[Connect DataFile][2.1]
Date:	8/12/2025
Time:	07:07:57
Unit:	°C
Resolution:	0.050/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:00.800	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:058		
000:00:00.850	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:108		
000:00:00.900	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:158		
000:00:00.950	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:208		
000:00:01.000	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:258		
000:00:01.050	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:308		
000:00:01.100	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:358		
000:00:01.150	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:408		
000:00:01.200	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:458		
000:00:01.250	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:508		
000:00:01.300	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:558		
000:00:01.350	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:608		
000:00:01.400	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:658		
000:00:01.450	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:708		
000:00:01.500	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:758		
000:00:01.550	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:808		
000:00:01.600	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:858		
000:00:01.650	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:908		
000:00:01.700	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:58:958		
000:00:01.750	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:008		
000:00:01.800	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:058		
000:00:01.850	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:108		
000:00:01.900	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:158		
000:00:01.950	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:208		
000:00:02.000	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:258		
000:00:02.050	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:308		
000:00:02.100	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:358		
000:00:02.150	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:408		
000:00:02.200	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:458		
000:00:02.250	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:508		
000:00:02.300	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:558		
000:00:02.350	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:608		
000:00:02.400	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:658		
000:00:02.450	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:708		
000:00:02.500	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:758		
000:00:02.550	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:808		
000:00:02.600	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:858		
000:00:02.650	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:908		
000:00:02.700	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:07:59:958		
000:00:02.750	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:008		
000:00:02.800	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:058		
000:00:02.850	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:108		
000:00:02.900	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:158		
000:00:02.950	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:208		
000:00:03.000	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:258		
000:00:03.050	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:308		
000:00:03.100	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:358		
000:00:03.150	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:408		
000:00:03.200	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:458		
000:00:03.250	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:508		
000:00:03.300	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:558		
000:00:03.350	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:608		
000:00:03.400	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:658		
000:00:03.450	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:708		
000:00:03.500	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:758		
000:00:03.550	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:808		
000:00:03.600	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:858		
000:00:03.650	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:908		
000:00:03.700	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:00:958		
000:00:03.750	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:008		
000:00:03.800	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:058		
000:00:03.850	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:108		
000:00:03.900	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:158		
000:00:03.950	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:208		
000:00:04.000	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:258		
000:00:04.050	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:308		
000:00:04.100	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:358		
000:00:04.150	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:408		
000:00:04.200	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:458		
000:00:04.250	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:508		
000:00:04.300	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:558		
000:00:04.350	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:608		
000:00:04.400	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:658		
000:00:04.450	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:708		
000:00:04.500	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:758		
000:00:04.550	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:808		
000:00:04.600	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:858		
000:00:04.650	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:908		
000:00:04.700	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:01:958		
000:00:04.750	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:008		
000:00:04.800	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:058		
000:00:04.850	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:108		
000:00:04.900	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:158		
000:00:04.950	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:208		
000:00:05.000	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:258		
000:00:05.050	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:308		
000:00:05.100	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:358		
000:00:05.150	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:408		
000:00:05.200	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:458		
000:00:05.250	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:508		
000:00:05.300	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:558		
000:00:05.350	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:608		
000:00:05.400	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:658		
000:00:05.450	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:708		
000:00:05.500	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:758		
000:00:05.550	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:808		
000:00:05.600	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:858		
000:00:05.650	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:908		
000:00:05.700	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:02:958		
000:00:05.750	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:008		
000:00:05.800	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:058		
000:00:05.850	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:108		
000:00:05.900	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:158		
000:00:05.950	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:208		
000:00:06.000	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:258		
000:00:06.050	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:308		
000:00:06.100	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:358		
000:00:06.150	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:408		
000:00:06.200	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:458		
000:00:06.250	800.0	24.4	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:508		
000:00:06.300	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:558		
000:00:06.350	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:608		
000:00:06.400	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:658		
000:00:06.450	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:708		
000:00:06.500	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:758		
000:00:06.550	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:808		
000:00:06.600	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:858		
000:00:06.650	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:908		
000:00:06.700	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:03:958		
000:00:06.750	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:008		
000:00:06.800	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:058		
000:00:06.850	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:108		
000:00:06.900	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:158		
000:00:06.950	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:208		
000:00:07.000	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:258		
000:00:07.050	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:308		
000:00:07.100	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:358		
000:00:07.150	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:408		
000:00:07.200	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:458		
000:00:07.250	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:508		
000:00:07.300	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:558		
000:00:07.350	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:608		
000:00:07.400	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:658		
000:00:07.450	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:708		
000:00:07.500	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:758		
000:00:07.550	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:808		
000:00:07.600	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:858		
000:00:07.650	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:908		
000:00:07.700	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:04:958		
000:00:07.750	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:008		
000:00:07.800	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:058		
000:00:07.850	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:108		
000:00:07.900	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:158		
000:00:07.950	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:208		
000:00:08.000	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:258		
000:00:08.050	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:308		
000:00:08.100	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:358		
000:00:08.150	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:408		
000:00:08.200	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:458		
000:00:08.250	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:508		
000:00:08.300	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:558		
000:00:08.350	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:608		
000:00:08.400	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:658		
000:00:08.450	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:708		
000:00:08.500	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:758		
000:00:08.550	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:808		
000:00:08.600	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:858		
000:00:08.650	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:908		
000:00:08.700	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:05:958		
000:00:08.750	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:008		
000:00:08.800	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:058		
000:00:08.850	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:108		
000:00:08.900	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:158		
000:00:08.950	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:208		
000:00:09.000	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:258		
000:00:09.050	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:308		
000:00:09.100	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:358		
000:00:09.150	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:408		
000:00:09.200	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:458		
000:00:09.250	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:508		
000:00:09.300	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:558		
000:00:09.350	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:608		
000:00:09.400	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:658		
000:00:09.450	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:708		
000:00:09.500	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:758		
000:00:09.550	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:808		
000:00:09.600	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:858		
000:00:09.650	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:908		
000:00:09.700	800.0	24.5	23.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:06:958		
000:00:09.750	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:008		
000:00:09.800	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:058		
000:00:09.850	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:108		
000:00:09.900	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:158		
000:00:09.950	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:208		
000:00:10.000	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:258		
000:00:10.050	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:308		
000:00:10.100	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:358		
000:00:10.150	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:408		
000:00:10.200	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:458		
000:00:10.250	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:508		
000:00:10.300	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:558		
000:00:10.350	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:608		
000:00:10.400	800.0	24.5	23.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		07:08:07:658		
