Date  16.4.2024
time  08:52:17
#_Alloy  1
type_of_Glass  1
#_bobbin  0
time_seconds  length  Z  Phase  R  C  pressure  winding_Speed  speed_of_feeding_glass  power_of_generator_percent
6.814  6.69788  1996.23  90.0106  0.368  0.36  37.6  59  2.0095  90.0499
6.863  6.82668  1939.21  94.9867  168.566  0.37  37.6  59  2.0095  90.0499
6.912  6.82668  2010.09  89.9574  1.496  0.36  37.6  59  2.0095  90.0499
6.96  6.82668  1814.25  89.9895  0.334  0.4  38.1  59  2.0095  90.0499
7.009  6.95549  1919.37  94.5541  152.398  0.38  38.1  59  2.0095  90.0499
7.058  6.95549  1931.54  89.1026  30.251  0.37  38.1  59  2.0095  90.0499
7.107  7.08429  2007.31  89.8599  4.909  0.36  38.1  59  2.0095  90.0499
7.155  7.08429  2017.88  89.6301  13.026  0.36  38.1  59  2.0095  90.0499
7.204  7.08429  1880.27  95.063  165.936  0.39  38.1  59  2.0095  90.0499
7.253  7.2131  2014.68  88.6956  45.862  0.36  38  59  2.0095  90.0499
7.302  7.2131  1983.46  89.7728  7.866  0.36  38  59  2.0095  90.0499
7.351  7.2131  1871.98  94.0641  132.671  0.39  38  59  2.0095  90.0499
7.399  7.3419  2050.1  89.9678  1.152  0.35  38  59  2.0095  90.0499
7.448  7.3419  2005.52  89.9807  0.676  0.36  38  59  2.0095  90.0499
7.497  7.47071  1994.78  88.6951  45.427  0.36  38  59  2.0095  90.0499
7.546  7.47071  2008.49  89.6795  11.237  0.36  37.2  59  2.0095  90.0499
7.594  7.47071  1888.05  94.8007  158.01  0.38  37.2  59  2.0095  90.0499
7.643  7.59951  1833.62  90.0315  1.007  0.39  37.2  59  2.0095  90.0499
7.692  7.59951  2001.43  89.6398  12.581  0.36  37.2  59  2.0095  90.0499
7.741  7.59951  1959.29  87.9483  70.146  0.37  37.2  59  2.0095  90.0499
7.79  7.72832  2033.86  90.0105  0.374  0.36  37.2  59  2.0095  90.0499
7.839  7.72832  1858.83  95.2645  170.555  0.39  38.3  59  2.0095  90.0499
7.888  7.85712  1988.79  89.9551  1.56  0.36  38.3  59  2.0095  90.0499
7.936  7.85712  2033.38  89.9745  0.906  0.36  38.3  59  2.0095  90.0499
7.985  7.85712  1880.37  95.0841  166.636  0.39  38.3  59  2.0095  90.0499
8.034  7.98593  1967.69  88.9886  34.731  0.37  38.3  59  2.0095  90.0499
8.083  7.98593  1949.2  94.7314  160.778  0.37  38.3  59  2.0095  90.0499
8.132  7.98593  1977.19  90.0131  0.453  0.37  38.3  59  2.0095  90.0499
8.18  8.11473  2021.26  89.6331  12.942  0.36  38.2  59  2.0095  90.0499
8.229  8.11473  1912.42  95.0282  167.617  0.38  38.2  59  2.0095  90.0499
8.278  8.24354  1970.9  89.9342  2.265  0.37  38.2  59  2.0095  90.0499
8.327  8.24354  1929.33  94.6353  155.915  0.38  38.2  59  2.0095  90.0499
8.376  8.24354  1926.19  94.9438  165.995  0.38  38.2  59  2.0095  90.0499
8.425  8.37234  1949.98  88.0846  65.175  0.37  38.2  59  2.0095  90.0499
8.474  8.37234  1944.16  95.0053  169.623  0.37  38.2  59  2.0095  90.0499
8.522  8.50115  1987.97  89.8834  4.045  0.36  38.2  59  2.0095  90.0499
8.571  8.50115  1955.23  89.136  29.482  0.37  38.2  59  2.0095  90.0499
8.62  8.50115  2043.08  89.6153  13.718  0.35  38.2  59  2.0095  90.0499
8.669  8.62996  1987.75  89.8642  4.711  0.36  38.2  59  2.0095  90.0499
8.718  8.62996  1992.46  88.902  38.182  0.36  38.2  59  2.0095  90.0499
8.766  8.62996  1894.22  94.8088  158.795  0.38  37.4  59  2.0095  90.0499
8.815  8.75876  1844.23  94.1362  133.019  0.39  37.4  59  2.0095  90.0499
8.864  8.75876  1893  95.1727  170.67  0.38  37.4  59  2.0095  90.0499
8.913  8.88757  1976.02  89.9628  1.283  0.37  37.4  59  2.0095  90.0499
8.961  8.88757  1957.71  88.9503  35.865  0.37  37.4  59  2.0095  90.0499
9.011  8.88757  1952.29  95.0049  170.321  0.37  37.4  59  2.0095  90.0499
9.06  9.01637  1873.91  90.0224  0.734  0.39  37.6  59  2.0095  90.0499
9.108  9.01637  2000.76  89.9874  0.439  0.36  37.6  59  2.0095  90.0499
9.157  9.01637  1997.17  89.8357  5.727  0.36  37.6  59  2.0095  90.0499
9.206  9.14518  1865.36  95.3887  175.178  0.39  37.6  59  2.0095  90.0499
9.255  9.14518  1989.08  89.8396  5.567  0.36  37.6  59  2.0095  90.0499
9.304  9.27398  1896.72  94.6983  155.358  0.38  37.6  59  2.0095  90.0499
9.353  9.27398  1949.56  89.1859  27.699  0.37  37.4  59  2.0095  90.0499
9.402  9.27398  2019.12  89.8763  4.361  0.36  37.4  59  2.0095  90.0499
9.451  9.40279  1895.63  95.3932  178.171  0.38  37.4  59  2.0095  90.0499
9.499  9.40279  1977.34  89.9385  2.123  0.37  37.4  59  2.0095  90.0499
9.548  9.40279  1930.61  95.1836  174.424  0.38  37.4  59  2.0095  90.0499
9.597  9.53159  1940.62  89.8866  3.842  0.37  37.4  59  2.0095  90.0499
9.646  9.53159  1974.13  89.2563  25.622  0.37  36.7  59  2.0095  90.0499
9.695  9.6604  2002.12  89.5594  15.396  0.36  36.7  59  2.0095  90.0499
9.744  9.6604  1866.01  95.5244  179.639  0.39  36.7  59  2.0095  90.0499
9.792  9.6604  1983.23  88.6858  45.484  0.36  36.7  59  2.0095  90.0499
9.841  9.7892  1899.41  94.9184  162.848  0.38  36.7  59  2.0095  90.0499
9.89  9.7892  1782.72  90.0503  1.564  0.41  36.7  59  2.0095  90.0499
9.939  9.7892  1978.55  88.8287  40.445  0.37  38.1  59  2.0095  90.0499
9.987  9.91801  1791.18  90.0216  0.676  0.4  38.1  59  2.0095  90.0499
10.036  9.91801  1973.51  89.883  4.03  0.37  38.1  59  2.0095  90.0499
10.085  10.0468  1933.56  94.8279  162.733  0.38  38.1  59  2.0095  90.0499
10.134  10.0468  1857.17  95.2284  169.238  0.39  38.1  59  2.0095  90.0499
10.182  10.0468  1966.41  89.9575  1.459  0.37  38.1  59  2.0095  90.0499
10.231  10.1756  2019.18  89.7394  9.184  0.36  37.8  59  2.0095  90.0499
10.28  10.1756  1870.14  95.4528  177.711  0.39  37.8  59  2.0095  90.0499
10.329  10.1756  1990.2  89.7958  7.093  0.36  37.8  59  2.0095  90.0499
10.377  10.3044  2004.95  89.6596  11.912  0.36  37.8  59  2.0095  90.0499
10.427  10.3044  1945.18  88.0772  65.265  0.37  37.8  59  2.0095  90.0499
10.475  10.4332  1909.52  95.0716  168.803  0.38  37.8  59  2.0095  90.0499
10.524  10.4332  1814.29  90.0057  0.182  0.4  38.1  59  2.0095  90.0499
10.573  10.4332  1962.31  88.8094  40.772  0.37  38.1  59  2.0095  90.0499
10.622  10.562  2001.68  89.5233  16.655  0.36  38.1  59  2.0095  90.0499
10.67  10.562  1860.81  95.0664  164.33  0.39  38.1  59  2.0095  90.0499
10.719  10.562  2022.28  89.8601  4.937  0.36  38.1  59  2.0095  90.0499
10.768  10.6908  1907.88  95.0561  168.144  0.38  38.1  59  2.0095  90.0499
10.817  10.6908  1878.68  95.3542  175.305  0.39  38.1  59  2.0095  90.0499
10.866  10.8196  1983.68  88.7217  44.253  0.36  37.8  59  2.0095  90.0499
10.914  10.8196  1888.2  95.1297  168.827  0.38  37.8  59  2.0095  90.0499
10.963  10.8196  1919.72  89.1343  29.006  0.38  37.8  59  2.0095  90.0499
11.012  10.9485  2019.69  89.6414  12.64  0.36  37.8  59  2.0095  90.0499
11.061  10.9485  1963.21  89.954  1.575  0.37  37.8  59  2.0095  90.0499
11.11  10.9485  1997.74  90.0029  0.1  0.36  37.8  59  2.0095  90.0499
11.158  11.0773  1982.35  89.8165  6.35  0.36  37.3  59  2.0095  90.0499
11.207  11.0773  1873.85  95.2901  172.765  0.39  37.3  59  2.0095  90.0499
11.256  11.2061  1980.05  87.8144  75.513  0.37  37.3  59  2.0095  90.0499
11.305  11.2061  1993.45  89.7965  7.082  0.36  37.3  59  2.0095  90.0499
11.354  11.2061  1810.02  90.0472  1.491  0.4  37.3  59  2.0095  90.0499
11.403  11.3349  1908.81  94.933  164.139  0.38  37.3  59  2.0095  90.0499
11.452  11.3349  1849.5  94.0289  129.945  0.39  37.9  59  2.0095  90.0499
11.5  11.3349  1847.42  94.1852  134.825  0.39  37.9  59  2.0095  90.0499
11.549  11.4637  1926.08  94.9221  165.261  0.38  37.9  59  2.0095  90.0499
11.598  11.4637  1991.03  89.9794  0.717  0.36  37.9  59  2.0095  90.0499
11.647  11.5925  1871.16  95.3533  174.572  0.39  37.9  59  2.0095  90.0499
11.695  11.5925  1924.78  94.9782  167.025  0.38  37.9  59  2.0095  90.0499
11.744  11.5925  1908.98  94.6679  155.353  0.38  38.5  59  2.0095  90.0499
11.793  11.7213  1972.11  87.8268  74.782  0.37  38.5  59  2.0095  90.0499
11.842  11.7213  1911.76  94.6025  153.405  0.38  38.5  59  2.0095  90.0499
11.89  11.7213  2004.25  90.0075  0.261  0.36  38.5  59  2.0095  90.0499
11.939  11.8501  2011.27  89.9163  2.937  0.36  38.5  59  2.0095  90.0499
11.988  11.8501  1928.1  96.3271  212.486  0.38  38.5  59  2.0095  90.0499
12.037  11.9789  1801.15  89.9877  0.387  0.4  38.5  59  2.0095  90.0499
12.085  11.9789  2004.2  89.8759  4.342  0.36  38.5  59  2.0095  90.0499
12.134  11.9789  1882.51  96.5263  213.964  0.39  38.5  59  2.0095  90.0499
12.183  12.1077  1861.51  94.0639  131.922  0.39  38.5  59  2.0095  90.0499
12.232  12.1077  2034.28  89.8766  4.38  0.36  38.5  59  2.0095  90.0499
12.281  12.1077  1835.1  90.0238  0.763  0.39  38.5  59  2.0095  90.0499
12.33  12.2365  1991.03  89.8676  4.602  0.36  36.9  59  2.0095  90.0499
12.379  12.2365  1998.49  89.8084  6.684  0.36  36.9  59  2.0095  90.0499
12.427  12.3653  1997.74  90.0029  0.1  0.36  36.9  59  2.0095  90.0499
12.476  12.3653  2048.51  89.9757  0.867  0.35  36.9  59  2.0095  90.0499
12.525  12.3653  1883.09  95.3274  174.84  0.39  36.9  59  2.0095  90.0499
12.574  12.4941  1922.72  88.2585  58.432  0.38  36.9  59  2.0095  90.0499
12.623  12.4941  1920.17  95.0064  167.566  0.38  36.9  59  2.0095  90.0499
12.671  12.4941  1999  89.9762  0.832  0.36  36.9  59  2.0095  90.0499
12.72  12.6229  1881.17  95.2452  171.973  0.39  36.9  59  2.0095  90.0499
12.769  12.6229  1880.72  95.1541  168.953  0.39  36.9  59  2.0095  90.0499
12.817  12.7517  1944.33  89.9411  1.999  0.37  36.9  59  2.0095  90.0499
12.866  12.7517  1978.18  89.0605  32.434  0.37  36.9  59  2.0095  90.0499
12.915  12.7517  1900.8  96.5218  215.895  0.38  37.6  59  2.0095  90.0499
12.964  12.8805  1939.86  88.1493  62.648  0.37  37.6  59  2.0095  90.0499
13.012  12.8805  1891.52  95.1818  170.836  0.38  37.6  59  2.0095  90.0499
13.061  12.8805  1877.21  95.0569  165.467  0.39  37.6  59  2.0095  90.0499
13.11  13.0093  1870.4  94.0498  132.093  0.39  37.6  59  2.0095  90.0499
13.159  13.0093  2038.49  89.6601  12.093  0.35  37.6  59  2.0095  90.0499
13.207  13.1381  1911.49  96.1309  204.146  0.38  37.4  59  2.0095  90.0499
13.256  13.1381  1796.97  90.045  1.411  0.4  37.4  59  2.0095  90.0499
13.305  13.1381  2000.14  89.5315  16.353  0.36  37.4  59  2.0095  90.0499
13.354  13.2669  1866.42  90.0254  0.827  0.39  37.4  59  2.0095  90.0499
13.402  13.2669  1987.27  89.9629  1.286  0.36  37.4  59  2.0095  90.0499
13.451  13.2669  1900.1  94.4614  147.805  0.38  37.4  59  2.0095  90.0499
13.5  13.3958  1866.07  94.0793  132.747  0.39  37.4  59  2.0095  90.0499
13.549  13.3958  1933.56  94.8279  162.733  0.38  38  59  2.0095  90.0499
13.597  13.5246  1974.24  89.6702  11.365  0.37  38  59  2.0095  90.0499
13.646  13.5246  1955.9  87.9317  70.589  0.37  38  59  2.0095  90.0499
13.695  13.5246  1925.73  95.1647  173.352  0.38  38  59  2.0095  90.0499
13.744  13.6534  1903.12  95.3483  177.389  0.38  38  59  2.0095  90.0499
13.793  13.6534  1959.43  89.0918  31.059  0.37  38  59  2.0095  90.0499
13.841  13.6534  1922.14  94.7766  160.058  0.38  40.2  59  2.0095  90.0499
13.89  13.7822  1834.9  94.292  137.324  0.4  40.2  59  2.0095  90.0499
13.939  13.7822  2009.28  90.0198  0.696  0.36  40.2  59  2.0095  90.0499
13.988  13.911  1882.59  96.1974  203.234  0.39  40.2  59  2.0095  90.0499
14.037  13.911  1895.76  95.1085  168.803  0.38  40.2  59  2.0095  90.0499
14.087  13.911  1972.18  89.0948  31.158  0.37  40.2  59  2.0095  90.0499
14.136  14.0398  1966.07  89.789  7.24  0.37  37.7  59  2.0095  90.0499
14.184  14.0398  1951.65  89.0987  30.699  0.37  37.7  59  2.0095  90.0499
14.233  14.0398  2011.62  89.9496  1.771  0.36  37.7  59  2.0095  90.0499
14.282  14.1686  2003.54  89.9529  1.647  0.36  37.7  59  2.0095  90.0499
14.331  14.1686  1881.74  95.0539  165.766  0.39  37.7  59  2.0095  90.0499
14.38  14.2974  1977.67  89.6897  10.71  0.37  37.7  59  2.0095  90.0499
14.429  14.2974  1852.95  94.1225  133.207  0.39  37.1  59  2.0095  90.0499
14.477  14.2974  2030.74  90.0262  0.928  0.36  37.1  59  2.0095  90.0499
14.526  14.4262  1966.07  89.789  7.24  0.37  37.1  59  2.0095  90.0499
14.575  14.4262  1866.32  94.1243  134.226  0.39  37.1  59  2.0095  90.0499
14.624  14.4262  2031.82  89.9823  0.627  0.36  37.1  59  2.0095  90.0499
14.673  14.555  1874.29  95.0751  165.804  0.39  37.1  59  2.0095  90.0499
14.722  14.555  1875.01  94.0652  132.924  0.39  37.7  59  2.0095  90.0499
14.77  14.6838  1902.67  95.256  174.296  0.38  37.7  59  2.0095  90.0499
14.819  14.6838  1999.71  90.0306  1.067  0.36  37.7  59  2.0095  90.0499
14.868  14.6838  1988.38  89.0998  31.238  0.36  37.7  59  2.0095  90.0499
14.917  14.8126  1990.39  89.8124  6.515  0.36  37.7  59  2.0095  90.0499
14.966  14.8126  1856.98  94.0485  131.104  0.39  37.7  59  2.0095  90.0499
15.014  14.8126  2022.51  89.8797  4.247  0.36  36.6  59  2.0095  90.5999
15.063  14.9414  1993.45  89.7965  7.082  0.36  36.6  59  2.0095  90.5999
15.112  14.9414  1923.78  89.2218  26.128  0.38  36.6  59  2.0095  90.5999
15.161  15.0702  2022.03  89.9934  0.233  0.36  36.6  59  2.0095  90.5999
15.209  15.0702  1878.24  95.2632  172.292  0.39  36.6  59  2.0095  90.7999
15.258  15.0702  1938.54  89.1741  27.944  0.37  36.6  59  2.0095  90.7999
15.307  15.199  1894.49  95.1636  170.504  0.38  37  59  2.0095  91.6499
15.356  15.199  1874.52  95.1205  167.303  0.39  37  59  2.0095  91.6499
15.405  15.199  1990.81  89.963  1.285  0.36  37  59  2.0095  91.6499
15.454  15.3278  1902.17  94.8536  160.943  0.38  37  59  2.0095  91.6499
15.502  15.3278  1948.78  89.9756  0.829  0.37  37  59  2.0095  92.1999
15.551  15.4566  1977.66  88.7572  42.894  0.37  37  59  2.0095  92.1999
15.6  15.4566  1914.32  96.0674  202.341  0.38  37.7  59  2.0095  92.1999
15.649  15.4566  1869.34  94.1288  134.59  0.39  37.7  59  2.0095  92.1999
15.697  15.5854  1937.97  94.7522  160.554  0.37  37.7  59  2.0095  92.1999
15.746  15.5854  1894.7  94.9005  161.854  0.38  37.7  59  2.0095  92.1999
