Date  22.7.2025
time  09:45:19
#_Alloy  1
type_of_Glass  1
#_bobbin  0
time_seconds  length  Z  Phase  R  C  pressure  winding_Speed  speed_of_feeding_glass  power_of_generator_percent
1.839  1.41686  1872.17  95.2536  171.425  0.39  9.9  46  1.908  6.5499
1.887  1.41686  1952.54  90.0296  1.01  0.37  9.6  46  1.908  6.8499
1.936  1.54566  1963.24  89.1457  29.273  0.37  9.6  46  1.908  6.8499
1.985  1.54566  1908.24  96.1013  202.821  0.38  9.6  46  1.908  6.8499
2.034  1.54566  1847.17  95.5918  179.991  0.39  9.6  46  1.908  6.8499
2.082  1.67447  1994.27  89.9829  0.595  0.36  9.6  46  1.908  6.8499
2.131  1.67447  1782.58  89.9973  0.083  0.41  9.6  46  1.908  8.1499
2.18  1.67447  1884.32  89.4125  19.32  0.38  9.5  46  1.908  8.2499
2.229  1.67447  1890.6  94.9987  164.733  0.38  9.5  46  1.908  8.2499
2.278  1.80327  1841.97  93.9889  128.133  0.39  9.5  46  1.908  8.2499
2.326  1.80327  1934.63  89.2338  25.869  0.37  9.5  46  1.908  8.2499
2.375  1.80327  1898.17  95.2832  174.782  0.38  9.5  46  1.908  8.2499
2.424  1.93208  1840.47  95.1027  163.694  0.39  9.5  46  1.908  8.6999
2.473  1.93208  1807.05  90.0273  0.861  0.4  9.6  46  1.908  10.8999
2.522  1.93208  1885.1  94.8194  158.377  0.39  9.6  46  1.908  10.8999
2.57  1.93208  1837.22  94.1844  134.055  0.39  9.6  46  1.908  10.8999
2.619  2.06088  1991.27  89.9983  0.059  0.36  9.6  46  1.908  10.8999
2.668  2.06088  1802.8  90.066  2.077  0.4  9.6  46  1.908  10.8999
2.717  2.06088  1915.47  89.417  19.492  0.38  9.6  46  1.908  10.9999
2.766  2.18969  1898.28  94.9982  165.388  0.38  9.4  46  1.908  13.8999
2.814  2.18969  1841.05  94.0873  131.225  0.39  9.4  46  1.908  13.8999
2.863  2.18969  1922.96  89.1524  28.446  0.38  9.4  46  1.908  13.8999
2.912  2.3185  1899.44  95.2282  173.08  0.38  9.4  46  1.908  13.8999
2.96  2.3185  1841.88  95.3942  173.15  0.39  9.4  46  1.908  13.8999
3.01  2.3185  1952.68  89.055  32.204  0.37  9.4  46  1.908  13.8999
3.058  2.3185  1900.47  95.127  169.832  0.38  9.3  46  1.908  16.3
3.107  2.4473  1902.65  89.3434  21.804  0.38  9.3  46  1.908  16.3
3.156  2.4473  1977.34  89.9385  2.123  0.37  9.3  46  1.908  16.3
3.205  2.4473  1877.76  94.866  159.282  0.39  9.3  46  1.908  16.3
3.253  2.57611  1794.05  90.0252  0.79  0.4  9.3  46  1.908  16.3
3.302  2.57611  1894.72  95.2095  172.036  0.38  9.3  46  1.908  16.3
3.351  2.57611  1852.67  95.2102  168.241  0.39  9.3  46  1.908  21.15
3.4  2.57611  1928.89  89.2667  24.687  0.38  9.3  46  1.908  21.15
3.449  2.70491  1954.6  89.887  3.854  0.37  9.3  46  1.908  21.15
3.497  2.70491  1848.38  95.5384  178.393  0.39  9.3  46  1.908  21.15
3.546  2.70491  1967.27  89.0847  31.424  0.37  9.3  46  1.908  21.25
3.596  2.83372  1894.68  96.1769  203.865  0.38  9.3  46  1.908  21.25
3.645  2.83372  1836.26  95.4289  173.731  0.4  9.1  46  1.908  24.95
3.693  2.83372  1876.71  94.1006  134.199  0.39  9.1  46  1.908  24.95
3.742  2.96252  1857.95  95.0845  164.66  0.39  9.1  46  1.908  24.95
3.791  2.96252  1830.73  94.3205  137.919  0.4  9.1  46  1.908  24.95
3.84  2.96252  1899.66  95.2742  174.621  0.38  9.1  46  1.908  24.95
3.888  2.96252  1841.88  95.0938  163.533  0.39  9.1  46  1.908  24.95
3.937  3.09133  1939.4  88.1142  63.82  0.37  9.1  46  1.908  24.95
3.986  3.09133  1956.75  89.8009  6.798  0.37  8.8  46  1.908  28.75
4.035  3.09133  1870.72  95.2626  171.583  0.39  8.8  46  1.908  28.75
4.083  3.22013  1952.68  89.055  32.204  0.37  8.8  46  1.908  28.75
4.132  3.22013  1890.78  94.7362  156.116  0.38  8.8  46  1.908  28.75
4.181  3.22013  1839.3  94.0321  129.332  0.39  8.8  46  1.908  28.75
4.23  3.22013  1969.38  88.9965  34.489  0.37  8.8  46  1.908  29.2
4.279  3.34894  1859.6  95.1205  165.97  0.39  8.8  46  1.908  31.7
4.328  3.34894  1920.32  89.0567  31.614  0.38  8.8  46  1.908  31.7
4.376  3.34894  1904.28  94.961  164.678  0.38  8.8  46  1.908  31.7
4.425  3.47774  1836.37  94.0279  128.99  0.39  8.8  46  1.908  31.7
4.474  3.47774  1952.68  89.055  32.204  0.37  8.8  46  1.908  31.7
4.523  3.47774  1900.19  94.7711  158.049  0.38  8.8  46  1.908  31.8
4.572  3.60655  1853.22  95.324  171.957  0.39  8.8  46  1.908  32.7
4.621  3.60655  1876.34  94.0344  132.01  0.39  8.8  46  1.908  32.7
4.67  3.60655  1868.7  95.1567  167.959  0.39  8.8  46  1.908  32.7
4.718  3.60655  1856.01  90.0272  0.882  0.39  8.8  46  1.908  32.7
4.767  3.73535  1993.81  89.9476  1.825  0.36  8.8  46  1.908  33.15
4.816  3.73535  1939.56  89.9292  2.397  0.37  8.8  46  1.908  33.15
4.865  3.73535  1925  89.3259  22.647  0.38  8.5  46  1.908  33.25
4.913  3.86416  1901.74  95.0717  168.119  0.38  8.5  46  1.908  33.25
4.962  3.86416  1851.42  96.5567  211.407  0.39  8.5  46  1.908  33.25
5.011  3.86416  1944.54  89.027  33.02  0.37  8.5  46  1.908  33.25
5.059  3.99296  1999.46  90.0116  0.405  0.36  8.5  46  1.908  33.25
5.109  3.99296  1839.33  94.3078  138.159  0.39  8.5  46  1.908  35.35
5.157  3.99296  1967.02  88.9341  36.593  0.37  8.7  46  1.908  35.8
5.206  3.99296  1873.61  94.9391  161.311  0.39  8.7  46  1.908  35.8
5.255  4.12177  1850.6  94.2312  136.538  0.39  8.7  46  1.908  35.8
5.304  4.12177  1888.18  93.9757  130.914  0.38  8.7  46  1.908  35.8
5.352  4.12177  1869.37  95.2925  172.432  0.39  8.7  46  1.908  35.8
5.401  4.25057  1926.63  89.2054  26.72  0.38  8.7  46  1.908  36
5.45  4.25057  1901.74  95.0717  168.119  0.38  8.4  46  1.908  36.9
5.499  4.25057  1784.07  90.0244  0.758  0.41  8.4  46  1.908  36.9
5.547  4.25057  1986.33  89.9861  0.482  0.36  8.4  46  1.908  36.9
5.596  4.37938  1980.84  89.8244  6.07  0.37  8.4  46  1.908  36.9
5.645  4.37938  1846.75  95.5023  177.076  0.39  8.4  46  1.908  36.9
5.694  4.37938  1862  94.1536  134.866  0.39  8.4  46  1.908  36.9
5.743  4.50819  1814.29  90.0057  0.182  0.4  8.4  46  1.908  36.9
5.792  4.50819  1864.63  94.0891  132.964  0.39  8.4  46  1.908  36.9
5.84  4.50819  1901.27  94.9797  165.035  0.38  8.4  46  1.908  36.9
5.889  4.50819  1802.8  90.066  2.077  0.4  8.4  46  1.908  36.9
5.938  4.63699  1920.73  89.3502  21.782  0.38  8.4  46  1.908  36.9
5.987  4.63699  1903.25  95.0625  167.946  0.38  8.4  46  1.908  36.9
6.035  4.63699  1959.76  89.992  0.274  0.37  8.3  46  1.908  36.9
6.084  4.7658  1951.83  88.9845  34.591  0.37  8.3  46  1.908  36.9
6.133  4.7658  1892.5  94.7725  157.454  0.38  8.3  46  1.908  36.9
6.182  4.7658  1845.9  95.3232  171.252  0.39  8.3  46  1.908  36.9
6.23  4.8946  1970.68  89.1033  30.842  0.37  8.3  46  1.908  36.9
6.279  4.8946  1879.65  96.2139  203.455  0.39  8.3  46  1.908  36.9
6.328  4.8946  1804.09  90.0075  0.235  0.4  8.3  46  1.908  36.9
6.377  4.8946  1894.36  93.9811  131.522  0.38  8.2  46  1.908  36.9
6.425  5.02341  1795.42  89.9992  0.026  0.4  8.2  46  1.908  36.9
6.474  5.02341  1935.66  89.1906  27.342  0.37  8.2  46  1.908  36.9
6.523  5.02341  1985.66  89.6852  10.911  0.36  8.2  46  1.908  36.9
6.572  5.15221  1788.37  90.0365  1.141  0.4  8.2  46  1.908  36.9
6.621  5.15221  1989.78  90.006  0.207  0.36  8.2  46  1.908  36.9
6.67  5.15221  1964.98  89.8323  5.751  0.37  8.1  46  1.908  36.9
6.719  5.15221  1830.26  95.3747  171.439  0.4  8.1  46  1.908  36.9
6.767  5.28102  1965.78  89.0932  31.109  0.37  8.1  46  1.908  36.9
6.816  5.28102  1885.1  94.8194  158.377  0.39  8.1  46  1.908  36.9
6.865  5.28102  1793.96  89.9906  0.295  0.4  8.1  46  1.908  36.9
6.914  5.40982  1847.11  89.9979  0.069  0.39  8.1  46  1.908  36.9
6.962  5.40982  1855.52  95.1924  167.925  0.39  8.2  46  1.908  36.9
7.011  5.40982  1928.26  89.0845  30.81  0.38  8.2  46  1.908  36.9
7.06  5.53863  1974.65  89.7058  10.141  0.37  8.2  46  1.908  36.9
7.109  5.53863  1964.12  89.9693  1.054  0.37  8.2  46  1.908  36.9
7.157  5.53863  1961.33  89.1187  30.167  0.37  8.2  46  1.908  36.9
7.206  5.53863  1887.74  95.0383  165.785  0.38  8.2  46  1.908  36.9
7.255  5.66743  1855.1  94.2469  137.379  0.39  8.2  46  1.908  36.9
7.304  5.66743  1970.25  89.0677  32.058  0.37  8.2  46  1.908  36.9
7.352  5.66743  1871.61  95.1386  167.633  0.39  8.2  46  1.908  36.9
7.401  5.79624  1841.18  94.1111  131.996  0.39  8.2  46  1.908  36.9
7.45  5.79624  1903.01  95.0164  166.401  0.38  8.2  46  1.908  36.9
7.499  5.79624  1856.51  95.0935  164.824  0.39  8.2  46  1.908  36.9
7.547  5.79624  1940.6  89.0874  30.91  0.37  8.2  46  1.908  36.9
7.596  5.92504  1901.62  95.3573  177.547  0.38  8.2  46  1.908  36.9
7.645  5.92504  1941.02  89.9215  2.659  0.37  8.2  46  1.908  36.9
7.694  5.92504  1817.34  90.0445  1.412  0.4  8.2  46  1.908  36.9
7.743  6.05385  1945  89.8634  4.639  0.37  8.2  46  1.908  36.9
7.791  6.05385  1846.59  94.3045  138.601  0.39  8.2  46  1.908  36.9
7.84  6.05385  1976.68  89.0691  32.114  0.37  8  46  1.908  36.9
7.889  6.05385  1871.61  95.1386  167.633  0.39  8  46  1.908  36.9
7.938  6.18265  1856.98  94.0485  131.104  0.39  8  46  1.908  36.9
7.986  6.18265  1886.71  93.9857  131.141  0.38  8  46  1.908  36.9
8.035  6.18265  1853.51  93.9548  127.837  0.39  8  46  1.908  36.9
8.084  6.31146  1801.15  89.9877  0.387  0.4  8  46  1.908  36.9
8.133  6.31146  1973.29  89.8639  4.686  0.37  8  46  1.908  36.9
8.181  6.31146  1839.17  94.0084  128.563  0.39  8  46  1.908  36.9
8.23  6.44026  1975.1  88.8105  41  0.37  8  46  1.908  36.9
8.279  6.44026  1881.61  95.0294  164.957  0.39  8  46  1.908  36.9
8.328  6.44026  1855.86  95.2614  170.182  0.39  8  46  1.908  36.9
8.377  6.44026  1897.71  95.1913  171.706  0.38  8  46  1.908  36.9
8.426  6.56907  1798.34  90.0189  0.593  0.4  7.9  46  1.908  36.9
8.474  6.56907  1796.97  90.045  1.411  0.4  7.9  46  1.908  36.9
8.523  6.56907  1830.68  90.0467  1.493  0.4  7.9  46  1.908  36.9
8.572  6.69788  1876.76  94.9661  162.462  0.39  7.9  46  1.908  36.9
8.621  6.69788  1861.02  93.9742  128.982  0.39  7.9  46  1.908  36.9
8.67  6.69788  1987.33  89.8284  5.952  0.36  7.9  46  1.908  36.9
8.719  6.82668  1837.53  93.9739  127.344  0.39  7.9  46  1.908  36.9
8.767  6.82668  1951.45  89.2128  26.812  0.37  8  46  1.908  37.35
8.816  6.82668  1888.05  94.8007  158.01  0.38  8  46  1.908  37.35
8.865  6.82668  1850.36  94.1865  135.083  0.39  8  46  1.908  37.35
8.914  6.95549  2013.87  89.9966  0.121  0.36  8  46  1.908  38.55
8.963  6.95549  1863.92  95.0934  165.478  0.39  8  46  1.908  38.75
9.012  6.95549  1912.25  89.1409  28.671  0.38  8  46  1.908  38.75
9.061  7.08429  1910.8  95.0161  167.07  0.38  7.8  46  1.908  38.85
9.109  7.08429  1791.18  90.0216  0.676  0.4  7.8  46  1.908  38.85
9.158  7.08429  1937.71  89.1041  30.297  0.37  7.8  46  1.908  38.85
9.207  7.08429  1996.45  90.027  0.94  0.36  7.8  46  1.908  38.85
9.256  7.2131  1834.9  95.7577  184.08  0.4  7.8  46  1.908  39.05
9.304  7.2131  1955.43  89.1524  28.926  0.37  7.8  46  1.908  39.05
9.353  7.2131  1814.29  90.0057  0.182  0.4  7.8  46  1.908  39.15
9.402  7.3419  1853.65  95.4139  174.891  0.39  7.8  46  1.908  39.15
9.451  7.3419  2017.41  90.0168  0.59  0.36  7.8  46  1.908  39.15
9.499  7.3419  1873.84  94.9844  162.808  0.39  7.8  46  1.908  39.15
9.548  7.3419  1850.55  93.9539  127.601  0.39  7.8  46  1.908  39.15
9.597  7.47071  1919.12  95.1086  170.887  0.38  7.8  46  1.908  39.35
9.646  7.47071  1854.96  95.381  173.956  0.39  8.1  46  1.908  39.55
9.695  7.47071  1931.54  89.1026  30.251  0.37  8.1  46  1.908  39.55
9.743  7.59951  1968.79  89.8875  3.867  0.37  8.1  46  1.908  39.55
9.792  7.59951  1848.38  95.5384  178.393  0.39  8.1  46  1.908  39.55
9.841  7.59951  1954.77  88.9674  35.226  0.37  8.1  46  1.908  39.55
9.89  7.72832  1878.12  95.2388  171.485  0.39  8.1  46  1.908  39.55
9.939  7.72832  1831.65  95.3661  171.293  0.4  8.2  46  1.908  39.65
9.988  7.72832  1976.93  89.9029  3.352  0.37  8.2  46  1.908  39.65
10.037  7.72832  1973.8  89.9934  0.229  0.37  8.2  46  1.908  39.65
10.086  7.85712  1940.6  89.0874  30.91  0.37  8.2  46  1.908  39.65
10.134  7.85712  1977.12  89.9194  2.782  0.37  8.2  46  1.908  39.65
10.184  7.85712  1861.26  95.1565  167.285  0.39  8.2  46  1.908  39.75
10.233  7.98593  1940.18  89.0523  32.089  0.37  8.1  46  1.908  41.15
10.281  7.98593  1895.23  94.7078  155.548  0.38  8.1  46  1.908  41.15
10.33  7.98593  1836.37  94.0279  128.99  0.39  8.1  46  1.908  41.15
10.379  8.11473  1956.48  89.1087  30.434  0.37  8.1  46  1.908  41.15
10.428  8.11473  1870.93  95.0028  163.152  0.39  8.1  46  1.908  41.15
10.476  8.11473  1838.85  94.2191  135.285  0.39  8.1  46  1.908  41.45
10.525  8.11473  1894.72  95.2095  172.036  0.38  8.2  46  1.908  43.55
10.574  8.24354  1872.84  95.0842  165.971  0.39  8.2  46  1.908  43.55
10.623  8.24354  1853.88  94.0234  130.076  0.39  8.2  46  1.908  43.55
10.671  8.24354  1911.5  95.1549  171.746  0.38  8.2  46  1.908  43.55
10.72  8.37234  1858.02  93.9699  128.637  0.39  8.2  46  1.908  43.55
10.769  8.37234  1953.96  89.1608  28.618  0.37  8.2  46  1.908  43.65
10.818  8.37234  1971.09  89.9506  1.698  0.37  8.2  46  1.908  43.95
10.867  8.37234  1843.54  94.2792  137.557  0.39  8.2  46  1.908  43.95
10.916  8.50115  1833.53  89.996  0.128  0.39  8.2  46  1.908  43.95
10.964  8.50115  1881.15  94.9384  161.938  0.39  8.2  46  1.908  43.95
11.013  8.50115  1841.89  94.2443  136.317  0.39  8.2  46  1.908  43.95
11.062  8.62996  2020.49  90.0012  0.042  0.36  8.2  46  1.908  44.0499
11.111  8.62996  1842.53  95.2276  167.876  0.39  8.4  46  1.908  44.3499
11.16  8.62996  1930.73  89.2933  23.813  0.37  8.4  46  1.908  44.3499
11.208  8.75876  1891.06  95.0902  167.783  0.38  8.4  46  1.908  44.3499
11.257  8.75876  1838.92  93.9641  127.128  0.39  8.4  46  1.908  44.3499
11.306  8.75876  1914.27  88.3123  56.378  0.38  8.4  46  1.908  44.3499
11.355  8.75876  1979.59  89.7174  9.766  0.37  8.4  46  1.908  45.25
11.403  8.88757  1845.55  95.5557  178.672  0.39  8.4  46  1.908  45.25
11.452  8.88757  2006.83  89.9564  1.527  0.36  8.4  46  1.908  45.3499
11.501  8.88757  1879.13  95.1388  168.31  0.39  8.4  46  1.908  45.3499
11.55  9.01637  1982.9  89.9663  1.167  0.36  8.4  46  1.908  45.3499
11.598  9.01637  1906.14  95.3302  177.071  0.38  8.4  46  1.908  45.3499
11.647  9.01637  1859.26  95.3546  173.506  0.39  8.4  46  1.908  45.3499
11.696  9.01637  1953.11  89.0903  31.009  0.37  8.4  46  1.908  45.3499
11.745  9.14518  1985.81  89.8363  5.672  0.36  8.4  46  1.908  45.3499
11.794  9.14518  1845.7  90.0266  0.856  0.39  8.4  46  1.908  45.3499
11.842  9.14518  1859.59  93.9841  129.202  0.39  8.4  46  1.908  45.3499
11.891  9.27398  1992.52  89.9717  0.985  0.36  8.4  46  1.908  45.3499
11.94  9.27398  1844.55  95.6538  181.718  0.39  8.4  46  1.908  45.3499
11.989  9.27398  1832.06  90.0037  0.117  0.39  8.4  46  1.908  45.3499
12.038  9.40279  1872.84  95.0842  165.971  0.39  8.7  46  1.908  45.3499
12.087  9.40279  1925.21  89.2136  26.424  0.38  8.7  46  1.908  45.3499
12.136  9.40279  2011.87  89.9687  1.1  0.36  8.7  46  1.908  45.3499
12.184  9.40279  1869.48  95.0119  163.322  0.39  8.7  46  1.908  45.3499
12.233  9.53159  1938.34  89.2872  24.113  0.37  8.7  46  1.908  45.3499
12.282  9.53159  1974.1  89.935  2.238  0.37  8.7  46  1.908  45.3499
12.331  9.53159  1831.05  94.1107  131.258  0.4  8.6  46  1.908  45.3499
12.379  9.6604  1940.82  89.2358  25.887  0.37  8.6  46  1.908  45.3499
12.428  9.6604  1893.91  95.0473  166.622  0.38  8.6  46  1.908  45.3499
12.477  9.6604  1856.51  95.3964  174.595  0.39  8.6  46  1.908  45.3499
12.526  9.6604  1967.7  89.1203  30.211  0.37  8.6  46  1.908  45.3499
12.574  9.7892  1864.14  95.1386  166.961  0.39  8.6  46  1.908  45.3499
12.623  9.7892  1915.47  89.417  19.492  0.38  8.9  46  1.908  45.3499
12.672  9.7892  1896.78  95.0075  165.563  0.38  8.9  46  1.908  45.3499
12.721  9.91801  1865.59  95.1295  166.798  0.39  8.9  46  1.908  45.3499
12.769  9.91801  1947.45  89.0101  33.646  0.37  8.9  46  1.908  45.3499
12.818  9.91801  1971.23  89.6862  10.795  0.37  8.9  46  1.908  45.3499
12.867  10.0468  1836.68  95.518  176.612  0.4  8.9  46  1.908  45.3499
12.916  10.0468  1955.85  89.1877  27.727  0.37  8.9  46  1.908  45.3499
12.964  10.0468  1901.38  95.001  165.75  0.38  8.9  46  1.908  45.3499
13.013  10.0468  1852.25  94.2662  137.789  0.39  8.9  46  1.908  45.3499
13.062  10.1756  1821.7  90.0218  0.692  0.4  8.9  46  1.908  45.3499
13.111  10.1756  1856.39  95.3722  173.807  0.39  8.9  46  1.908  45.3499
13.16  10.1756  1923.58  89.334  22.359  0.38  8.9  46  1.908  45.3499
13.209  10.3044  1903.12  95.3483  177.389  0.38  9.1  46  1.908  45.3499
13.258  10.3044  1864.36  95.1837  168.444  0.39  9.1  46  1.908  45.3499
13.306  10.3044  1945.99  89.0185  33.332  0.37  9.1  46  1.908  45.3499
13.355  10.3044  1989.27  89.8563  4.99  0.36  9.1  46  1.908  45.3499
13.404  10.4332  1827.57  93.9979  127.417  0.4  9.1  46  1.908  45.3499
13.453  10.4332  1951.45  89.2128  26.812  0.37  9.1  46  1.908  45.3499
13.501  10.4332  1994.48  89.9993  0.024  0.36  9.1  46  1.908  45.3499
13.55  10.562  1850.37  95.3417  172.259  0.39  9.1  46  1.908  45.3499
13.599  10.562  1895.76  95.1085  168.803  0.38  9.1  46  1.908  45.3499
13.648  10.562  1871.83  95.184  169.127  0.39  9.1  46  1.908  45.3499
13.696  10.562  1843.26  93.9585  127.247  0.39  9.1  46  1.908  45.3499
13.745  10.6908  1980.69  89.6736  11.283  0.37  9.1  46  1.908  45.3499
13.794  10.6908  1960.76  89.9497  1.721  0.37  9.1  46  1.908  45.3499
13.843  10.6908  1937.71  89.1041  30.297  0.37  9.1  46  1.908  45.3499
13.892  10.8196  1983.59  89.9237  2.643  0.36  9.1  46  1.908  45.3499
13.94  10.8196  1778.49  90.054  1.677  0.41  9.1  46  1.908  45.3499
13.989  10.8196  1958.32  88.8709  38.587  0.37  9.1  46  1.908  45.3499
14.038  10.9485  2000.97  90.0039  0.136  0.36  9.1  46  1.908  45.3499
14.087  10.9485  1849.16  95.3953  173.869  0.39  9.1  46  1.908  45.3499
14.135  10.9485  1839.55  90.0008  0.025  0.39  9.2  46  1.908  45.3499
14.184  10.9485  1867.34  94.8854  159.03  0.39  9.2  46  1.908  45.3499
14.233  11.0773  1856.04  94.1478  134.245  0.39  9.2  46  1.908  45.3499
14.282  11.0773  2020.01  89.9654  1.221  0.36  9.2  46  1.908  45.3499
14.33  11.0773  1858.71  94.9405  160.074  0.39  9.2  46  1.908  45.3499
14.379  11.2061  1945.38  89.0972  30.651  0.37  9.2  46  1.908  45.3499
14.428  11.2061  1888.05  94.8007  158.01  0.38  9.5  46  1.908  45.3499
14.477  11.2061  1845.7  90.0266  0.856  0.39  9.5  46  1.908  45.3499
14.525  11.3349  1958.38  89.1356  29.545  0.37  9.5  46  1.908  45.3499
14.574  11.3349  1992.52  89.9717  0.985  0.36  9.5  46  1.908  45.3499
14.623  11.3349  1837.66  93.9976  128.112  0.39  9.5  46  1.908  45.3499
14.672  11.3349  1945.14  88.9483  35.702  0.37  9.5  46  1.908  45.3499
14.721  11.4637  1808.53  90.036  1.135  0.4  9.5  46  1.908  45.3499
14.769  11.4637  1926.63  89.2054  26.72  0.38  9.5  46  1.908  45.3499
14.818  11.4637  1905.79  94.9517  164.499  0.38  9.5  46  1.908  45.3499
14.867  11.5925  1832.68  94.1453  132.475  0.4  9.5  46  1.908  45.3499
14.916  11.5925  1942.27  89.2275  26.187  0.37  9.5  46  1.908  45.3499
14.965  11.5925  1980.69  89.6736  11.283  0.37  9.5  46  1.908  45.3499
15.014  11.5925  1934.82  89.9173  2.792  0.37  9.4  46  1.908  45.3499
15.063  11.7213  1955.81  88.9235  36.743  0.37  9.4  46  1.908  45.3499
15.111  11.7213  1889.53  94.7913  157.825  0.38  9.4  46  1.908  45.3499
15.16  11.7213  1849.38  94.0082  129.272  0.39  9.4  46  1.908  45.3499
15.209  11.8501  1851.72  90.0104  0.337  0.39  9.4  46  1.908  45.3499
15.258  11.8501  1872.05  95.2293  170.623  0.39  9.4  46  1.908  45.3499
15.307  11.8501  1864.13  93.9993  130.013  0.39  9.8  46  1.908  45.3499
15.355  11.9789  1985.66  89.6852  10.911  0.36  9.8  46  1.908  45.3499
15.404  11.9789  1849.25  93.9844  128.494  0.39  9.8  46  1.908  45.3499
15.453  11.9789  1936.45  88.9992  33.822  0.37  9.8  46  1.908  45.3499
15.502  11.9789  1972.6  89.9428  1.968  0.37  9.8  46  1.908  45.3499
15.55  12.1077  1964.12  89.9693  1.054  0.37  9.8  46  1.908  45.3499
15.599  12.1077  1995.77  89.9752  0.864  0.36  9.6  46  1.908  45.3499
15.648  12.1077  1872.84  95.0842  165.971  0.39  9.6  46  1.908  45.3499
15.697  12.2365  1852.79  95.2343  169.026  0.39  9.6  46  1.908  45.3499
15.745  12.2365  1884.98  93.9503  129.859  0.38  9.6  46  1.908  45.3499
15.794  12.2365  1805.66  90.051  1.608  0.4  9.6  46  1.908  45.3499
15.843  12.2365  1917.89  89.1079  29.86  0.38  9.6  46  1.908  45.3499
15.892  12.3653  1842.72  90.0566  1.822  0.39  9.8  46  1.908  45.3499
15.94  12.3653  1841.88  95.0938  163.533  0.39  9.8  46  1.908  45.3499
15.989  12.3653  1949.76  89.0719  31.58  0.37  9.8  46  1.908  45.3499
16.038  12.4941  1896.96  94.7441  156.89  0.38  9.8  46  1.908  45.3499
16.087  12.4941  1840.49  94.2539  136.52  0.39  9.8  46  1.908  45.3499
16.135  12.4941  1946.17  88.0327  66.809  0.37  9.8  46  1.908  45.3499
16.184  12.6229  1875.07  94.9299  161.137  0.39  9.9  46  1.908  45.3499
16.233  12.6229  1791.14  90.0056  0.174  0.4  9.9  46  1.908  45.3499
16.282  12.6229  1982.29  89.9507  1.707  0.36  9.9  46  1.908  45.3499
