[Connect DataFile][2.1]
Date:	7/16/2025
Time:	08:52:26
Unit:	°C
Resolution:	0.050/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:02.750	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:416		
000:00:02.800	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:466		
000:00:02.850	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:516		
000:00:02.900	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:566		
000:00:02.950	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:616		
000:00:03.000	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:666		
000:00:03.050	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:716		
000:00:03.100	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:766		
000:00:03.150	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:816		
000:00:03.200	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:866		
000:00:03.250	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:916		
000:00:03.300	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:29:966		
000:00:03.350	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:016		
000:00:03.400	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:066		
000:00:03.450	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:116		
000:00:03.500	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:166		
000:00:03.550	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:216		
000:00:03.600	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:266		
000:00:03.650	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:316		
000:00:03.700	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:366		
000:00:03.750	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:416		
000:00:03.800	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:466		
000:00:03.850	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:516		
000:00:03.900	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:566		
000:00:03.950	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:616		
000:00:04.000	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:666		
000:00:04.050	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:716		
000:00:04.100	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:766		
000:00:04.150	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:816		
000:00:04.200	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:866		
000:00:04.250	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:916		
000:00:04.300	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:30:966		
000:00:04.350	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:016		
000:00:04.400	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:066		
000:00:04.450	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:116		
000:00:04.500	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:166		
000:00:04.550	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:216		
000:00:04.600	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:266		
000:00:04.650	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:316		
000:00:04.700	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:366		
000:00:04.750	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:416		
000:00:04.800	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:466		
000:00:04.850	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:516		
000:00:04.900	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:566		
000:00:04.950	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:616		
000:00:05.000	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:666		
000:00:05.050	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:716		
000:00:05.100	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:766		
000:00:05.150	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:816		
000:00:05.200	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:866		
000:00:05.250	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:916		
000:00:05.300	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:31:966		
000:00:05.350	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:016		
000:00:05.400	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:066		
000:00:05.450	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:116		
000:00:05.500	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:166		
000:00:05.550	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:216		
000:00:05.600	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:266		
000:00:05.650	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:316		
000:00:05.700	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:366		
000:00:05.750	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:416		
000:00:05.800	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:466		
000:00:05.850	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:516		
000:00:05.900	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:566		
000:00:05.950	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:616		
000:00:06.000	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:666		
000:00:06.050	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:716		
000:00:06.100	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:766		
000:00:06.150	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:816		
000:00:06.200	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:866		
000:00:06.250	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:916		
000:00:06.300	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:32:966		
000:00:06.350	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:016		
000:00:06.400	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:066		
000:00:06.450	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:116		
000:00:06.500	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:166		
000:00:06.550	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:216		
000:00:06.600	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:266		
000:00:06.650	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:316		
000:00:06.700	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:366		
000:00:06.750	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:416		
000:00:06.800	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:466		
000:00:06.850	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:516		
000:00:06.900	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:566		
000:00:06.950	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:616		
000:00:07.000	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:666		
000:00:07.050	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:716		
000:00:07.100	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:766		
000:00:07.150	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:816		
000:00:07.200	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:866		
000:00:07.250	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:916		
000:00:07.300	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:33:966		
000:00:07.350	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:016		
000:00:07.400	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:066		
000:00:07.450	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:116		
000:00:07.500	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:166		
000:00:07.550	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:216		
000:00:07.600	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:266		
000:00:07.650	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:316		
000:00:07.700	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:366		
000:00:07.750	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:416		
000:00:07.800	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:466		
000:00:07.850	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:516		
000:00:07.900	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:566		
000:00:07.950	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:616		
000:00:08.000	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:666		
000:00:08.050	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:716		
000:00:08.100	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:766		
000:00:08.150	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:816		
000:00:08.200	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:866		
000:00:08.250	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:916		
000:00:08.300	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:34:966		
000:00:08.350	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:016		
000:00:08.400	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:066		
000:00:08.450	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:116		
000:00:08.500	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:166		
000:00:08.550	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:216		
000:00:08.600	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:266		
000:00:08.650	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:316		
000:00:08.700	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:366		
000:00:08.750	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:416		
000:00:08.800	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:466		
000:00:08.850	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:516		
000:00:08.900	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:566		
000:00:08.950	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:616		
000:00:09.000	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:666		
000:00:09.050	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:716		
000:00:09.100	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:766		
000:00:09.150	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:816		
000:00:09.200	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:866		
000:00:09.250	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:916		
000:00:09.300	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:35:966		
000:00:09.350	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:016		
000:00:09.400	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:066		
000:00:09.450	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:116		
000:00:09.500	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:166		
000:00:09.550	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:216		
000:00:09.600	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:266		
000:00:09.650	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:316		
000:00:09.700	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:366		
000:00:09.750	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:416		
000:00:09.800	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:466		
000:00:09.850	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:516		
000:00:09.900	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:566		
000:00:09.950	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:616		
000:00:10.000	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:666		
000:00:10.050	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:716		
000:00:10.100	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:766		
000:00:10.150	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:816		
000:00:10.200	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:866		
000:00:10.250	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:916		
000:00:10.300	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:36:966		
000:00:10.350	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:37:016		
000:00:10.400	800.0	24.3	24.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:52:37:066		
