0.001	0.185	185.0
0.0019	0.39	205.26315789473685
0.0029	0.624	215.17241379310346
0.0039	0.839	215.12820512820514
0.0048	1.054	219.58333333333337
0.0059	1.313	222.54237288135593
0.0068	1.531	225.14705882352942
0.0079	1.799	227.72151898734174
0.0088	2.047	232.61363636363637
0.01	2.31	231.0
0.0109	2.558	234.6788990825688
0.0117	2.776	237.26495726495725
0.013	3.095	238.0769230769231
0.0139	3.3	237.41007194244605
0.0148	3.592	242.7027027027027
0.0159	3.915	246.22641509433961
0.0168	4.156	247.38095238095238
0.0177	4.514	255.02824858757063
0.0189	4.828	255.44973544973547
0.0199	5.067	254.62311557788945
0.0207	5.405	261.11111111111114
0.0219	5.768	263.37899543378995
0.0228	5.992	262.8070175438596
0.0238	6.395	268.6974789915966
0.0249	6.919	277.8714859437751
0.0258	7.197	278.95348837209303
0.027	7.371	273.0
0.0277	7.616	274.94584837545125
0.0288	8.034	278.95833333333337
0.0297	8.49	285.85858585858585
0.0309	8.951	289.67637540453075
0.0317	9.168	289.21135646687696
0.0328	9.646	294.0853658536585
0.0338	10.05	297.3372781065089
0.0348	10.341	297.1551724137931
0.0359	10.728	298.8300835654596
0.0368	11.163	303.3423913043478
0.0378	11.498	304.1798941798942
0.0389	11.859	304.85861182519284
0.0398	12.226	307.1859296482412
0.0407	12.586	309.23832923832924
0.0419	12.985	309.90453460620523
0.0428	13.341	311.7056074766355
0.0438	13.663	311.9406392694064
0.0449	14.029	312.4498886414254
0.0457	14.365	314.33260393873087
0.0469	14.773	314.9893390191898
0.0479	15.121	315.67849686847603
0.0488	15.494	317.5
0.0499	15.897	318.57715430861725
0.0507	16.169	318.91518737672584
0.0518	16.556	319.61389961389966
0.0528	17.07	323.29545454545456
0.0538	17.514	325.53903345724905
0.0547	18.231	333.29067641681905
0.0558	19.44	348.38709677419354
0.0567	20.356	359.01234567901236
0.0577	21.095	365.59792027729634
0.0588	21.88	372.10884353741494
0.0598	22.372	374.11371237458195
0.061	22.976	376.655737704918
0.0618	23.407	378.75404530744333
0.0629	23.833	378.90302066772654
0.0639	24.257	379.60876369327076
0.065	24.603	378.5076923076923
0.0658	24.92	378.72340425531917
0.0668	24.948	373.4730538922156
0.0679	25.323	372.94550810014726
0.0688	25.515	370.8575581395349
0.07	25.841	369.15714285714284
0.0709	26.065	367.6304654442877
0.0719	26.377	366.8567454798331
0.073	26.523	363.32876712328766
0.0738	26.765	362.66937669376694
0.0748	26.893	359.5320855614973
0.0758	27.252	359.5250659630606
0.0769	27.729	360.5851755526658
0.0777	28.159	362.40669240669234
0.0788	28.638	363.4263959390863
0.0798	29.167	365.5012531328321
0.0807	29.863	370.0495662949195
0.0806	30.005	372.2704714640198
0.0806	30.003	372.2456575682382
0.0798	30.003	375.9774436090226
0.0794	30.002	377.8589420654912
0.0792	30.001	378.800505050505
0.0797	30.001	376.42409033877044
0.0791	30.0	379.2667509481669
0.045	30.0	666.6666666666667
