Date  10.12.2024
time  09:16:37
#_Alloy  1
type_of_Glass  1
#_bobbin  0
time_seconds  length  Z  Phase  R  C  pressure  winding_Speed  speed_of_feeding_glass  power_of_generator_percent
0.006  0.128805  1953.8  89.8166  6.253  0.37  52.1  79  4.6496  100
0.055  0.128805  1998.42  89.9437  1.963  0.36  52.1  79  4.6496  100
0.104  0.128805  1913.43  96.2155  207.164  0.38  50.1  79  4.6496  100
0.153  0.257611  1872.1  94.085  133.361  0.39  50.1  79  4.6496  100
0.202  0.257611  1920.65  95.0994  170.713  0.38  50.1  79  4.6496  100
0.25  0.386416  1892.91  96.4699  213.294  0.38  50.1  79  4.6496  100
0.299  0.386416  2000.3  89.952  1.677  0.36  50.1  79  4.6496  100
0.348  0.515221  2026.21  89.6252  13.253  0.36  50.1  79  4.6496  100
0.397  0.515221  1975.61  89.9272  2.51  0.37  53.6  79  4.6496  100
0.446  0.644026  1992.98  89.8955  3.634  0.36  53.6  79  4.6496  100
0.494  0.644026  1928.31  96.3741  214.079  0.38  53.6  79  4.6496  100
0.543  0.772832  1876.99  95.3176  173.955  0.39  53.6  79  4.6496  100
0.592  0.772832  1937.16  94.9024  165.547  0.37  53.6  79  4.6496  100
0.641  0.772832  1926.35  96.2886  211.004  0.38  53.6  79  4.6496  100
0.69  0.901637  1885.14  95.1268  168.456  0.39  55.7  79  4.6496  100
0.738  0.901637  1939.46  95.0337  170.17  0.37  55.7  79  4.6496  100
0.787  1.03044  1883.99  95.2027  170.84  0.39  55.7  79  4.6496  100
0.836  1.03044  1888.55  95.2  171.164  0.38  55.7  79  4.6496  100
0.885  1.15925  2018.83  89.4313  20.038  0.36  55.7  79  4.6496  100
0.933  1.15925  1892.5  94.7725  157.454  0.38  55.7  79  4.6496  100
0.982  1.28805  1917.12  95.0251  167.924  0.38  55.6  79  4.6496  100
1.031  1.28805  1933.67  94.8496  163.472  0.38  55.6  79  4.6496  100
1.08  1.41686  1964.17  89.7615  8.176  0.37  55.6  79  4.6496  100
1.128  1.41686  1941.35  94.7798  161.766  0.37  55.6  79  4.6496  100
1.177  1.54566  1902.61  96.2276  206.391  0.38  55.6  79  4.6496  100
1.227  1.54566  1888.1  95.1085  168.121  0.38  55.6  79  4.6496  100
1.275  1.67447  1927.28  95.1554  173.179  0.38  54.1  79  4.6496  100
1.324  1.67447  1876.2  95.1569  168.639  0.39  54.1  79  4.6496  100
1.373  1.80327  1833.53  89.996  0.128  0.39  54.1  79  4.6496  100
1.422  1.80327  1924.96  94.7109  158.093  0.38  54.1  79  4.6496  100
1.47  1.93208  1965.39  89.8677  4.538  0.37  54.1  79  4.6496  100
1.52  1.93208  1998.01  89.9077  3.218  0.36  54.1  79  4.6496  100
1.568  2.06088  1935.47  94.8868  164.879  0.38  52.9  79  4.6496  100
1.617  2.06088  1871.81  95.4894  179.06  0.39  52.9  79  4.6496  100
1.666  2.18969  2002.93  89.7675  8.127  0.36  52.9  79  4.6496  100
1.715  2.18969  1903.49  96.0803  201.623  0.38  52.9  79  4.6496  100
1.763  2.3185  1963.03  89.9376  2.137  0.37  52.9  79  4.6496  100
1.812  2.3185  2041.7  89.9711  1.028  0.35  52.9  79  4.6496  100
1.861  2.4473  1815.74  89.9981  0.059  0.4  52.9  79  4.6496  100
1.91  2.4473  1908.57  94.8868  162.585  0.38  52.8  79  4.6496  100
1.959  2.57611  2010.2  89.8244  6.161  0.36  52.8  79  4.6496  100
2.007  2.57611  1964.3  89.9109  3.054  0.37  52.8  79  4.6496  100
2.056  2.70491  1847.11  89.9979  0.069  0.39  52.8  79  4.6496  100
2.106  2.70491  1999.33  89.8804  4.172  0.36  52.8  79  4.6496  100
2.155  2.83372  1872.61  95.3444  174.418  0.39  52.8  79  4.6496  100
2.203  2.83372  2046.44  89.9474  1.88  0.35  53.1  79  4.6496  100
2.252  2.96252  1906.72  96.1098  202.939  0.38  53.1  79  4.6496  100
2.301  2.96252  1993.23  90.0259  0.902  0.36  53.1  79  4.6496  100
2.35  3.09133  2015.61  89.7193  9.873  0.36  53.1  79  4.6496  100
2.398  3.09133  1904.63  95.0285  166.943  0.38  53.1  79  4.6496  100
2.447  3.22013  2001.52  89.9279  2.519  0.36  53.1  79  4.6496  100
2.496  3.22013  1942.53  94.698  159.1  0.37  55.9  79  4.6496  100
2.545  3.34894  1955  89.9222  2.654  0.37  55.9  79  4.6496  100
2.593  3.34894  1997.17  89.8357  5.727  0.36  55.9  79  4.6496  100
2.642  3.47774  1924.96  94.7109  158.093  0.38  55.9  79  4.6496  100
2.691  3.47774  1959.31  89.7499  8.553  0.37  55.9  79  4.6496  100
2.74  3.60655  1929.89  95.0433  169.654  0.38  55.9  79  4.6496  100
2.789  3.60655  1899.88  95.0103  165.926  0.38  54.9  79  4.6496  100
2.837  3.73535  1892.08  94.9894  164.558  0.38  54.9  79  4.6496  100
2.886  3.73535  2016.57  89.5209  16.861  0.36  54.9  79  4.6496  100
2.935  3.86416  1886.03  95.0019  164.44  0.39  54.9  79  4.6496  100
2.984  3.86416  2007.76  90.0276  0.966  0.36  54.9  79  4.6496  100
3.032  3.99296  2009.19  89.5988  14.07  0.36  54.9  79  4.6496  100
3.081  3.99296  1946.06  89.8206  6.095  0.37  50.2  79  4.6496  100
3.13  4.12177  2003.48  89.9561  1.537  0.36  50.2  79  4.6496  100
3.179  4.12177  1922.38  94.8231  161.632  0.38  50.2  79  4.6496  100
3.227  4.25057  1888.78  95.2458  172.687  0.38  50.2  79  4.6496  100
3.276  4.25057  2038.08  89.9508  1.751  0.35  50.2  79  4.6496  100
3.325  4.37938  2007.04  89.9729  0.949  0.36  50.2  79  4.6496  100
3.374  4.37938  1817.24  90.0094  0.297  0.4  51.7  79  4.6496  100
3.422  4.50819  2024.19  89.597  14.237  0.36  51.7  79  4.6496  100
3.471  4.63699  1888.99  94.9834  164.091  0.38  51.7  79  4.6496  100
3.52  4.63699  2013.4  89.9609  1.375  0.36  51.7  79  4.6496  100
3.569  4.63699  1928.16  95.9903  201.223  0.38  51.7  79  4.6496  100
3.617  4.7658  1953.53  89.9299  2.388  0.37  51.7  79  4.6496  100
3.666  4.7658  2027.15  90.0058  0.207  0.36  53.4  79  4.6496  100
3.715  4.8946  1933.18  94.756  160.286  0.38  53.4  79  4.6496  100
3.764  4.8946  1818.69  90.0018  0.057  0.4  53.4  79  4.6496  100
3.812  5.02341  2013.87  89.5739  14.975  0.36  53.4  79  4.6496  100
3.861  5.02341  1881.05  95.2208  171.164  0.39  53.4  79  4.6496  100
3.91  5.15221  1827.55  89.9913  0.279  0.4  53.4  79  4.6496  100
3.959  5.15221  2010.75  89.5905  14.371  0.36  56.2  79  4.6496  100
4.008  5.28102  1974.38  89.8205  6.187  0.37  56.2  79  4.6496  100
4.056  5.28102  1967.7  89.1203  30.211  0.37  56.2  79  4.6496  100
4.105  5.40982  1922.93  94.6275  155.138  0.38  56.2  79  4.6496  100
4.154  5.40982  1961.2  89.7773  7.622  0.37  56.2  79  4.6496  100
4.203  5.53863  2042.19  90.0074  0.263  0.35  56.2  79  4.6496  100
4.252  5.53863  1906.72  96.1098  202.939  0.38  55.4  79  4.6496  100
4.301  5.66743  1876.21  94.0101  131.209  0.39  55.4  79  4.6496  100
4.349  5.66743  1912.08  94.9604  165.333  0.38  55.4  79  4.6496  100
4.398  5.79624  1902.61  96.2276  206.391  0.38  55.4  79  4.6496  100
4.447  5.79624  1959.85  89.1271  29.856  0.37  55.4  79  4.6496  100
4.496  5.92504  2018.58  89.549  15.889  0.36  55.4  79  4.6496  100
4.545  5.92504  1814.29  90.0057  0.182  0.4  55.4  79  4.6496  100
4.593  6.05385  1989.08  89.8396  5.567  0.36  53.3  79  4.6496  100
4.642  6.05385  1931.38  94.719  158.891  0.38  53.3  79  4.6496  100
4.691  6.18265  1950.58  89.9454  1.859  0.37  53.3  79  4.6496  100
4.74  6.18265  1994.93  89.9235  2.662  0.36  53.3  79  4.6496  100
4.789  6.31146  1911.49  96.1309  204.146  0.38  53.3  79  4.6496  100
4.837  6.31146  1814.34  90.0245  0.777  0.4  53.3  79  4.6496  100
4.886  6.44026  1930.95  94.9404  166.293  0.38  53.7  79  4.6496  100
4.935  6.44026  1879.13  95.1388  168.31  0.39  53.7  79  4.6496  100
4.984  6.56907  1970.5  89.8987  3.485  0.37  53.7  79  4.6496  100
5.032  6.69788  1934.76  94.4561  150.322  0.38  53.7  79  4.6496  100
5.081  6.69788  1962.81  89.9187  2.785  0.37  53.7  79  4.6496  100
5.13  6.82668  1844.12  90.0133  0.428  0.39  53.7  79  4.6496  100
5.179  6.82668  1916.03  94.8147  160.819  0.38  52.6  79  4.6496  100
5.227  6.95549  1981.63  89.9902  0.338  0.37  52.6  79  4.6496  100
5.276  6.95549  2028.23  89.962  1.343  0.36  52.6  79  4.6496  100
5.325  7.08429  1923.05  96.2585  209.64  0.38  52.6  79  4.6496  100
5.374  7.08429  1869.9  93.9597  129.124  0.39  52.6  79  4.6496  100
5.423  7.2131  1936.58  95.0994  172.131  0.38  52.6  79  4.6496  100
5.472  7.2131  1912.8  96.0759  202.462  0.38  56.2  79  4.6496  100
5.52  7.3419  1895.06  94.9709  164.206  0.38  56.2  79  4.6496  100
5.569  7.3419  1933.72  94.5594  153.716  0.38  56.2  79  4.6496  100
5.618  7.47071  1873.61  94.9391  161.311  0.39  56.2  79  4.6496  100
5.667  7.47071  1848.71  90.0259  0.836  0.39  56.2  79  4.6496  100
5.716  7.59951  1928.04  94.6916  157.699  0.38  56.2  79  4.6496  100
5.764  7.59951  1969.06  89.7732  7.795  0.37  55.3  79  4.6496  100
5.813  7.72832  1998.6  89.5398  16.052  0.36  55.3  79  4.6496  100
5.862  7.72832  1901.85  94.4976  149.139  0.38  55.3  79  4.6496  100
5.911  7.85712  1887.97  95.392  177.412  0.38  55.3  79  4.6496  100
5.959  7.85712  1936.82  95.1463  173.732  0.38  55.3  79  4.6496  100
6.008  7.98593  1895.5  96.3613  210.018  0.38  55.3  79  4.6496  100
6.057  7.98593  2013.4  89.9609  1.375  0.36  52.8  79  4.6496  100
6.106  8.11473  1998.49  89.8084  6.684  0.36  52.8  79  4.6496  100
6.154  8.11473  1881.61  95.0294  164.957  0.39  52.8  79  4.6496  100
6.203  8.24354  1928.91  94.8565  163.303  0.38  52.8  79  4.6496  100
6.252  8.24354  1917.84  94.5638  152.601  0.38  52.8  79  4.6496  100
6.301  8.37234  1941.68  89.8439  5.291  0.37  52.8  79  4.6496  100
6.35  8.37234  1919.12  95.1086  170.887  0.38  53  79  4.6496  100
6.398  8.50115  1902.89  94.9917  165.573  0.38  53  79  4.6496  100
6.447  8.50115  1877.66  94.0002  130.986  0.39  53  79  4.6496  100
6.496  8.62996  1952.04  94.9577  168.695  0.37  53  79  4.6496  100
6.545  8.62996  1877.68  94.5599  149.279  0.39  53  79  4.6496  100
6.594  8.75876  1878.17  94.0907  133.981  0.39  53  79  4.6496  100
6.643  8.75876  1929.08  94.5887  154.33  0.38  55.4  79  4.6496  100
6.691  8.88757  1883.86  94.8743  160.072  0.39  55.4  79  4.6496  100
6.74  8.88757  2025.6  90.0137  0.483  0.36  55.4  79  4.6496  100
6.789  9.01637  1922.87  94.9161  164.784  0.38  55.4  79  4.6496  100
6.837  9.01637  1970.41  89.9737  0.905  0.37  55.4  79  4.6496  100
6.886  9.14518  1993.99  88.8932  38.517  0.36  55.4  79  4.6496  100
6.935  9.14518  1912.32  96.3169  210.409  0.38  55.4  79  4.6496  100
6.984  9.27398  1881.74  95.0539  165.766  0.39  55.5  79  4.6496  100
7.033  9.27398  1941.51  95.1183  173.205  0.37  55.5  79  4.6496  100
7.082  9.40279  1888.99  94.9834  164.091  0.38  55.5  79  4.6496  100
7.13  9.40279  1833.62  90.0315  1.007  0.39  55.5  79  4.6496  100
7.18  9.53159  2019.02  89.5854  14.608  0.36  55.5  79  4.6496  100
7.229  9.53159  1809.87  89.9934  0.207  0.4  55.5  79  4.6496  100
7.277  9.6604  1996.88  89.9516  1.686  0.36  57.2  79  4.6496  100
7.326  9.6604  1908.44  94.862  161.753  0.38  57.2  79  4.6496  100
7.375  9.7892  1899.44  95.2282  173.08  0.38  57.2  79  4.6496  100
7.424  9.7892  2004.74  88.8312  40.893  0.36  57.2  79  4.6496  100
7.473  9.91801  1916.07  96.1055  203.791  0.38  57.2  79  4.6496  100
7.521  9.91801  1820.24  90.0294  0.933  0.4  57.2  79  4.6496  100
7.57  10.0468  2019.18  89.7394  9.184  0.36  53.4  79  4.6496  100
7.619  10.0468  1872.38  94.9936  162.98  0.39  53.4  79  4.6496  100
7.668  10.1756  1990.32  89.9472  1.834  0.36  53.4  79  4.6496  100
7.716  10.1756  1942.81  94.4535  150.858  0.37  53.4  79  4.6496  100
7.765  10.3044  1991.49  90.0147  0.51  0.36  53.4  79  4.6496  100
7.814  10.3044  2006.59  89.9402  2.094  0.36  53.4  79  4.6496  100
7.863  10.4332  1926.39  95.9521  199.761  0.38  53  79  4.6496  100
7.911  10.4332  1950.86  89.8322  5.712  0.37  53  79  4.6496  100
7.96  10.562  1943.66  94.9112  166.4  0.37  53  79  4.6496  100
8.009  10.562  1916.03  94.8147  160.819  0.38  53  79  4.6496  100
8.058  10.6908  1955  89.1171  30.124  0.37  53  79  4.6496  100
8.107  10.6908  2017.17  89.7112  10.169  0.36  53  79  4.6496  100
8.156  10.8196  1876.65  95.2478  171.645  0.39  56.5  79  4.6496  100
8.205  10.8196  1991.11  88.7939  41.909  0.36  56.5  79  4.6496  100
8.253  10.9485  1924.46  94.6178  154.937  0.38  56.5  79  4.6496  100
8.302  10.9485  1959.84  89.9342  2.25  0.37  56.5  79  4.6496  100
8.351  11.0773  2037.47  90.0309  1.1  0.36  56.5  79  4.6496  100
8.4  11.0773  1912.11  96.2704  208.842  0.38  56.5  79  4.6496  100
8.448  11.2061  1883.21  95.0447  165.596  0.39  55.7  79  4.6496  100
8.497  11.2061  1929.65  94.9966  168.065  0.38  55.7  79  4.6496  100
8.546  11.3349  1897.68  96.1602  203.637  0.38  55.7  79  4.6496  100
8.595  11.3349  1829.2  90.0543  1.735  0.4  55.7  79  4.6496  100
8.643  11.4637  2017.61  89.7476  8.89  0.36  55.7  79  4.6496  100
8.692  11.4637  1894.93  94.9463  163.385  0.38  55.7  79  4.6496  100
8.741  11.5925  1976.52  89.8672  4.58  0.37  55.8  79  4.6496  100
8.79  11.5925  1926.39  95.9521  199.761  0.38  55.8  79  4.6496  100
8.838  11.7213  1879.03  95.1176  167.611  0.39  55.8  79  4.6496  100
8.887  11.7213  2007.31  89.8599  4.909  0.36  55.8  79  4.6496  100
8.936  11.8501  1926.99  94.7944  161.06  0.38  55.8  79  4.6496  100
8.985  11.8501  1889.45  95.3831  177.258  0.38  55.8  79  4.6496  100
9.034  11.9789  1945.73  94.9958  169.439  0.37  53.7  79  4.6496  100
9.082  11.9789  1884.33  94.9655  163.098  0.39  53.7  79  4.6496  100
9.131  12.1077  1835.2  90.0593  1.9  0.39  53.7  79  4.6496  100
9.18  12.1077  2025.06  89.6701  11.661  0.36  53.7  79  4.6496  100
9.229  12.2365  1894.14  95.0931  168.152  0.38  53.7  79  4.6496  100
9.278  12.2365  1971.31  89.0235  33.594  0.37  53.7  79  4.6496  100
9.326  12.3653  1934.98  94.7932  161.685  0.38  53.9  79  4.6496  100
9.375  12.3653  1974.38  89.8205  6.187  0.37  53.9  79  4.6496  100
9.424  12.4941  1923  94.941  165.629  0.38  53.9  79  4.6496  100
9.473  12.4941  1919.55  96.1818  206.706  0.38  53.9  79  4.6496  100
9.521  12.6229  1881.74  95.0539  165.766  0.39  53.9  79  4.6496  100
9.57  12.6229  1932.99  95.0245  169.294  0.38  53.9  79  4.6496  100
9.619  12.7517  1883.62  94.8287  158.559  0.39  53.9  79  4.6496  100
9.668  12.7517  1817.24  90.0094  0.297  0.4  54.3  79  4.6496  100
9.716  12.8805  1939.94  95.1276  173.381  0.37  54.3  79  4.6496  100
9.765  12.8805  1877.67  95.1478  168.475  0.39  54.3  79  4.6496  100
9.814  13.0093  1997.28  89.9675  1.134  0.36  54.3  79  4.6496  100
9.863  13.0093  1926.61  95.9989  201.35  0.38  54.3  79  4.6496  100
9.912  13.1381  1927.62  89.9555  1.497  0.38  54.3  79  4.6496  100
9.96  13.1381  2029.18  90.034  1.204  0.36  54.6  79  4.6496  100
10.009  13.2669  1905.18  94.8348  160.574  0.38  54.6  79  4.6496  100
10.058  13.2669  1868.47  95.4163  176.367  0.39  54.6  79  4.6496  100
10.107  13.3958  1937.97  94.7522  160.554  0.37  54.6  79  4.6496  100
10.155  13.3958  1895.95  94.8453  160.141  0.38  54.6  79  4.6496  100
10.204  13.5246  1826.08  89.9989  0.035  0.4  54.6  79  4.6496  100
10.253  13.5246  2004.78  89.5067  17.261  0.36  57.2  79  4.6496  100
10.302  13.6534  1871.61  95.1386  167.633  0.39  57.2  79  4.6496  100
10.351  13.6534  1966.11  87.9815  69.25  0.37  57.2  79  4.6496  100
10.399  13.7822  1928.34  95.0527  169.832  0.38  57.2  79  4.6496  100
10.448  13.7822  1892.42  95.3652  176.949  0.38  57.2  79  4.6496  100
10.497  13.911  2046.93  89.9837  0.584  0.35  57.2  79  4.6496  100
10.546  13.911  1913.46  94.9263  164.316  0.38  53.8  79  4.6496  100
10.594  14.0398  1889.58  95.0994  167.952  0.38  53.8  79  4.6496  100
10.643  14.0398  1926.08  94.9221  165.261  0.38  53.8  79  4.6496  100
10.692  14.1686  1912.42  95.0282  167.617  0.38  53.8  79  4.6496  100
10.741  14.1686  1990.2  89.7958  7.093  0.36  53.8  79  4.6496  100
10.789  14.2974  2020.32  89.6948  10.763  0.36  53.8  79  4.6496  100
10.838  14.2974  1982.09  90.0253  0.877  0.36  52.7  79  4.6496  100
10.887  14.4262  1973.24  89.0506  32.696  0.37  52.7  79  4.6496  100
10.936  14.4262  1921.34  94.9256  164.968  0.38  52.7  79  4.6496  100
10.984  14.555  1958.64  89.8284  5.868  0.37  52.7  79  4.6496  100
11.033  14.555  1930.95  94.9404  166.293  0.38  52.7  79  4.6496  100
11.082  14.6838  1912.39  94.4295  147.699  0.38  52.7  79  4.6496  100
11.131  14.6838  2002.74  90.0152  0.531  0.36  54.6  79  4.6496  100
11.179  14.8126  2016.57  89.5209  16.861  0.36  54.6  79  4.6496  100
11.228  14.8126  1906.51  96.0634  201.383  0.38  54.6  79  4.6496  100
11.277  14.9414  1987.82  89.9784  0.749  0.36  54.6  79  4.6496  100
11.326  14.9414  1931.92  95.1275  172.659  0.38  54.6  79  4.6496  100
11.374  15.0702  1871.64  96.4454  210.103  0.39  54.6  79  4.6496  100
11.423  15.0702  2023.1  89.9497  1.776  0.36  55.5  79  4.6496  100
11.472  15.199  1918.85  96.377  213.128  0.38  55.5  79  4.6496  100
11.521  15.199  1981.18  89.9551  1.552  0.37  55.5  79  4.6496  100
11.569  15.3278  2002.57  88.9214  37.698  0.36  55.5  79  4.6496  100
11.618  15.3278  1923.11  94.9626  166.361  0.38  55.5  79  4.6496  100
11.667  15.4566  1881.17  95.2452  171.973  0.39  55.5  79  4.6496  100
11.716  15.4566  1929.06  95.1928  174.595  0.38  54.4  79  4.6496  100
11.764  15.5854  1895.86  95.1298  169.515  0.38  54.4  79  4.6496  100
11.813  15.5854  1891.4  94.0012  131.976  0.38  54.4  79  4.6496  100
11.862  15.7142  2024.44  89.479  18.408  0.36  54.4  79  4.6496  100
11.911  15.7142  1886.49  95.0932  167.475  0.39  54.4  79  4.6496  100
11.96  15.8431  1904.64  90.0296  0.983  0.38  54.4  79  4.6496  100
12.009  15.8431  1927.26  96.1395  206.119  0.38  54.4  79  4.6496  100
12.057  15.9719  1867.67  95.5609  180.985  0.39  53.4  79  4.6496  100
12.106  15.9719  1949.45  94.7785  162.397  0.37  53.4  79  4.6496  100
12.155  16.1007  1906.72  96.1098  202.939  0.38  53.4  79  4.6496  100
12.204  16.1007  1990.32  89.9472  1.834  0.36  53.4  79  4.6496  100
12.252  16.2295  1958.39  94.9193  167.938  0.37  53.4  79  4.6496  100
12.301  16.2295  1901.38  95.001  165.75  0.38  53.4  79  4.6496  100
12.35  16.3583  1980.77  89.9585  1.435  0.37  57  79  4.6496  100
12.399  16.3583  1935.78  94.6431  156.7  0.37  57  79  4.6496  100
12.447  16.4871  1994.94  90.0347  1.207  0.36  57  79  4.6496  100
12.496  16.4871  1999.97  89.9358  2.241  0.36  57  79  4.6496  100
12.545  16.6159  1889.91  95.1664  170.183  0.38  57  79  4.6496  100
12.594  16.6159  1865.14  95.3434  173.692  0.39  57  79  4.6496  100
12.643  16.7447  2041.7  89.9711  1.028  0.35  55.6  79  4.6496  100
12.691  16.7447  1909.28  96.3335  210.623  0.38  55.6  79  4.6496  100
12.74  16.8735  1876.21  94.0101  131.209  0.39  55.6  79  4.6496  100
12.789  16.8735  2005.81  89.7319  9.384  0.36  55.6  79  4.6496  100
12.838  17.0023  1989.99  90.0223  0.775  0.36  55.6  79  4.6496  100
12.887  17.0023  1988.34  88.9642  35.945  0.36  55.6  79  4.6496  100
12.936  17.1311  1935.53  94.5964  155.105  0.37  54.4  79  4.6496  100
12.984  17.1311  1871.92  94.903  159.992  0.39  54.4  79  4.6496  100
13.033  17.2599  1971.93  88.9437  36.353  0.37  54.4  79  4.6496  100
13.082  17.2599  1914.32  96.0674  202.341  0.38  54.4  79  4.6496  100
13.131  17.3887  1868.79  94.8762  158.854  0.39  54.4  79  4.6496  100
13.179  17.3887  2004.48  89.7594  8.416  0.36  54.4  79  4.6496  100
13.228  17.5175  1909.76  96.0929  202.702  0.38  54.5  79  4.6496  100
13.277  17.5175  1984.39  89.9586  1.434  0.36  54.5  79  4.6496  100
13.326  17.6463  1937.9  95.0431  170.351  0.37  54.5  79  4.6496  100
13.374  17.6463  1896.38  96.2147  205.291  0.38  54.5  79  4.6496  100
13.423  17.7751  1835.01  89.9883  0.374  0.39  54.5  79  4.6496  100
13.472  17.7751  1929.58  94.6819  157.501  0.38  54.5  79  4.6496  100
13.521  17.9039  1886.34  94.7644  156.677  0.38  56.4  79  4.6496  100
13.57  17.9039  1978.5  89.761  8.252  0.37  56.4  79  4.6496  100
13.618  18.0327  1915.04  94.6295  154.566  0.38  56.4  79  4.6496  100
13.667  18.0327  1971.65  89.7218  9.575  0.37  56.4  79  4.6496  100
13.716  18.1615  2022.71  89.8966  3.65  0.36  56.4  79  4.6496  100
13.765  18.1615  1896.89  95.0288  166.275  0.38  56.4  79  4.6496  100
13.813  18.2904  1874.5  93.9749  129.94  0.39  54.2  79  4.6496  100
13.862  18.2904  2022.77  89.7595  8.49  0.36  54.2  79  4.6496  100
13.911  18.4192  1876.98  95.0115  163.965  0.39  54.2  79  4.6496  100
13.96  18.4192  1970.25  89.0677  32.058  0.37  54.2  79  4.6496  100
14.009  18.548  2009.77  89.7882  7.431  0.36  54.2  79  4.6496  100
14.057  18.548  1955.4  89.9574  1.453  0.37  54.2  79  4.6496  100
14.106  18.6768  2030.74  90.0262  0.928  0.36  54.1  79  4.6496  100
14.155  18.6768  1918.02  96.1903  206.821  0.38  54.1  79  4.6496  100
14.204  18.8056  1873.38  94.8938  159.815  0.39  54.1  79  4.6496  100
14.252  18.8056  2007.31  89.8599  4.909  0.36  54.1  79  4.6496  100
14.301  18.9344  1900.2  96.3829  211.251  0.38  54.1  79  4.6496  100
14.35  18.9344  1815.79  90.017  0.538  0.4  54.1  79  4.6496  100
14.399  19.0632  2009.88  89.518  16.91  0.36  54.1  79  4.6496  100
14.447  19.0632  1888.99  94.9834  164.091  0.38  55.2  79  4.6496  100
14.496  19.192  1958.75  88.9063  37.387  0.37  55.2  79  4.6496  100
14.545  19.192  1918.04  94.898  163.765  0.38  55.2  79  4.6496  100
14.594  19.3208  1946.46  89.8556  4.905  0.37  55.2  79  4.6496  100
14.643  19.3208  1929.96  94.7536  159.938  0.38  55.2  79  4.6496  100
14.692  19.4496  1923.67  96.399  214.395  0.38  55.2  79  4.6496  100
14.741  19.4496  1823.25  90.0494  1.572  0.4  54.6  79  4.6496  100
14.79  19.5784  2008.72  89.6989  10.557  0.36  54.6  79  4.6496  100
14.838  19.5784  1915.64  96.0123  200.648  0.38  54.6  79  4.6496  100
14.887  19.7072  1966.21  89.1287  29.898  0.37  54.6  79  4.6496  100
14.936  19.7072  1940.78  94.9772  168.382  0.37  54.6  79  4.6496  100
14.985  19.836  1888.76  94.9377  162.57  0.38  54.6  79  4.6496  100
15.034  19.836  1896.78  95.0075  165.563  0.38  55.6  79  4.6496  100
15.082  19.9648  1925.5  96.1011  204.65  0.38  55.6  79  4.6496  100
15.131  19.9648  1984.6  89.9749  0.869  0.36  55.6  79  4.6496  100
15.18  20.0936  2043.28  89.9632  1.311  0.35  55.6  79  4.6496  100
15.229  20.0936  1915.85  96.0589  202.219  0.38  55.6  79  4.6496  100
15.278  20.2224  1872.17  95.2536  171.425  0.39  55.6  79  4.6496  100
15.326  20.2224  2006.59  89.9402  2.094  0.36  54.1  79  4.6496  100
15.375  20.3512  1891.72  94.9191  162.214  0.38  54.1  79  4.6496  100
15.424  20.3512  1975.01  89.8751  4.305  0.37  54.1  79  4.6496  100
15.473  20.48  2007.2  89.5708  15.036  0.36  54.1  79  4.6496  100
15.521  20.48  1897.88  96.2064  205.18  0.38  54.1  79  4.6496  100
15.57  20.6088  1900.46  93.9654  131.423  0.38  54.1  79  4.6496  100
15.619  20.6088  1925.5  94.5151  151.578  0.38  57.3  79  4.6496  100
15.668  20.7377  1796.83  89.9917  0.262  0.4  57.3  79  4.6496  100
15.717  20.7377  1933.06  94.7343  159.547  0.38  57.3  79  4.6496  100
15.765  20.8665  1924.65  94.9532  166.179  0.38  57.3  79  4.6496  100
15.814  20.8665  1878.01  95.2177  170.787  0.39  57.3  79  4.6496  100
15.863  20.9953  1927.04  95.1087  171.594  0.38  57.3  79  4.6496  100
15.912  20.9953  1899.39  96.198  205.067  0.38  55  79  4.6496  100
15.96  21.1241  1898.28  94.9982  165.388  0.38  55  79  4.6496  100
16.009  21.1241  2017.61  89.7476  8.89  0.36  55  79  4.6496  100
16.058  21.2529  1884.33  94.9655  163.098  0.39  55  79  4.6496  100
16.107  21.2529  1989.91  89.9114  3.079  0.36  55  79  4.6496  100
16.156  21.3817  1935.24  96.1439  207.12  0.38  55  79  4.6496  100
16.205  21.3817  1954.6  89.887  3.854  0.37  54.1  79  4.6496  100
16.253  21.5105  1924.29  94.885  163.867  0.38  54.1  79  4.6496  100
16.302  21.5105  1997.03  89.9485  1.795  0.36  54.1  79  4.6496  100
16.351  21.6393  1810.02  90.0472  1.491  0.4  54.1  79  4.6496  100
16.4  21.6393  2019.55  89.9127  3.078  0.36  54.1  79  4.6496  100
16.448  21.7681  1905.21  96.1182  203.057  0.38  54.1  79  4.6496  100
16.497  21.7681  1883.77  94.0057  131.592  0.38  55.9  79  4.6496  100
16.546  21.8969  1990.39  89.8124  6.515  0.36  55.9  79  4.6496  100
16.595  21.8969  1983.12  89.9826  0.603  0.36  55.9  79  4.6496  100
16.643  22.0257  1987.62  88.7757  42.468  0.36  55.9  79  4.6496  100
16.692  22.0257  2000.88  89.8725  4.453  0.36  55.9  79  4.6496  100
16.741  22.1545  1867.45  95.5156  179.495  0.39  55.9  79  4.6496  100
16.79  22.1545  2036.99  89.9948  0.184  0.36  55.7  79  4.6496  100
16.838  22.2833  1920.59  96.4155  214.603  0.38  55.7  79  4.6496  100
16.887  22.2833  1878.8  95.0722  166.105  0.39  55.7  79  4.6496  100
16.936  22.4121  1922.51  94.848  162.477  0.38  55.7  79  4.6496  100
16.985  22.4121  1882.59  96.1974  203.234  0.39  55.7  79  4.6496  100
