[Connect DataFile][2.1]
Date:	5/16/2025
Time:	09:05:11
Unit:	°C
Resolution:	0.050/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:05.600	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:299		
000:00:05.650	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:349		
000:00:05.700	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:399		
000:00:05.750	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:449		
000:00:05.800	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:499		
000:00:05.850	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:549		
000:00:05.900	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:599		
000:00:05.950	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:649		
000:00:06.000	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:699		
000:00:06.050	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:749		
000:00:06.100	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:799		
000:00:06.150	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:849		
000:00:06.200	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:899		
000:00:06.250	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:949		
000:00:06.300	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:17:999		
000:00:06.350	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:049		
000:00:06.400	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:099		
000:00:06.450	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:149		
000:00:06.500	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:199		
000:00:06.550	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:249		
000:00:06.600	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:299		
000:00:06.650	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:349		
000:00:06.700	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:399		
000:00:06.750	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:449		
000:00:06.800	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:499		
000:00:06.850	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:549		
000:00:06.900	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:599		
000:00:06.950	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:649		
000:00:07.000	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:699		
000:00:07.050	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:749		
000:00:07.100	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:799		
000:00:07.150	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:849		
000:00:07.200	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:899		
000:00:07.250	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:949		
000:00:07.300	800.0	20.9	20.0	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:18:999		
000:00:07.350	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:049		
000:00:07.400	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:099		
000:00:07.450	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:149		
000:00:07.500	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:199		
000:00:07.550	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:249		
000:00:07.600	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:299		
000:00:07.650	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:349		
000:00:07.700	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:399		
000:00:07.750	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:449		
000:00:07.800	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:499		
000:00:07.850	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:549		
000:00:07.900	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:599		
000:00:07.950	800.0	20.9	20.1	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:05:19:649		
