Date  20.5.2024
time  11:38:50
#_Alloy  1
type_of_Glass  1
#_bobbin  0
time_seconds  length  Z  Phase  R  C  pressure  winding_Speed  speed_of_feeding_glass  power_of_generator_percent
2.152  2.4473  2449.22  66.248  986.493  0.32  48.1  71  3.7295  100
2.201  2.57611  2353.31  62.8084  1075.39  0.35  48.1  71  3.7295  100
2.25  2.57611  2602.46  62.6465  1195.78  0.31  48.1  71  3.7295  100
2.298  2.70491  2457.57  62.7066  1126.91  0.33  48.1  71  3.7295  100
2.347  2.70491  2420.9  64.8485  1028.91  0.33  48.1  71  3.7295  100
2.397  2.70491  2445.54  62.8737  1115.05  0.33  48.1  71  3.7295  100
2.445  2.83372  2324.95  61.7389  1100.84  0.35  48.1  71  3.7295  100
2.494  2.83372  2482.94  62.2549  1155.91  0.33  46.6  71  3.7295  100
2.543  2.96252  2637.04  63.9578  1157.75  0.31  46.6  71  3.7295  100
2.592  2.96252  2452.44  63.4265  1097.09  0.33  46.6  71  3.7295  100
2.64  3.09133  2615.06  63.0621  1184.69  0.31  46.6  71  3.8095  100
2.689  3.09133  2733.33  64.485  1177.38  0.29  46.6  71  3.8095  100
2.738  3.22013  2551.82  64.3527  1104.5  0.31  46.6  71  3.8095  100
2.787  3.22013  2751.44  60.7123  1345.99  0.3  47  71  3.8095  100
2.835  3.34894  2465.04  62.2632  1147.25  0.33  47  71  3.8095  100
2.884  3.34894  2641.6  64.548  1135.24  0.3  47  71  3.8095  100
2.933  3.34894  2670.04  63.5011  1191.32  0.3  47  71  3.8095  100
2.982  3.47774  2614.24  64.2997  1133.7  0.31  47  71  3.8095  100
3.03  3.47774  2633.2  62.4094  1219.57  0.31  47  71  3.8095  100
3.079  3.60655  2896.21  65.315  1209.54  0.27  45.9  71  3.8095  100
3.128  3.60655  2498.48  64.1415  1089.71  0.32  45.9  71  3.8095  100
3.177  3.73535  2649.79  63.3813  1187.24  0.31  45.9  71  3.8095  100
3.225  3.73535  2734.9  64.5095  1177  0.29  45.9  71  3.8095  100
3.274  3.86416  2576.61  63.5651  1147.06  0.31  45.9  71  3.8095  100
3.323  3.86416  2621.81  66.1569  1059.82  0.3  45.9  71  3.8095  100
3.372  3.86416  2763.09  65.0835  1164.08  0.29  48.5  71  3.8095  100
3.421  3.99296  2426.59  60.458  1196.46  0.34  48.5  71  3.8095  100
3.469  3.99296  2475.37  62.3159  1150.05  0.33  48.5  71  3.8095  100
3.518  4.12177  2421.27  64.3815  1046.9  0.33  48.5  71  3.8095  100
3.567  4.12177  2548.17  64.1676  1110.34  0.32  48.5  71  3.8095  100
3.616  4.25057  2565.78  63.3907  1149.23  0.32  48.5  71  3.8095  100
3.665  4.25057  2447.32  63.6395  1086.65  0.33  48.7  71  3.8095  100
3.714  4.37938  2800.35  59.6353  1415.58  0.3  48.7  71  3.8095  100
3.762  4.37938  2532.37  63.116  1145.1  0.32  48.7  71  3.8095  100
3.811  4.37938  2525.1  64.1571  1100.7  0.32  48.7  71  3.8095  100
3.86  4.50819  2468.39  62.1298  1153.9  0.33  48.7  71  3.8295  100
3.909  4.50819  2459.43  62.4841  1136.24  0.33  48.7  71  3.8295  100
3.957  4.63699  2545.86  60.0475  1271.1  0.33  48.5  71  3.8695  100
4.006  4.63699  2666.4  64.4901  1148.33  0.3  48.5  71  3.8695  100
4.055  4.7658  2489.95  66.6794  985.709  0.32  48.5  71  3.8695  100
4.104  4.7658  2520.04  63.7028  1116.45  0.32  48.5  71  3.8695  100
4.152  4.8946  2428.07  61.0492  1175.33  0.34  48.5  71  3.8695  100
4.201  4.8946  2244.76  64.0987  980.563  0.36  48.5  71  3.8695  100
4.25  5.02341  2624.54  60.9719  1273.53  0.32  47.9  71  3.8695  100
4.298  5.02341  2573.29  66.4111  1029.76  0.31  47.9  71  3.8695  100
4.347  5.02341  2486.85  63.1628  1122.71  0.33  47.9  71  3.8695  100
4.396  5.15221  2610.84  62.1763  1218.62  0.31  47.9  71  3.8695  100
4.445  5.15221  2724.47  62.9943  1237.12  0.3  47.9  71  3.8695  100
4.493  5.28102  2626.98  61.8973  1237.45  0.31  47.9  71  3.8695  100
4.542  5.28102  2601.39  61.5474  1239.38  0.32  46.8  71  3.8695  100
4.591  5.40982  2491.26  64.2637  1081.78  0.32  46.8  71  3.8695  100
4.64  5.40982  2691.14  62.5953  1238.65  0.3  46.8  71  3.8695  100
4.688  5.53863  2569.09  60.0212  1283.72  0.33  46.8  71  3.8695  100
4.737  5.53863  2486.14  61.7298  1177.51  0.33  46.8  71  3.8695  100
4.786  5.53863  2527.36  63.5762  1124.69  0.32  46.8  71  3.8695  100
4.835  5.66743  2493.69  65.0981  1050.01  0.32  46.8  71  3.8695  100
4.884  5.66743  2305.41  61.3214  1106.36  0.36  48.6  71  3.8695  100
4.932  5.79624  2667.96  63.4034  1194.46  0.3  48.6  71  3.8695  100
4.981  5.79624  2525.77  64.0446  1105.45  0.32  48.6  71  3.8695  100
5.03  5.92504  2380.62  63.0075  1080.5  0.34  48.6  71  3.8695  100
5.079  5.92504  2493.45  64.1787  1086.06  0.32  48.6  71  3.8695  100
5.128  6.05385  2549.12  68.1198  949.974  0.31  48.6  71  3.8695  100
5.177  6.05385  2484.49  61.315  1192.54  0.33  48.3  71  3.8695  100
5.225  6.05385  2616.78  65.1741  1098.68  0.3  48.3  71  3.8695  100
5.274  6.18265  2340.14  63.5948  1040.7  0.35  48.3  71  3.8695  100
5.323  6.18265  2418.16  64.5045  1040.87  0.33  48.3  71  3.8895  100
5.372  6.31146  2387.69  65.0208  1008.29  0.33  48.3  71  3.8895  100
5.421  6.31146  2321.34  63.4886  1036.19  0.35  48.3  71  3.8895  100
5.469  6.44026  2658.06  63.5104  1185.59  0.3  46.4  71  3.8895  100
5.518  6.44026  2411.84  64.2168  1049.07  0.33  46.4  71  3.8895  100
5.567  6.56907  2558.72  64.0913  1118  0.31  46.4  71  3.8895  100
5.616  6.56907  2477.48  65.2425  1037.52  0.32  46.4  71  3.8895  100
5.664  6.69788  2481.81  63.2023  1118.9  0.33  46.4  71  3.8895  100
5.713  6.69788  2449.6  60.0882  1221.53  0.34  46.4  71  3.8895  100
5.762  6.69788  2671.67  63.1138  1208.18  0.3  47.9  71  3.8895  100
5.811  6.82668  2529.11  63.9144  1112.08  0.32  47.9  71  3.8895  100
5.859  6.82668  2459.06  63.4779  1098.08  0.33  47.9  71  3.8895  100
5.908  6.95549  2358.47  65.7059  970.323  0.34  47.9  71  3.8895  100
5.957  6.95549  2289.84  61.8667  1079.71  0.36  47.9  71  3.8895  100
6.006  7.08429  2447.7  63.2305  1102.45  0.33  47.9  71  3.8895  100
6.055  7.08429  2442.51  63.6773  1083.07  0.33  47.5  71  3.8895  100
6.104  7.2131  2548.17  64.1676  1110.34  0.32  47.5  71  3.8895  100
6.152  7.2131  2468.55  63.0301  1119.55  0.33  47.5  71  3.8895  100
6.201  7.2131  2236.67  64.1659  974.668  0.36  47.5  71  3.8895  100
6.25  7.3419  2493.74  61.6662  1183.55  0.33  47.5  71  3.8895  100
6.299  7.3419  2498.64  66.5295  995.15  0.32  47.5  71  3.8895  100
6.347  7.47071  2488.49  65.7391  1022.5  0.32  47.7  71  3.8895  100
6.396  7.47071  2508.2  66.2086  1011.83  0.32  47.7  71  3.8895  100
6.445  7.59951  2587.14  66.968  1012.21  0.3  47.7  71  3.8895  100
6.494  7.59951  2263.32  63.0726  1024.97  0.36  47.7  71  3.8895  100
6.542  7.72832  2466.23  66.0121  1002.63  0.32  47.7  71  3.8895  100
6.591  7.72832  2402.43  65.4033  999.958  0.33  47.7  71  3.8895  100
6.64  7.72832  2233.86  64.7126  954.213  0.36  49.4  71  3.8895  100
6.689  7.85712  2243.69  64.0786  980.8  0.36  49.4  71  3.8895  100
6.737  7.85712  2241.34  67.756  848.462  0.35  49.4  71  3.8895  100
6.786  7.98593  2293.72  63.1286  1036.74  0.35  49.4  71  3.8895  100
6.835  7.98593  2420.3  67.6815  919.122  0.32  49.4  71  3.8895  100
6.884  8.11473  2238.33  62.3549  1038.57  0.36  49.4  71  3.8895  100
6.933  8.11473  2438.29  64.321  1056.58  0.33  46.1  71  3.8895  100
6.982  8.24354  2229.42  64.9  945.718  0.36  46.1  71  3.8895  100
7.03  8.24354  2262.91  66.8686  888.964  0.35  46.1  71  3.8895  100
7.079  8.37234  2420.03  64.1231  1056.19  0.33  46.1  71  3.8895  100
7.128  8.37234  2316.66  64.8765  983.59  0.34  46.1  71  3.8895  100
7.177  8.37234  2277.97  66.4432  910.409  0.35  46.1  71  3.8895  100
7.226  8.50115  2206.76  68.075  823.987  0.35  48.7  71  3.8895  100
7.274  8.50115  2230.16  65.3496  930.159  0.36  48.7  71  3.8895  100
7.323  8.62996  2204.38  61.4715  1052.8  0.37  48.7  71  3.8895  100
7.372  8.62996  2426.43  64.175  1057.01  0.33  48.7  71  3.8895  100
7.421  8.75876  2194.02  68.3991  807.702  0.35  48.7  71  3.8895  100
7.469  8.75876  2172.75  67.2588  839.916  0.36  48.7  71  3.9795  100
7.518  8.88757  2062.84  67.7416  781.37  0.38  48.7  71  4.1395  100
7.567  8.88757  2224.72  65.5699  920.109  0.36  46.7  71  4.1395  100
7.616  8.88757  2464.67  62.9607  1120.44  0.33  46.7  71  4.1395  100
7.664  9.01637  2177.64  66.4038  871.684  0.36  46.7  71  4.1395  100
7.713  9.01637  2200.81  65.7475  904.005  0.36  46.7  71  4.6395  100
7.762  9.14518  2214.87  64.8913  939.85  0.36  46.7  71  4.6395  100
7.811  9.14518  2112.3  65.3858  879.787  0.38  46.7  71  4.6395  100
7.86  9.27398  2228.75  60.9012  1083.88  0.37  47  71  4.6395  100
7.909  9.27398  2368.24  63.2091  1067.45  0.34  47  71  4.6395  100
7.958  9.40279  2066.46  65.2545  864.998  0.39  47  71  4.6395  100
8.006  9.40279  2200.49  61.7954  1040  0.37  47  71  4.7795  100
8.055  9.53159  2166.13  67.3857  832.934  0.36  47  71  4.9195  100
8.104  9.53159  2293.98  62.1223  1072.63  0.36  47  71  4.9195  100
8.153  9.53159  2589.8  62.636  1190.38  0.31  47.5  71  4.9195  100
8.202  9.6604  2230.57  64.4323  962.664  0.36  47.5  71  4.9195  100
8.25  9.6604  2433.28  64.2938  1055.45  0.33  47.5  71  4.9195  100
8.299  9.7892  2361.59  62.4722  1091.48  0.35  47.5  71  4.9195  100
8.348  9.7892  2506.8  61.3691  1201.17  0.33  47.5  71  5.1895  100
8.397  9.91801  2433.63  60.6409  1193.16  0.34  47.5  71  5.1895  100
8.446  9.91801  2458.99  63.2428  1107.06  0.33  48.8  71  5.3295  100
8.494  10.0468  2506.02  61.1609  1208.78  0.33  48.8  71  5.3295  100
8.543  10.0468  2596.49  63.0188  1178.02  0.31  48.8  71  5.3295  100
8.592  10.0468  2688.65  63.8562  1184.69  0.3  48.8  71  5.3295  100
8.641  10.1756  2727.46  60.0665  1360.99  0.31  48.8  71  5.4895  100
8.69  10.1756  2791.43  63.9508  1225.84  0.29  48.8  71  5.4895  100
8.739  10.3044  2592.37  66.8046  1021.05  0.3  48.5  71  5.4895  100
8.787  10.3044  2650.48  63.7169  1173.65  0.3  48.5  71  5.4895  100
8.836  10.4332  2667.7  59.2388  1364.42  0.32  48.5  71  5.4895  100
8.885  10.4332  2571.13  62.9228  1170.36  0.32  48.5  71  5.4895  100
8.934  10.562  2550.14  64.5747  1094.86  0.31  48.5  71  5.8595  100
8.982  10.562  2594.26  67.0285  1012.47  0.3  48.5  71  5.8595  100
9.031  10.562  2529.7  60.0502  1262.93  0.33  47.6  71  5.8595  100
9.08  10.6908  2616.16  61.0416  1266.67  0.32  47.6  71  5.8595  100
9.129  10.6908  2735.16  64.8489  1162.46  0.29  47.6  71  5.8595  100
9.177  10.8196  2569.35  63.5111  1145.99  0.31  47.6  71  5.8595  100
9.226  10.8196  2522.36  61.9587  1185.78  0.32  47.6  71  6.0195  100
9.275  10.9485  2708.88  62.9538  1231.75  0.3  47.6  71  6.0195  100
9.324  10.9485  2671.26  63.4546  1193.81  0.3  45.9  71  6.0195  100
9.372  11.0773  2819.15  66.7909  1110.99  0.28  45.9  71  6.0195  100
9.421  11.0773  2587.68  67.2313  1001.46  0.3  45.9  71  6.0195  100
9.47  11.2061  2330.64  64.9636  986.315  0.34  45.9  71  6.0195  100
9.519  11.2061  2510.85  65.0871  1057.67  0.32  45.9  71  6.0595  100
9.567  11.2061  2152.9  63.5398  959.28  0.38  45.9  71  6.0595  100
9.616  11.3349  2536.98  63.8584  1117.77  0.32  46.8  71  6.0595  100
9.665  11.3349  2424.05  64.7265  1034.92  0.33  46.8  71  6.0595  100
9.714  11.4637  2450.37  67.169  950.778  0.32  46.8  71  6.0595  100
9.762  11.4637  2696.87  62.0573  1263.72  0.3  46.8  71  6.0595  100
9.811  11.5925  2554.22  62.3018  1187.23  0.32  46.8  71  6.1295  100
9.86  11.5925  2607.07  65.5889  1077.45  0.3  46.8  71  6.4295  100
9.909  11.7213  2572.09  66.5165  1024.94  0.31  46.8  71  6.4295  100
9.958  11.7213  2224.93  61.2325  1070.76  0.37  48.1  71  6.4295  100
10.006  11.7213  2421.84  61.3181  1162.35  0.34  48.1  71  6.4295  100
10.055  11.8501  2461.26  65.6825  1013.53  0.32  48.1  71  6.4295  100
10.104  11.8501  2496.15  61.3189  1197.99  0.33  48.1  71  6.4295  100
10.153  11.9789  2757.63  64.9308  1168.45  0.29  48.1  71  6.4295  100
10.202  11.9789  2521.92  64.9065  1069.54  0.32  48.1  71  6.4295  100
10.251  12.1077  2536.57  64.2864  1100.55  0.32  48.3  71  6.4295  100
10.299  12.1077  2456.34  62.302  1141.73  0.33  48.3  71  6.4295  100
10.348  12.2365  2424.76  67.4091  931.466  0.32  48.3  71  6.4295  100
10.397  12.2365  2573.05  63.0895  1164.56  0.32  48.3  71  6.4295  100
10.446  12.2365  2561.01  66.0105  1041.23  0.31  48.3  71  6.4295  100
10.495  12.3653  2500.05  62.7477  1144.8  0.33  48.3  71  6.4295  100
10.543  12.3653  2590.61  62.4477  1198.31  0.31  48.1  71  6.4295  100
10.592  12.4941  2497.03  65.5835  1032.19  0.32  48.1  71  6.4295  100
10.641  12.4941  2242.5  64.2753  973.352  0.36  48.1  71  6.4295  100
10.69  12.6229  2383.54  66.1699  963.01  0.33  48.1  71  6.4295  100
10.738  12.6229  2387.92  66.0759  968.364  0.33  48.1  71  6.4295  100
10.787  12.7517  2323.83  61.7184  1101.04  0.35  48.1  71  6.4295  100
10.836  12.7517  2240.51  64.7845  954.509  0.36  48.4  71  6.4295  100
10.885  12.8805  1975.32  63.4565  882.725  0.41  48.4  71  6.4295  100
10.933  12.8805  1616.97  65.1488  679.553  0.49  48.4  71  6.4295  100
10.982  12.8805  1588.82  64.8684  674.768  0.5  48.4  71  6.4295  100
11.031  13.0093  1595.07  62.4454  737.871  0.51  48.4  71  6.4295  100
11.08  13.0093  1519.2  61.3787  727.724  0.54  48.4  71  6.4295  100
11.128  13.1381  1502.26  64.4169  648.705  0.53  48.2  71  6.4295  100
11.177  13.1381  1467.94  65.0887  618.318  0.54  48.2  71  6.4295  100
11.226  13.2669  1509.01  64.7128  644.58  0.53  48.2  71  6.4295  100
11.275  13.2669  1440.73  64.4437  621.526  0.56  48.2  71  6.4295  100
11.324  13.3958  1487.12  61.449  710.758  0.55  48.2  71  6.4295  100
11.373  13.3958  1334.79  64.1422  582.155  0.6  48.2  71  6.4295  100
11.421  13.3958  1357.3  64.9985  573.654  0.59  46  71  6.4295  100
11.47  13.5246  1275.2  65.4437  529.957  0.62  46  71  6.4295  100
11.519  13.5246  1303.94  65.2791  545.305  0.61  46  71  6.4295  100
11.568  13.6534  1298.7  63.189  585.779  0.62  46  71  6.4295  100
11.617  13.6534  1400.57  64.3605  606.038  0.57  46  71  6.4295  100
11.666  13.7822  1352.12  65.2907  565.206  0.59  46  71  6.4295  100
11.714  13.7822  1307.17  64.4164  564.473  0.61  46.8  71  6.4295  100
11.763  13.911  1331.95  64.2775  578.082  0.6  46.8  71  6.4295  100
11.812  13.911  1323.23  64.8298  562.781  0.6  46.8  71  6.4295  100
11.861  14.0398  1361.88  63.2551  612.871  0.59  46.8  71  6.4295  100
11.909  14.0398  1393.18  62.9048  634.55  0.58  46.8  71  6.4295  100
11.958  14.0398  1286.26  65.903  525.156  0.62  46.8  71  6.4295  100
12.007  14.1686  1338.42  63.5173  596.838  0.6  47.2  71  6.4295  100
12.056  14.1686  1305.83  64.2492  567.329  0.62  47.2  71  6.4295  100
12.105  14.2974  1304.73  64.962  552.184  0.61  47.2  71  6.4295  100
12.154  14.2974  1275.47  64.2666  553.79  0.63  47.2  71  6.4295  100
12.202  14.4262  1302.13  66.7427  514.159  0.6  47.2  71  6.4295  100
12.251  14.4262  1257.97  63.5821  559.689  0.64  47.2  71  6.4295  100
12.3  14.555  1253.35  64.2106  545.286  0.64  45.3  71  6.4295  100
12.349  14.555  1195.59  65.1653  502.148  0.67  45.3  71  6.4295  100
12.398  14.555  1252.15  64.6189  536.717  0.64  45.3  71  6.4295  100
12.447  14.6838  1399.96  63.8726  616.501  0.58  45.3  71  6.4295  100
12.495  14.6838  1212.15  64.9973  512.327  0.66  45.3  71  6.4295  100
12.544  14.8126  1219.4  64.8705  517.838  0.66  45.3  71  6.4295  100
12.593  14.8126  1288.68  66.0454  523.223  0.61  45.3  71  6.4295  100
12.642  14.9414  1337.19  62.4654  618.164  0.61  49.7  71  6.4295  100
12.691  14.9414  1373.87  62.9022  625.814  0.59  49.7  71  6.4295  100
12.739  15.0702  1396.01  64.4598  601.884  0.57  49.7  71  6.4295  100
12.788  15.0702  1308.73  64.5593  562.198  0.61  49.7  71  6.4295  100
12.837  15.199  1298.66  64.116  566.929  0.62  49.7  71  6.4295  100
12.886  15.199  1345.29  64.2404  584.658  0.6  49.7  71  6.4295  100
12.935  15.199  1279.4  64.7291  546.174  0.63  48.4  71  6.4295  100
12.983  15.3278  1303.33  66.8144  513.137  0.6  48.4  71  6.4295  100
13.032  15.3278  1278.91  64.6826  546.903  0.63  48.4  71  6.4295  100
13.081  15.4566  1274.1  64.5565  547.377  0.63  48.4  71  6.4295  100
13.13  15.4566  1351.07  65.7101  555.768  0.59  48.4  71  6.4295  100
13.178  15.5854  1261.19  66.0301  512.369  0.63  48.4  71  6.4295  100
13.227  15.5854  1265.97  65.3786  527.43  0.63  47.6  71  6.4295  100
13.276  15.7142  1307.15  66.3501  524.359  0.6  47.6  71  6.4295  100
13.324  15.7142  1321.55  63.3137  593.516  0.61  47.6  71  6.4295  100
13.373  15.7142  1307.89  64.2202  568.817  0.61  47.6  71  6.4295  100
13.422  15.8431  1249.17  66.8399  491.302  0.63  47.6  71  6.4295  100
13.471  15.8431  1314.15  64.072  574.601  0.61  47.6  71  6.4295  100
13.52  15.9719  1360.3  65.0914  572.922  0.59  47.5  71  6.4295  100
13.568  15.9719  1328.5  65.3455  554.179  0.6  47.5  71  6.4295  100
13.617  16.1007  1317.19  63.726  583.073  0.61  47.5  71  6.4295  100
13.666  16.1007  1239.26  65.9031  505.966  0.64  47.5  71  6.4295  100
13.715  16.2295  1247.89  64.4184  538.833  0.64  47.5  71  6.4295  100
13.763  16.2295  1309.24  64.2003  569.815  0.61  47.5  71  6.4295  100
13.812  16.2295  1329.4  65.2788  555.959  0.6  46.3  71  6.4295  100
13.861  16.3583  1240.22  65.6706  510.947  0.64  46.3  71  6.4295  100
13.91  16.3583  1221.9  64.4036  527.897  0.66  46.3  71  6.4295  100
13.958  16.4871  1307.48  64.1138  570.827  0.62  46.3  71  6.4295  100
14.007  16.4871  1181.42  63.7988  521.624  0.68  46.3  71  6.4295  100
14.056  16.6159  1181.32  66.1229  478.17  0.67  46.3  71  6.4295  100
14.105  16.6159  1225.89  64.8589  520.818  0.65  47.4  71  6.4295  100
14.154  16.7447  1254.23  64.2694  544.511  0.64  47.4  71  6.4295  100
14.202  16.7447  1264.41  66.2599  509.035  0.63  47.4  71  6.4295  100
14.251  16.8735  1196.15  64.5033  514.896  0.67  47.4  71  6.4295  100
14.3  16.8735  1186.38  65.4342  493.225  0.67  47.4  71  6.4295  100
14.349  16.8735  1255.47  65.5066  520.506  0.63  47.4  71  6.4295  100
14.398  17.0023  1288.21  63.8167  568.416  0.63  46  71  6.4295  100
14.446  17.0023  1289.2  65.9703  524.974  0.61  46  71  6.4295  100
14.495  17.1311  1291.56  65.125  543.284  0.62  46  71  6.4295  100
14.544  17.1311  1331.59  64.5848  571.485  0.6  46  71  6.4295  100
14.593  17.2599  1255.01  66.5665  499.098  0.63  46  71  6.4295  100
14.641  17.2599  1154.34  66.3203  463.609  0.68  46  71  6.4295  100
14.69  17.3887  1204.79  63.7984  531.953  0.67  48.6  71  6.4295  100
14.739  17.3887  1280.76  64.0398  560.647  0.63  48.6  71  6.4295  100
14.788  17.3887  1309.59  64.9306  554.892  0.61  48.6  71  6.4295  100
14.836  17.5175  1202.6  66.2108  485.096  0.66  48.6  71  6.4295  100
14.885  17.5175  1358.94  65.4066  565.557  0.59  48.6  71  6.4295  100
14.934  17.6463  1311.46  63.9253  576.442  0.61  48.6  71  6.4295  100
14.983  17.6463  1301.96  62.6011  599.14  0.63  48.6  71  6.4295  100
15.031  17.7751  1283.39  64.7978  546.487  0.62  50.3  71  6.4295  100
15.08  17.7751  1331.89  63.3832  596.715  0.61  50.3  71  6.4295  100
15.129  17.9039  1287.32  62.677  590.888  0.63  50.3  71  6.4295  100
15.178  17.9039  1299.24  64.4756  559.836  0.62  50.3  71  6.4295  100
15.227  18.0327  1269.93  65.3595  529.465  0.63  50.3  71  6.4295  100
15.276  18.0327  1335.81  66.1531  540.061  0.59  50.3  71  6.4295  100
15.324  18.0327  1269.28  64.7329  541.779  0.63  47.1  71  6.4295  100
15.373  18.1615  1223.09  63.2764  550.007  0.66  47.1  71  6.4295  100
15.422  18.1615  1271.15  65.0971  535.258  0.63  47.1  71  6.4295  100
15.471  18.2904  1243.28  65.1838  521.814  0.64  47.1  71  6.4295  100
15.519  18.2904  1336.18  64.8558  567.74  0.6  47.1  71  6.4295  100
15.568  18.4192  1285.4  66.0891  520.994  0.62  47.1  71  6.4295  100
15.617  18.4192  1245.73  65.1482  523.548  0.64  47.4  71  6.4295  100
15.666  18.548  1215.82  67.0016  475.026  0.65  47.4  71  6.4295  100
15.714  18.548  1188.32  65.3901  494.86  0.67  47.4  71  6.4295  100
15.763  18.548  1208.78  65.8291  494.947  0.66  47.4  71  6.4295  100
15.812  18.6768  1199.12  64.2351  521.234  0.67  47.4  71  6.4295  100
15.861  18.6768  1309.01  64.537  562.779  0.61  47.4  71  6.4295  100
15.909  18.8056  1206.07  66.5353  480.236  0.65  48.2  71  6.4295  100
15.958  18.8056  1225.44  66.9122  480.546  0.64  48.2  71  6.4295  100
16.007  18.9344  1166.48  65.17  489.839  0.68  48.2  71  6.4295  100
16.055  18.9344  1300.94  64.4677  560.73  0.62  48.2  71  6.4295  100
16.104  19.0632  1178.07  66.3121  473.294  0.67  48.2  71  6.4295  100
16.153  19.0632  1274.05  64.9499  539.446  0.63  48.2  71  6.4295  100
16.202  19.0632  1403.72  63.6795  622.4  0.57  47.2  71  6.4295  100
16.251  19.192  1369.09  62.8564  624.607  0.59  47.2  71  6.4295  100
16.299  19.192  1280.87  64.2575  556.318  0.63  47.2  71  6.4295  100
16.348  19.3208  1286.23  66.4235  514.458  0.61  47.2  71  6.4295  100
16.397  19.3208  1367.2  62.8669  623.526  0.59  47.2  71  6.4295  100
16.446  19.4496  1437.95  62.2369  669.824  0.57  47.2  71  6.4295  100
16.495  19.4496  1269.37  64.8569  539.332  0.63  48.3  71  6.4295  100
16.543  19.5784  1252.02  64.197  544.977  0.64  48.3  71  6.4295  100
16.592  19.5784  1216.65  65.702  500.631  0.65  48.3  71  6.4295  100
16.641  19.7072  1284.52  64.62  550.572  0.62  48.3  71  6.4295  100
16.69  19.7072  1200.51  64.7391  512.307  0.67  48.3  71  6.4295  100
16.739  19.7072  1281.08  65.5169  530.913  0.62  48.3  71  6.4295  100
