  2.0386475e+002  5.9324803e-010  3.5194323e-019
  1.9483276e+002  5.8855531e-010  3.4639735e-019
  1.8580078e+002  5.7318576e-010  3.2854191e-019
  1.8063965e+002  5.8946878e-010  3.4747345e-019
  1.7289795e+002  5.9493045e-010  3.5394224e-019
  1.6773682e+002  5.8363163e-010  3.4062587e-019
  1.6128540e+002  5.8152044e-010  3.3816602e-019
  1.5483398e+002  5.8708518e-010  3.4466900e-019
  1.5096313e+002  5.8228107e-010  3.3905124e-019
  1.4322144e+002  5.9425168e-010  3.5313506e-019
  1.3935059e+002  5.9268547e-010  3.5127607e-019
  1.3418945e+002  5.8632938e-010  3.4378214e-019
  1.2902832e+002  5.9254926e-010  3.5111462e-019
  1.2644775e+002  5.8748333e-010  3.4513667e-019
  1.2128662e+002  5.9834857e-010  3.5802101e-019
  1.1483521e+002  5.8956258e-010  3.4758403e-019
  1.1225464e+002  5.8449665e-010  3.4163633e-019
  1.0709351e+002  5.9301492e-010  3.5166669e-019
  1.0451294e+002  5.8057757e-010  3.3707031e-019
  9.9351807e+001  5.9748259e-010  3.5698545e-019
  9.8061523e+001  5.8951050e-010  3.4752263e-019
  9.1610107e+001  5.8427871e-010  3.4138161e-019
  9.0319824e+001  5.9537852e-010  3.5447559e-019
  8.3868408e+001  5.8691715e-010  3.4447174e-019
  7.9997559e+001  5.8287957e-010  3.3974860e-019
  7.8707275e+001  5.9394503e-010  3.5277070e-019
  7.4836426e+001  5.8962430e-010  3.4765681e-019
  7.0965576e+001  5.9088132e-010  3.4914073e-019
  6.9675293e+001  5.7706966e-010  3.3300939e-019
  6.4514160e+001  5.8984706e-010  3.4791956e-019
  6.3223877e+001  5.8553344e-010  3.4284941e-019
  5.9353027e+001  5.8839814e-010  3.4621237e-019
  5.6772461e+001  5.8957223e-010  3.4759541e-019
  5.2901611e+001  5.9245115e-010  3.5099836e-019
  5.1611328e+001  5.8410586e-010  3.4117965e-019
  4.6450195e+001  5.8346493e-010  3.4043133e-019
  4.5159912e+001  5.7233197e-010  3.2756389e-019
  4.2579346e+001  5.8321734e-010  3.4014247e-019
  3.7418213e+001  5.8082300e-010  3.3735536e-019
  3.7418213e+001  5.7815141e-010  3.3425906e-019
  3.3547363e+001  5.8290815e-010  3.3978191e-019
  3.2257080e+001  5.8016074e-010  3.3658648e-019
  2.9676514e+001  5.7704845e-010  3.3298491e-019
  2.5805664e+001  5.8489735e-010  3.4210490e-019
  2.0644531e+001  5.8825964e-010  3.4604941e-019
  1.9354248e+001  5.8678938e-010  3.4432178e-019
  1.6773682e+001  5.8700383e-010  3.4457350e-019
  1.2902832e+001  5.9014578e-010  3.4827204e-019
  1.4193115e+001  5.8469242e-010  3.4186523e-019
  7.7416992e+000  5.8857245e-010  3.4641753e-019
  6.4514160e+000  5.8301604e-010  3.3990770e-019
  3.8708496e+000  5.8268551e-010  3.3952241e-019
  1.2902832e+000  5.7735656e-010  3.3334060e-019
 -1.2902832e+000  5.8059446e-010  3.3708992e-019
 -6.4514160e+000  5.8081602e-010  3.3734724e-019
 -9.0319824e+000  5.8767803e-010  3.4536547e-019
 -1.0322266e+001  5.8457164e-010  3.4172401e-019
 -1.2902832e+001  5.8256352e-010  3.3938026e-019
 -1.5483398e+001  5.8003767e-010  3.3644370e-019
 -1.8063965e+001  5.8705133e-010  3.4462926e-019
 -2.0644531e+001  5.8547089e-010  3.4277617e-019
 -2.3225098e+001  5.7885178e-010  3.3506938e-019
 -2.5805664e+001  5.7965977e-010  3.3600545e-019
 -2.8386230e+001  5.8759160e-010  3.4526389e-019
 -3.2257080e+001  5.7575371e-010  3.3149233e-019
 -3.4837646e+001  5.7824641e-010  3.3436891e-019
 -3.6127930e+001  5.8357536e-010  3.4056020e-019
 -3.9998779e+001  5.6676749e-010  3.2122539e-019
 -4.3869629e+001  5.7872388e-010  3.3492133e-019
 -4.5159912e+001  5.8339057e-010  3.4034456e-019
 -4.9030762e+001  5.7478346e-010  3.3037603e-019
 -5.1611328e+001  5.7448729e-010  3.3003565e-019
 -5.6772461e+001  5.7968594e-010  3.3603578e-019
 -5.8062744e+001  5.8197721e-010  3.3869747e-019
 -6.1933594e+001  5.8311694e-010  3.4002537e-019
 -6.3223877e+001  5.8309681e-010  3.4000189e-019
 -6.8385010e+001 -5.8777373e-010  3.4547795e-019
 -7.2255859e+001 -5.8391503e-010  3.4095677e-019
 -7.6126709e+001 -5.8361054e-010  3.4060127e-019
 -7.8707275e+001 -5.8220188e-010  3.3895903e-019
 -8.3868408e+001 -5.8379533e-010  3.4081699e-019
 -8.6448975e+001 -5.9633696e-010  3.5561777e-019
 -8.9029541e+001 -5.9763424e-010  3.5716668e-019
 -9.4190674e+001 -5.8943348e-010  3.4743182e-019
 -9.8061523e+001 -5.9004716e-010  3.4815565e-019
 -1.0193237e+002 -5.9148186e-010  3.4985079e-019
 -1.0838379e+002 -5.8410211e-010  3.4117528e-019
 -1.1096436e+002 -5.8815391e-010  3.4592503e-019
 -1.1483521e+002 -5.9317126e-010  3.5185214e-019
 -1.1870605e+002 -5.9962451e-010  3.5954956e-019
 -1.2386719e+002 -5.8831025e-010  3.4610896e-019
 -1.2902832e+002 -5.9019397e-010  3.4832893e-019
 -1.3418945e+002 -5.9273996e-010  3.5134066e-019
 -1.3935059e+002 -5.9589371e-010  3.5508932e-019
 -1.4580200e+002 -5.9303492e-010  3.5169042e-019
 -1.5096313e+002 -5.8800214e-010  3.4574652e-019
 -1.5741455e+002 -5.9793378e-010  3.5752480e-019
 -1.6386597e+002 -5.8686120e-010  3.4440607e-019
 -1.6902710e+002 -5.9048411e-010  3.4867149e-019
 -1.7676880e+002 -5.9401698e-010  3.5285617e-019
 -1.8451050e+002 -5.9798464e-010  3.5758563e-019
 -1.8967163e+002 -5.9836965e-010  3.5804624e-019
 -1.9096191e+002 -5.8940357e-010  3.4739656e-019
 -1.8322021e+002 -5.9183467e-010  3.5026828e-019
 -1.7805908e+002 -5.9275405e-010  3.5135737e-019
 -1.7160767e+002 -5.8195873e-010  3.3867597e-019
 -1.6257568e+002 -6.0005918e-010  3.6007102e-019
 -1.5612427e+002 -6.0080558e-010  3.6096735e-019
 -1.5096313e+002 -5.8847841e-010  3.4630684e-019
 -1.4322144e+002 -5.9304915e-010  3.5170729e-019
 -1.3806030e+002 -5.8838366e-010  3.4619533e-019
 -1.3418945e+002 -5.9042734e-010  3.4860445e-019
 -1.3031860e+002 -5.8696319e-010  3.4452579e-019
 -1.2515747e+002 -5.8665990e-010  3.4416984e-019
