  2.0644531e+002  5.8723549e-010  3.4484551e-019
  1.9483276e+002  5.8939766e-010  3.4738960e-019
  1.8580078e+002  5.9584621e-010  3.5503271e-019
  1.7934937e+002  6.0000940e-010  3.6001128e-019
  1.7289795e+002  5.9297682e-010  3.5162151e-019
  1.6773682e+002  5.9268776e-010  3.5127878e-019
  1.6257568e+002  5.8814667e-010  3.4591651e-019
  1.5612427e+002  5.8798201e-010  3.4572285e-019
  1.5225342e+002  5.9246982e-010  3.5102049e-019
  1.4451172e+002  5.9635696e-010  3.5564162e-019
  1.4193115e+002  5.9390693e-010  3.5272544e-019
  1.3677002e+002  5.8888958e-010  3.4679094e-019
  1.3031860e+002  5.9022242e-010  3.4836251e-019
  1.2386719e+002  5.9364752e-010  3.5241738e-019
  1.2128662e+002  5.9218438e-010  3.5068234e-019
  1.1483521e+002  5.9914355e-010  3.5897299e-019
  1.1096436e+002  5.8752010e-010  3.4517987e-019
  1.0838379e+002  5.8311644e-010  3.4002478e-019
  1.0451294e+002  5.9028885e-010  3.4844092e-019
  9.8061523e+001  5.9526003e-010  3.5433450e-019
  9.8061523e+001  5.8428462e-010  3.4138851e-019
  9.2900391e+001  5.8975930e-010  3.4781604e-019
  8.9029541e+001  5.9348769e-010  3.5222764e-019
  8.6448975e+001  5.9655972e-010  3.5588350e-019
  8.1287842e+001  6.0286965e-010  3.6345181e-019
  7.7416992e+001  5.9244042e-010  3.5098565e-019
  7.4836426e+001  5.9491178e-010  3.5392003e-019
  7.2255859e+001  5.9337282e-010  3.5209130e-019
  6.8385010e+001  5.9737013e-010  3.5685108e-019
  6.4514160e+001  5.9914488e-010  3.5897459e-019
  6.3223877e+001  5.9156612e-010  3.4995048e-019
  5.9353027e+001  5.8574078e-010  3.4309226e-019
  5.6772461e+001  5.9071075e-010  3.4893919e-019
  5.2901611e+001  5.8755700e-010  3.4522322e-019
  4.9030762e+001  5.9795308e-010  3.5754789e-019
  4.6450195e+001  5.9383257e-010  3.5263712e-019
  4.1289063e+001  5.9659420e-010  3.5592464e-019
  4.2579346e+001  5.9319876e-010  3.5188477e-019
  3.9998779e+001  5.8365925e-010  3.4065812e-019
  3.7418213e+001  5.8613773e-010  3.4355744e-019
  3.2257080e+001  5.9392503e-010  3.5274694e-019
  3.0966797e+001  5.8408224e-010  3.4115206e-019
  2.5805664e+001  5.8940407e-010  3.4739716e-019
  2.5805664e+001  5.9524364e-010  3.5431500e-019
  2.1934814e+001  5.8963986e-010  3.4767516e-019
  2.1934814e+001  5.8632023e-010  3.4377141e-019
  1.9354248e+001  5.8561650e-010  3.4294669e-019
  1.5483398e+001  5.7946654e-010  3.3578147e-019
  1.1612549e+001  5.8335368e-010  3.4030151e-019
  1.0322266e+001  5.8673611e-010  3.4425926e-019
  6.4514160e+000  5.9648295e-010  3.5579191e-019
  2.5805664e+000  5.8863526e-010  3.4649147e-019
  1.2902832e+000  5.9101658e-010  3.4930060e-019
 -1.2902832e+000  5.8420435e-010  3.4129472e-019
 -5.1611328e+000  5.9392395e-010  3.5274566e-019
