  2.0902588e+002  5.9377167e-010  3.5256480e-019
  1.9225220e+002  6.0911881e-010  3.7102572e-019
  1.8709106e+002  5.9977362e-010  3.5972839e-019
  1.8192993e+002  5.9784843e-010  3.5742274e-019
  1.7418823e+002  6.0146664e-010  3.6176212e-019
  1.6515625e+002  6.1893798e-010  3.8308422e-019
  1.6257568e+002  5.9585695e-010  3.5504550e-019
  1.5612427e+002  5.9910907e-010  3.5893168e-019
  1.5096313e+002  6.0434207e-010  3.6522934e-019
  1.4580200e+002  5.9395430e-010  3.5278171e-019
  1.4064087e+002  5.9557030e-010  3.5470398e-019
  1.3418945e+002  5.9433582e-010  3.5323507e-019
  1.3160889e+002  5.9487489e-010  3.5387613e-019
  1.2515747e+002  5.9861039e-010  3.5833440e-019
  1.2257690e+002  6.0055691e-010  3.6066860e-019
  1.1612549e+002  6.0342281e-010  3.6411909e-019
  1.1483521e+002  5.9783205e-010  3.5740315e-019
  1.0967407e+002  5.9957244e-010  3.5948711e-019
  1.0451294e+002  6.0519166e-010  3.6625695e-019
  9.9351807e+001  6.1264723e-010  3.7533662e-019
  9.8061523e+001  6.0400576e-010  3.6482296e-019
  9.2900391e+001  6.0800308e-010  3.6966774e-019
  8.9029541e+001  6.0093494e-010  3.6112280e-019
  8.5158691e+001  5.9556573e-010  3.5469853e-019
  8.1287842e+001  6.0313147e-010  3.6376757e-019
  8.1287842e+001  5.9698150e-010  3.5638691e-019
  7.6126709e+001  5.9842452e-010  3.5811190e-019
  7.3546143e+001  5.9609889e-010  3.5533388e-019
  6.9675293e+001  5.9757035e-010  3.5709033e-019
  6.5804443e+001  6.0486596e-010  3.6586283e-019
  6.3223877e+001  5.9091688e-010  3.4918276e-019
  5.9353027e+001  5.9543193e-010  3.5453918e-019
  5.8062744e+001  5.9105550e-010  3.4934661e-019
  5.5482178e+001  5.9882858e-010  3.5859567e-019
  5.0321045e+001  6.0075497e-010  3.6090654e-019
  4.9030762e+001  5.9684180e-010  3.5622013e-019
  4.6450195e+001  5.8914575e-010  3.4709271e-019
  4.1289063e+001  5.9194885e-010  3.5040344e-019
  3.9998779e+001  6.0408412e-010  3.6491763e-019
  3.7418213e+001  5.9261232e-010  3.5118936e-019
  3.2257080e+001  5.9350325e-010  3.5224611e-019
  3.0966797e+001  5.8256340e-010  3.3938011e-019
  2.9676514e+001  5.9921251e-010  3.5905564e-019
  2.5805664e+001  5.9802541e-010  3.5763439e-019
  2.1934814e+001  5.9928243e-010  3.5913943e-019
  2.0644531e+001  5.9067532e-010  3.4889733e-019
  1.8063965e+001  5.9674356e-010  3.5610288e-019
  1.5483398e+001  5.9527330e-010  3.5435030e-019
  1.2902832e+001  5.9080093e-010  3.4904573e-019
  1.0322266e+001  6.0099679e-010  3.6119714e-019
  6.4514160e+000  5.9922324e-010  3.5906850e-019
  5.1611328e+000  6.0077644e-010  3.6093233e-019
  2.5805664e+000  6.0449060e-010  3.6540888e-019
  0.0000000e+000  5.9807170e-010  3.5768976e-019
 -3.8708496e+000  5.9712629e-010  3.5655980e-019
 -7.7416992e+000  6.0473349e-010  3.6570260e-019
 -6.4514160e+000  5.9679576e-010  3.5616518e-019
 -1.0322266e+001  5.9975761e-010  3.5970919e-019
 -1.4193115e+001  5.8943144e-010  3.4742943e-019
 -1.5483398e+001  5.9418107e-010  3.5305114e-019
 -2.0644531e+001  5.9591435e-010  3.5511391e-019
 -2.1934814e+001  5.9650790e-010  3.5582168e-019
 -2.4515381e+001  6.0428098e-010  3.6515550e-019
 -2.7095947e+001  5.9864874e-010  3.5838032e-019
 -2.8386230e+001  5.9587409e-010  3.5506593e-019
 -3.3547363e+001  5.9439081e-010  3.5330044e-019
 -3.4837646e+001  5.8665330e-010  3.4416209e-019
 -3.9998779e+001  5.9641437e-010  3.5571010e-019
 -4.1289063e+001  5.9550330e-010  3.5462418e-019
 -4.5159912e+001  5.9076911e-010  3.4900814e-019
 -4.6450195e+001  5.9481380e-010  3.5380346e-019
 -5.0321045e+001  5.8840201e-010  3.4621693e-019
 -5.6772461e+001  6.0151115e-010  3.6181567e-019
 -5.8062744e+001  5.9786691e-010  3.5744484e-019
 -6.0643311e+001  5.9308414e-010  3.5174879e-019
 -6.3223877e+001  5.9273227e-010  3.5133155e-019
 -6.9675293e+001 -5.9976326e-010  3.5971597e-019
 -6.9675293e+001 -6.0452591e-010  3.6545157e-019
 -7.3546143e+001 -5.9401253e-010  3.5285089e-019
 -7.6126709e+001 -5.9888535e-010  3.5866366e-019
 -8.2578125e+001 -5.9801455e-010  3.5762140e-019
 -8.5158691e+001 -5.9647437e-010  3.5578168e-019
 -9.0319824e+001 -5.9893863e-010  3.5872748e-019
 -9.4190674e+001 -5.9545193e-010  3.5456300e-019
 -9.6771240e+001 -6.0488717e-010  3.6588849e-019
 -1.0064209e+002 -6.0180803e-010  3.6217290e-019
 -1.0451294e+002 -6.0648773e-010  3.6782737e-019
 -1.0967407e+002 -5.9472445e-010  3.5369718e-019
 -1.1483521e+002 -6.0070144e-010  3.6084222e-019
 -1.1870605e+002 -5.9706310e-010  3.5648435e-019
 -1.2515747e+002 -5.9958184e-010  3.5949838e-019
 -1.2902832e+002 -6.0247968e-010  3.6298177e-019
 -1.3160889e+002 -6.0254839e-010  3.6306457e-019
 -1.3935059e+002 -6.0450082e-010  3.6542124e-019
 -1.4451172e+002 -5.9875009e-010  3.5850167e-019
 -1.5096313e+002 -6.0006750e-010  3.6008101e-019
 -1.5483398e+002 -6.0440836e-010  3.6530947e-019
 -1.6128540e+002 -5.9730466e-010  3.5677286e-019
 -1.6902710e+002 -6.0311578e-010  3.6374865e-019
