  2.0515503e+002  6.2383912e-010  3.8917524e-019
  1.9483276e+002  6.2457961e-010  3.9009969e-019
  1.8838135e+002  6.0902876e-010  3.7091603e-019
  1.7934937e+002  6.1313746e-010  3.7593755e-019
  1.7160767e+002  6.2235355e-010  3.8732394e-019
  1.6773682e+002  6.1936566e-010  3.8361382e-019
  1.6257568e+002  6.1375476e-010  3.7669491e-019
  1.5741455e+002  6.1250606e-010  3.7516368e-019
  1.5096313e+002  6.1612427e-010  3.7960912e-019
  1.4580200e+002  6.1873426e-010  3.8283209e-019
  1.4193115e+002  6.1811347e-010  3.8206426e-019
  1.3547974e+002  6.1776281e-010  3.8163089e-019
  1.3160889e+002  6.1101218e-010  3.7333588e-019
  1.2644775e+002  6.1804717e-010  3.8198231e-019
  1.2257690e+002  6.0805985e-010  3.6973678e-019
  1.1741577e+002  6.0995189e-010  3.7204131e-019
  1.1096436e+002  6.1956131e-010  3.8385622e-019
  1.1096436e+002  6.1284503e-010  3.7557904e-019
  1.0451294e+002  6.0822813e-010  3.6994146e-019
  1.0193237e+002  6.0920911e-010  3.7113574e-019
  9.5480957e+001  6.1854249e-010  3.8259481e-019
  9.2900391e+001  6.1668601e-010  3.8030163e-019
  8.9029541e+001  6.1078484e-010  3.7305812e-019
  8.7739258e+001  6.0426167e-010  3.6513217e-019
  8.3868408e+001  6.1546576e-010  3.7879810e-019
  8.1287842e+001  6.0999228e-010  3.7209058e-019
  7.7416992e+001  6.1379648e-010  3.7674612e-019
  7.2255859e+001  6.2874788e-010  3.9532389e-019
  6.8385010e+001  6.1800825e-010  3.8193419e-019
  6.8385010e+001  6.0927674e-010  3.7121814e-019
  6.3223877e+001  6.1680812e-010  3.8045226e-019
  5.9353027e+001  6.1547649e-010  3.7881131e-019
  5.8062744e+001  6.0175487e-010  3.6210893e-019
  5.4191895e+001  6.1256442e-010  3.7523517e-019
  5.1611328e+001  6.1011439e-010  3.7223957e-019
  4.7740479e+001  6.1777729e-010  3.8164878e-019
  4.7740479e+001  6.0275008e-010  3.6330765e-019
  4.3869629e+001  6.0166013e-010  3.6199491e-019
  4.1289063e+001  6.0620953e-010  3.6749000e-019
  3.7418213e+001  6.1226355e-010  3.7486665e-019
  3.2257080e+001  6.1598482e-010  3.7943730e-019
  3.3547363e+001  6.0810868e-010  3.6979617e-019
  2.7095947e+001  6.2023805e-010  3.8469524e-019
  2.5805664e+001  6.1597892e-010  3.7943002e-019
  2.1934814e+001  6.1068553e-010  3.7293681e-019
  1.9354248e+001  6.0953278e-010  3.7153020e-019
  1.6773682e+001  6.1252899e-010  3.7519176e-019
  1.5483398e+001  5.9923506e-010  3.5908265e-019
  1.2902832e+001  6.0981714e-010  3.7187694e-019
  9.0319824e+000  6.1262735e-010  3.7531227e-019
  6.4514160e+000  6.0570374e-010  3.6687702e-019
  6.4514160e+000  6.0607694e-010  3.6732926e-019
  1.2902832e+000  6.1608681e-010  3.7956295e-019
 -1.2902832e+000  6.2292037e-010  3.8802979e-019
 -3.8708496e+000  6.1487246e-010  3.7806814e-019
 -5.1611328e+000  6.0912293e-010  3.7103075e-019
 -9.0319824e+000  6.0898552e-010  3.7086336e-019
 -1.1612549e+001  6.1138106e-010  3.7378680e-019
 -1.4193115e+001  6.1557860e-010  3.7893701e-019
 -1.6773682e+001  6.1148533e-010  3.7391431e-019
 -1.9354248e+001  6.0761362e-010  3.6919431e-019
 -2.3225098e+001  6.1096881e-010  3.7328288e-019
 -2.5805664e+001  6.1333711e-010  3.7618241e-019
 -2.7095947e+001  6.1163228e-010  3.7409404e-019
 -3.0966797e+001  6.1379324e-010  3.7674215e-019
 -3.2257080e+001  6.1829407e-010  3.8228755e-019
 -3.6127930e+001  6.0106562e-010  3.6127989e-019
 -3.9998779e+001  6.1070229e-010  3.7295729e-019
 -4.2579346e+001  6.0911474e-010  3.7102077e-019
 -4.3869629e+001  6.0587805e-010  3.6708821e-019
 -4.6450195e+001  6.0172319e-010  3.6207079e-019
 -5.1611328e+001  6.1064190e-010  3.7288353e-019
 -5.4191895e+001  6.0768125e-010  3.6927650e-019
 -5.8062744e+001  6.0309159e-010  3.6371946e-019
 -6.1933594e+001  6.0998796e-010  3.7208531e-019
 -6.4514160e+001  6.1175560e-010  3.7424491e-019
 -6.9675293e+001  6.1428977e-010  3.7735192e-019
 -7.2255859e+001  6.0933401e-010  3.7128794e-019
 -7.3546143e+001 -6.1402985e-010  3.7703266e-019
 -7.8707275e+001 -6.1808756e-010  3.8203223e-019
