1364.50;1289.21;-75.29;2653.71
1364.75;1288.32;-76.42;2653.07
1369.82;1289.29;-80.53;2659.11
1363.80;1289.95;-73.85;2653.75
1361.84;1289.86;-71.98;2651.69
1367.30;1288.21;-79.09;2655.51
1367.66;1291.62;-76.04;2659.28
1365.51;1297.32;-68.19;2662.82
1361.39;1290.35;-71.05;2651.74
1366.74;1287.75;-78.99;2654.49
1365.96;1292.30;-73.66;2658.26
1365.81;1297.75;-68.06;2663.56
1361.91;1295.74;-66.17;2657.64
1366.79;1288.82;-77.97;2655.62
1365.95;1289.15;-76.79;2655.10
1364.35;1294.54;-69.81;2658.89
1364.29;1294.93;-69.36;2659.22
1367.61;1288.22;-79.39;2655.84
1369.74;1296.29;-73.45;2666.04
1363.72;1290.84;-72.88;2654.56
1364.38;1294.82;-69.56;2659.19
1366.91;1290.46;-76.45;2657.37
1370.01;1292.84;-77.18;2662.85
1365.61;1290.11;-75.49;2655.72
1361.16;1295.96;-65.20;2657.13
1365.03;1288.71;-76.32;2653.74
1367.19;1288.15;-79.04;2655.35
1363.48;1295.02;-68.46;2658.49
1363.93;1294.41;-69.52;2658.34
1366.42;1288.09;-78.34;2654.51
1367.18;1294.07;-73.11;2661.25
1363.78;1290.23;-73.55;2654.01
1363.34;1292.50;-70.84;2655.84
1364.32;1292.52;-71.80;2656.85
1366.11;1291.06;-75.05;2657.16
1366.69;1295.05;-71.64;2661.74
1361.36;1296.06;-65.31;2657.42
1364.99;1291.14;-73.85;2656.14
1368.03;1295.46;-72.56;2663.49
1366.78;1297.42;-69.36;2664.21
1360.77;1294.71;-66.06;2655.48
1365.08;1288.11;-76.98;2653.19
1366.48;1294.35;-72.13;2660.82
1364.40;1294.36;-70.04;2658.76
1363.51;1292.84;-70.67;2656.34
1365.20;1293.14;-72.06;2658.34
1367.51;1288.82;-78.69;2656.33
1366.21;1293.71;-72.50;2659.92
1361.80;1290.22;-71.58;2652.02
1366.05;1289.19;-76.86;2655.24
1365.72;1289.14;-76.58;2654.86
1364.80;1290.95;-73.85;2655.75
1360.47;1295.71;-64.76;2656.18
1364.26;1291.90;-72.36;2656.16
1366.21;1294.38;-71.83;2660.58
1362.49;1291.22;-71.27;2653.72
1361.01;1293.32;-67.69;2654.34
1364.32;1293.92;-70.40;2658.25
1367.85;1292.62;-75.23;2660.48
1364.45;1297.42;-67.03;2661.88
1361.49;1294.06;-67.44;2655.55
1367.75;1293.59;-74.16;2661.34
1366.45;1294.96;-71.48;2661.41
1365.16;1290.04;-75.12;2655.19
1363.54;1293.70;-69.84;2657.24
1364.82;1288.48;-76.34;2653.29
1366.79;1294.38;-72.42;2661.17
1366.29;1294.17;-72.12;2660.46
1362.72;1293.15;-69.57;2655.86
1365.06;1293.49;-71.57;2658.55
1366.47;1291.10;-75.37;2657.57
1363.11;1292.25;-70.86;2655.36
1365.38;1290.12;-75.26;2655.50
1366.25;1291.86;-74.38;2658.11
1366.32;1295.15;-71.17;2661.46
1362.85;1296.85;-65.99;2659.70
1361.24;1296.21;-65.03;2657.45
1366.99;1292.96;-74.03;2659.96
1369.59;1293.45;-76.14;2663.04
1365.78;1295.79;-69.99;2661.57
1364.91;1292.69;-72.21;2657.60
1364.28;1292.69;-71.59;2656.96
1366.85;1294.54;-72.32;2661.39
1363.45;1290.61;-72.84;2654.06
1364.23;1295.19;-69.04;2659.42
1364.44;1288.11;-76.32;2652.55
1366.31;1292.39;-73.92;2658.71
1362.54;1297.92;-64.62;2660.46
1361.78;1293.75;-68.02;2655.53
1363.82;1293.78;-70.04;2657.59
1365.98;1294.44;-71.55;2660.42
1365.06;1293.45;-71.61;2658.52
1361.01;1291.98;-69.03;2652.98
1364.28;1289.12;-75.16;2653.41
1366.61;1288.41;-78.20;2655.01
1364.86;1295.21;-69.65;2660.06
1360.95;1289.66;-71.29;2650.61
1364.39;1287.84;-76.55;2652.23
1365.52;1295.03;-70.49;2660.55
1362.39;1296.46;-65.93;2658.86
1360.96;1289.68;-71.29;2650.64
1363.48;1288.38;-75.10;2651.86
1366.94;1289.72;-77.22;2656.65
1363.98;1295.56;-68.42;2659.54
1363.35;1289.96;-73.38;2653.31
1364.10;1294.33;-69.77;2658.43
1366.04;1294.36;-71.68;2660.39
1362.79;1291.36;-71.42;2654.15
1361.72;1295.14;-66.58;2656.85
1364.24;1294.15;-70.09;2658.39
1366.54;1295.48;-71.06;2662.02
1364.95;1290.86;-74.08;2655.81
1361.36;1290.02;-71.34;2651.38
1364.84;1290.44;-74.41;2655.28
1369.73;1289.16;-80.56;2658.89
1363.46;1294.97;-68.49;2658.44
1361.75;1295.24;-66.51;2656.99
1365.44;1291.08;-74.36;2656.52
1369.15;1295.48;-73.68;2664.63
1369.04;1290.28;-78.75;2659.32
1364.28;1293.87;-70.41;2658.15
1364.37;1290.06;-74.31;2654.43
1368.11;1289.53;-78.58;2657.64
1363.21;1296.60;-66.61;2659.81
1365.21;1295.65;-69.55;2660.86
1363.21;1293.45;-69.75;2656.66
1368.11;1294.70;-73.41;2662.81
1365.34;1290.66;-74.67;2656.00
1362.89;1295.49;-67.40;2658.38
1363.99;1292.69;-71.29;2656.68
1365.65;1296.12;-69.53;2661.78
1362.56;1295.88;-66.69;2658.44
1360.70;1295.73;-64.97;2656.43
1364.19;1295.14;-69.05;2659.34
1365.72;1290.68;-75.04;2656.40
1364.48;1296.16;-68.32;2660.64
1360.78;1296.39;-64.39;2657.18
1368.04;1296.51;-71.52;2664.55
1366.99;1289.76;-77.23;2656.76
1365.57;1291.54;-74.04;2657.11
1363.12;1291.05;-72.08;2654.17
1364.39;1288.95;-75.44;2653.34
1369.08;1289.98;-79.09;2659.06
1365.55;1290.25;-75.29;2655.80
1360.64;1290.12;-70.52;2650.76
1367.98;1290.48;-77.50;2658.45
1366.54;1292.86;-73.68;2659.41
1363.41;1295.65;-67.76;2659.06
1361.70;1296.52;-65.18;2658.22
1365.33;1288.61;-76.72;2653.94
1366.54;1287.94;-78.60;2654.47
1366.15;1290.75;-75.40;2656.89
1363.78;1294.45;-69.33;2658.24
1364.64;1291.73;-72.91;2656.36
1366.35;1289.99;-76.35;2656.34
1365.04;1297.78;-67.25;2662.82
1362.79;1296.87;-65.92;2659.66
1369.16;1294.92;-74.25;2664.08
1369.57;1288.44;-81.13;2658.01
1363.37;1290.32;-73.05;2653.69
