353.65;340.04;-13.61;693.69
352.95;339.73;-13.22;692.68
353.10;338.96;-14.14;692.06
353.61;340.37;-13.24;693.98
353.44;341.77;-11.66;695.21
353.42;340.19;-13.24;693.61
352.58;342.31;-10.27;694.89
353.03;339.52;-13.51;692.55
353.53;338.46;-15.06;691.99
353.31;340.39;-12.92;693.69
353.26;341.89;-11.37;695.15
353.08;340.75;-12.34;693.83
353.65;339.20;-14.45;692.85
352.38;340.05;-12.33;692.44
352.86;339.74;-13.12;692.59
352.68;339.69;-12.99;692.38
352.54;339.62;-12.91;692.16
352.33;338.66;-13.66;690.99
352.96;338.36;-14.60;691.33
354.49;339.89;-14.61;694.38
354.10;339.47;-14.63;693.57
351.73;339.19;-12.54;690.92
354.15;337.53;-16.62;691.68
351.28;339.92;-11.36;691.20
353.64;338.62;-15.01;692.26
353.46;339.13;-14.33;692.59
353.93;339.55;-14.38;693.48
353.44;339.95;-13.49;693.39
353.45;338.49;-14.95;691.94
352.92;339.50;-13.42;692.42
353.04;339.26;-13.77;692.30
352.88;340.42;-12.46;693.30
352.62;339.82;-12.80;692.45
352.59;339.49;-13.11;692.08
352.32;338.01;-14.31;690.34
352.11;339.23;-12.88;691.34
351.87;339.45;-12.42;691.32
353.54;338.69;-14.85;692.22
351.43;337.69;-13.74;689.12
353.39;339.25;-14.15;692.64
353.46;337.12;-16.35;690.58
353.93;339.04;-14.89;692.97
353.50;339.56;-13.94;693.06
353.48;338.72;-14.75;692.20
353.35;340.05;-13.31;693.40
353.05;339.36;-13.69;692.41
354.94;339.01;-15.93;693.94
352.72;340.06;-12.66;692.79
353.72;338.65;-15.07;692.36
352.26;339.79;-12.48;692.05
353.13;338.08;-15.05;691.21
353.53;339.32;-14.21;692.85
354.12;339.85;-14.27;693.96
353.26;339.59;-13.68;692.85
354.26;338.46;-15.80;692.73
353.61;339.38;-14.23;692.98
353.56;339.25;-14.31;692.82
354.15;340.09;-14.06;694.24
353.61;339.84;-13.78;693.45
353.74;339.55;-14.19;693.29
353.41;338.51;-14.90;691.92
353.10;339.38;-13.72;692.48
353.71;340.04;-13.67;693.75
352.75;339.82;-12.93;692.56
355.88;340.26;-15.61;696.14
353.83;339.51;-14.32;693.34
352.50;340.12;-12.38;692.62
354.32;340.12;-14.19;694.44
353.08;339.74;-13.35;692.82
354.11;339.65;-14.46;693.75
353.84;339.02;-14.82;692.86
353.69;339.78;-13.91;693.47
353.27;339.21;-14.06;692.48
353.96;339.63;-14.34;693.59
354.48;339.49;-14.99;693.97
353.56;338.62;-14.94;692.18
353.30;341.72;-11.58;695.02
353.81;339.93;-13.88;693.74
353.68;339.85;-13.82;693.53
353.56;339.14;-14.43;692.70
355.64;339.35;-16.29;694.99
353.21;339.23;-13.98;692.44
354.17;339.12;-15.05;693.29
352.82;338.96;-13.86;691.78
353.78;338.71;-15.06;692.49
353.59;340.78;-12.81;694.37
352.24;339.68;-12.56;691.91
354.35;339.47;-14.88;693.82
354.01;341.22;-12.79;695.23
353.88;340.46;-13.42;694.35
