[Connect DataFile][2.1]
Date:	7/24/2025
Time:	08:56:28
Unit:	°C
Resolution:	0.050/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:02.300	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:30:939		
000:00:02.350	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:30:989		
000:00:02.400	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:039		
000:00:02.450	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:089		
000:00:02.500	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:139		
000:00:02.550	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:189		
000:00:02.600	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:239		
000:00:02.650	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:289		
000:00:02.700	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:339		
000:00:02.750	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:389		
000:00:02.800	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:439		
000:00:02.850	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:489		
000:00:02.900	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:539		
000:00:02.950	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:589		
000:00:03.000	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:639		
000:00:03.050	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:689		
000:00:03.100	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:739		
000:00:03.150	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:789		
000:00:03.200	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:839		
000:00:03.250	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:889		
000:00:03.300	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:939		
000:00:03.350	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:31:989		
000:00:03.400	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:039		
000:00:03.450	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:089		
000:00:03.500	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:139		
000:00:03.550	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:189		
000:00:03.600	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:239		
000:00:03.650	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:289		
000:00:03.700	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:339		
000:00:03.750	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:389		
000:00:03.800	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:439		
000:00:03.850	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:489		
000:00:03.900	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:539		
000:00:03.950	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:589		
000:00:04.000	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:639		
000:00:04.050	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:689		
000:00:04.100	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:739		
000:00:04.150	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:789		
000:00:04.200	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:839		
000:00:04.250	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:889		
000:00:04.300	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:939		
000:00:04.350	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:32:989		
000:00:04.400	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:039		
000:00:04.450	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:089		
000:00:04.500	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:139		
000:00:04.550	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:189		
000:00:04.600	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:239		
000:00:04.650	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:289		
000:00:04.700	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:339		
000:00:04.750	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:389		
000:00:04.800	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:439		
000:00:04.850	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:489		
000:00:04.900	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:539		
000:00:04.950	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:589		
000:00:05.000	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:639		
000:00:05.050	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:689		
000:00:05.100	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:739		
000:00:05.150	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:789		
000:00:05.200	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:839		
000:00:05.250	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:889		
000:00:05.300	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:939		
000:00:05.350	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:33:989		
000:00:05.400	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:039		
000:00:05.450	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:089		
000:00:05.500	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:139		
000:00:05.550	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:189		
000:00:05.600	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:239		
000:00:05.650	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:289		
000:00:05.700	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:339		
000:00:05.750	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:389		
000:00:05.800	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:439		
000:00:05.850	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:489		
000:00:05.900	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:539		
000:00:05.950	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:589		
000:00:06.000	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:639		
000:00:06.050	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:689		
000:00:06.100	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:739		
000:00:06.150	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:789		
000:00:06.200	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:839		
000:00:06.250	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:889		
000:00:06.300	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:939		
000:00:06.350	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:34:989		
000:00:06.400	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:039		
000:00:06.450	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:089		
000:00:06.500	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:139		
000:00:06.550	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:189		
000:00:06.600	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:239		
000:00:06.650	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:289		
000:00:06.700	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:339		
000:00:06.750	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:389		
000:00:06.800	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:439		
000:00:06.850	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:489		
000:00:06.900	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:539		
000:00:06.950	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:589		
000:00:07.000	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:639		
000:00:07.050	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:689		
000:00:07.100	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:739		
000:00:07.150	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:789		
000:00:07.200	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:839		
000:00:07.250	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:889		
000:00:07.300	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:939		
000:00:07.350	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:35:989		
000:00:07.400	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:039		
000:00:07.450	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:089		
000:00:07.500	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:139		
000:00:07.550	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:189		
000:00:07.600	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:239		
000:00:07.650	800.0	25.1	24.6	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:289		
000:00:07.700	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:339		
000:00:07.750	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:389		
000:00:07.800	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:439		
000:00:07.850	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:489		
000:00:07.900	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:539		
000:00:07.950	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:589		
000:00:08.000	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:639		
000:00:08.050	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:689		
000:00:08.100	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:739		
000:00:08.150	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:789		
000:00:08.200	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:839		
000:00:08.250	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:889		
000:00:08.300	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:939		
000:00:08.350	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:36:989		
000:00:08.400	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:039		
000:00:08.450	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:089		
000:00:08.500	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:139		
000:00:08.550	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:189		
000:00:08.600	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:239		
000:00:08.650	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:289		
000:00:08.700	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:339		
000:00:08.750	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:389		
000:00:08.800	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:439		
000:00:08.850	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:489		
000:00:08.900	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:539		
000:00:08.950	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:589		
000:00:09.000	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:639		
000:00:09.050	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:689		
000:00:09.100	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:739		
000:00:09.150	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:789		
000:00:09.200	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:839		
000:00:09.250	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:889		
000:00:09.300	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:939		
000:00:09.350	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:37:989		
000:00:09.400	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:039		
000:00:09.450	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:089		
000:00:09.500	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:139		
000:00:09.550	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:189		
000:00:09.600	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:239		
000:00:09.650	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:289		
000:00:09.700	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:339		
000:00:09.750	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:389		
000:00:09.800	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:439		
000:00:09.850	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:489		
000:00:09.900	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:539		
000:00:09.950	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:589		
000:00:10.000	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:639		
000:00:10.050	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:689		
000:00:10.100	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:739		
000:00:10.150	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:789		
000:00:10.200	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:839		
000:00:10.250	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:889		
000:00:10.300	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:939		
000:00:10.350	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:38:989		
000:00:10.400	800.0	25.1	24.7	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:56:39:039		
