316.52;300.51;-16.01;617.02
316.58;299.89;-16.69;616.46
318.19;301.41;-16.78;619.60
317.07;300.53;-16.54;617.60
316.96;300.91;-16.05;617.87
317.09;302.06;-15.02;619.15
316.33;300.55;-15.78;616.88
316.09;300.05;-16.04;616.15
316.14;300.16;-15.97;616.30
315.76;300.55;-15.22;616.31
317.01;301.08;-15.93;618.09
316.92;299.94;-16.98;616.86
316.94;299.94;-16.99;616.88
316.83;300.06;-16.77;616.89
316.86;302.27;-14.59;619.13
316.97;299.69;-17.28;616.66
317.53;300.04;-17.49;617.57
316.49;300.31;-16.18;616.80
317.74;300.69;-17.05;618.42
316.89;300.41;-16.48;617.30
317.34;301.84;-15.50;619.17
315.95;300.13;-15.82;616.08
316.61;299.38;-17.22;615.99
316.65;299.72;-16.94;616.37
316.96;300.21;-16.76;617.17
316.00;298.08;-17.92;614.08
317.76;299.38;-18.39;617.14
316.77;299.38;-17.39;616.15
317.08;299.75;-17.33;616.84
317.45;299.98;-17.46;617.43
316.61;300.34;-16.28;616.95
316.53;299.75;-16.78;616.28
316.88;300.07;-16.81;616.95
317.44;299.36;-18.08;616.79
316.21;299.79;-16.42;616.01
317.01;299.48;-17.53;616.48
317.91;299.70;-18.21;617.61
316.62;298.93;-17.69;615.55
316.61;299.35;-17.26;615.95
316.92;299.77;-17.15;616.69
317.11;298.78;-18.33;615.88
315.99;300.43;-15.56;616.42
316.16;300.11;-16.05;616.28
316.78;300.92;-15.86;617.69
317.14;299.74;-17.40;616.88
317.45;299.73;-17.72;617.18
317.22;300.18;-17.04;617.39
318.11;300.38;-17.73;618.48
317.11;299.69;-17.42;616.80
316.98;300.44;-16.54;617.42
317.35;297.52;-19.83;614.86
316.71;299.08;-17.63;615.79
315.48;299.48;-15.99;614.96
315.29;300.58;-14.71;615.88
316.85;300.36;-16.48;617.21
317.42;300.69;-16.72;618.11
316.60;299.68;-16.92;616.28
316.99;300.13;-16.86;617.12
316.89;299.61;-17.29;616.50
317.42;300.76;-16.66;618.19
315.54;299.55;-15.99;615.08
316.66;300.69;-15.98;617.35
317.24;299.36;-17.88;616.59
317.69;299.65;-18.04;617.34
317.03;299.78;-17.25;616.81
316.38;300.05;-16.33;616.42
316.86;300.74;-16.12;617.61
318.37;301.10;-17.27;619.47
316.29;299.47;-16.82;615.76
317.40;300.66;-16.74;618.06
317.10;300.32;-16.78;617.42
316.56;299.26;-17.29;615.82
316.57;299.54;-17.04;616.11
316.32;300.05;-16.27;616.38
317.46;298.76;-18.71;616.22
316.49;299.52;-16.98;616.01
316.99;299.64;-17.36;616.63
317.82;299.53;-18.29;617.35
317.02;300.01;-17.01;617.03
317.42;299.49;-17.93;616.92
317.01;299.76;-17.25;616.76
315.42;300.40;-15.02;615.82
317.64;300.33;-17.31;617.97
317.08;300.05;-17.03;617.12
317.14;299.65;-17.49;616.78
318.34;300.18;-18.15;618.52
316.25;299.42;-16.83;615.66
316.55;299.81;-16.74;616.35
315.84;301.36;-14.48;617.20
315.92;300.79;-15.13;616.71
316.62;300.05;-16.56;616.67
316.86;299.89;-16.97;616.76
316.79;300.17;-16.62;616.96
317.07;300.48;-16.59;617.55
316.82;300.99;-15.82;617.81
315.81;298.94;-16.87;614.74
317.57;300.58;-16.99;618.15
316.57;300.94;-15.63;617.51
317.16;299.70;-17.46;616.86
317.29;301.29;-16.01;618.58
316.40;300.24;-16.16;616.64
317.80;297.54;-20.26;615.34
317.34;300.69;-16.65;618.02
317.53;300.19;-17.34;617.72
316.68;301.65;-15.04;618.33
316.75;299.31;-17.44;616.06
316.52;299.68;-16.84;616.20
316.64;300.28;-16.36;616.92
316.55;300.52;-16.03;617.08
316.52;300.55;-15.96;617.07
316.84;299.99;-16.85;616.83
317.22;300.15;-17.08;617.37
316.33;301.88;-14.45;618.21
316.51;300.02;-16.48;616.53
317.55;299.46;-18.08;617.01
316.69;299.97;-16.72;616.66
316.13;300.19;-15.94;616.32
316.94;300.78;-16.15;617.72
317.65;299.76;-17.89;617.41
318.36;300.05;-18.31;618.41
315.98;300.49;-15.48;616.47
316.95;300.41;-16.54;617.35
316.08;300.95;-15.13;617.04
316.44;299.62;-16.82;616.06
317.36;300.03;-17.33;617.39
317.12;300.11;-17.01;617.24
318.14;300.18;-17.96;618.31
317.20;299.96;-17.24;617.16
317.11;299.79;-17.32;616.90
315.47;300.66;-14.81;616.14
316.33;298.98;-17.35;615.31
316.62;299.25;-17.36;615.87
316.61;301.39;-15.22;617.99
317.22;299.70;-17.52;616.92
316.06;300.17;-15.89;616.24
316.07;300.51;-15.56;616.58
316.53;299.90;-16.63;616.43
317.54;299.94;-17.60;617.47
316.05;300.25;-15.80;616.31
316.52;300.91;-15.61;617.43
317.11;300.45;-16.66;617.56
317.55;299.94;-17.62;617.49
316.34;300.41;-15.92;616.75
317.37;299.42;-17.95;616.79
317.30;299.98;-17.32;617.28
317.32;300.23;-17.09;617.55
319.21;300.25;-18.96;619.45
316.99;300.53;-16.46;617.52
316.04;299.99;-16.05;616.02
317.23;299.61;-17.62;616.84
316.63;300.05;-16.58;616.68
316.58;300.19;-16.38;616.77
316.54;299.38;-17.16;615.92
319.08;300.06;-19.02;619.14
317.81;298.44;-19.37;616.24
316.74;299.82;-16.91;616.56
316.85;298.72;-18.13;615.56
316.71;300.56;-16.15;617.26
317.04;300.04;-17.01;617.08
316.59;299.71;-16.88;616.29
318.85;299.99;-18.86;618.84
318.45;297.21;-21.24;615.66
318.15;297.59;-20.55;615.74
316.52;300.82;-15.69;617.34
316.65;299.62;-17.04;616.27
317.22;300.05;-17.16;617.27
317.49;300.42;-17.07;617.91
316.59;300.90;-15.69;617.49
315.76;299.74;-16.02;615.51
316.16;300.48;-15.68;616.64
319.72;300.75;-18.98;620.47
316.77;300.77;-16.00;617.54
317.49;299.83;-17.66;617.32
317.90;299.25;-18.65;617.15
316.49;300.28;-16.21;616.78
317.99;299.79;-18.20;617.78
317.23;299.93;-17.30;617.16
316.29;299.81;-16.48;616.10
316.96;299.06;-17.89;616.02
316.56;300.38;-16.19;616.94
318.80;298.77;-20.03;617.57
317.44;300.42;-17.02;617.86
316.94;300.74;-16.19;617.68
318.78;299.99;-18.79;618.78
316.72;297.16;-19.56;613.88
317.03;299.67;-17.36;616.70
316.69;300.40;-16.29;617.09
317.18;299.61;-17.58;616.79
316.76;300.16;-16.59;616.92
317.44;300.41;-17.02;617.85
316.75;300.98;-15.77;617.72
315.93;300.30;-15.63;616.23
316.86;300.11;-16.75;616.98
317.84;300.86;-16.97;618.70
316.09;301.01;-15.08;617.11
316.65;301.96;-14.69;618.62
317.06;300.28;-16.78;617.35
316.59;299.55;-17.04;616.14
318.16;300.13;-18.04;618.29
315.62;299.94;-15.68;615.56
316.45;300.70;-15.75;617.15
315.56;300.05;-15.51;615.62
316.72;300.82;-15.91;617.54
317.53;300.32;-17.21;617.85
316.79;298.55;-18.25;615.34
317.00;301.49;-15.51;618.49
