300.18;286.05;-14.14;586.23
300.36;282.12;-18.24;582.49
301.38;284.51;-16.87;585.88
302.16;283.56;-18.61;585.72
301.77;282.18;-19.59;583.95
303.61;283.76;-19.84;587.37
301.37;283.79;-17.58;585.16
301.97;281.46;-20.51;583.43
301.71;281.94;-19.77;583.65
302.38;281.25;-21.13;583.64
300.98;285.62;-15.36;586.61
301.72;284.81;-16.92;586.53
301.58;284.12;-17.45;585.70
303.23;281.42;-21.81;584.65
301.91;281.06;-20.85;582.98
303.01;282.91;-20.10;585.91
302.36;282.39;-19.97;584.76
302.37;284.86;-17.51;587.24
300.98;283.72;-17.26;584.69
302.15;284.23;-17.92;586.38
301.93;282.39;-19.54;584.32
301.51;283.22;-18.29;584.72
303.94;282.58;-21.36;586.52
302.44;282.96;-19.47;585.40
301.42;285.11;-16.32;586.53
300.12;282.85;-17.26;582.97
303.88;280.78;-23.10;584.66
301.55;283.75;-17.80;585.29
302.35;283.46;-18.89;585.81
302.91;285.71;-17.19;588.62
301.52;283.41;-18.11;584.94
300.89;285.26;-15.62;586.15
302.51;284.93;-17.58;587.44
302.30;283.64;-18.66;585.94
302.25;281.13;-21.12;583.38
300.86;285.02;-15.85;585.88
301.51;281.17;-20.34;582.68
302.19;283.44;-18.75;585.64
303.07;282.17;-20.90;585.24
300.78;282.99;-17.78;583.77
301.13;283.78;-17.35;584.91
302.06;280.39;-21.67;582.46
300.68;284.08;-16.61;584.76
300.33;285.78;-14.55;586.11
302.28;282.61;-19.66;584.89
300.61;281.50;-19.11;582.11
301.00;284.23;-16.77;585.23
300.16;283.66;-16.50;583.83
302.88;280.96;-21.92;583.84
301.55;281.48;-20.07;583.04
302.82;281.53;-21.29;584.35
300.21;282.45;-17.76;582.66
301.85;280.85;-20.99;582.70
302.69;282.72;-19.97;585.41
302.12;283.26;-18.86;585.39
302.50;285.18;-17.32;587.68
303.19;284.82;-18.38;588.01
300.01;283.37;-16.64;583.38
301.48;280.94;-20.54;582.41
302.38;284.69;-17.69;587.07
301.23;282.07;-19.16;583.30
301.66;283.84;-17.82;585.51
304.04;281.09;-22.95;585.13
302.08;283.10;-18.98;585.18
300.79;282.69;-18.09;583.48
302.36;284.56;-17.81;586.92
301.35;285.61;-15.74;586.96
301.47;282.61;-18.86;584.08
302.59;282.06;-20.53;584.66
303.00;285.62;-17.38;588.62
301.99;280.20;-21.79;582.19
301.54;282.83;-18.71;584.37
301.01;284.91;-16.10;585.91
302.35;280.74;-21.61;583.09
301.53;283.38;-18.15;584.91
301.32;284.72;-16.61;586.04
301.99;281.86;-20.12;583.85
301.25;282.40;-18.85;583.65
302.41;285.12;-17.29;587.53
303.28;286.94;-16.35;590.22
303.04;282.86;-20.17;585.90
300.89;285.16;-15.74;586.05
301.81;281.37;-20.44;583.18
301.29;284.15;-17.14;585.44
300.70;284.16;-16.54;584.86
301.02;283.35;-17.66;584.37
302.91;282.74;-20.18;585.65
302.80;282.90;-19.90;585.70
301.49;283.42;-18.06;584.91
300.83;284.57;-16.26;585.40
303.12;283.74;-19.38;586.86
301.75;283.00;-18.75;584.75
303.10;285.56;-17.54;588.66
302.67;285.01;-17.66;587.68
302.29;284.74;-17.55;587.03
301.19;283.20;-17.99;584.39
301.94;281.98;-19.96;583.92
299.79;281.12;-18.66;580.91
303.52;283.34;-20.19;586.86
300.71;284.05;-16.65;584.76
301.44;284.64;-16.81;586.08
302.24;282.15;-20.08;584.39
302.83;284.16;-18.66;586.99
300.35;282.52;-17.82;582.87
302.18;280.99;-21.18;583.17
301.68;283.22;-18.45;584.90
301.51;282.33;-19.18;583.84
302.89;282.95;-19.94;585.84
300.69;281.83;-18.86;582.52
299.97;284.32;-15.65;584.29
302.19;280.61;-21.58;582.81
300.47;283.78;-16.69;584.25
302.09;283.16;-18.93;585.26
299.86;283.01;-16.86;582.87
301.46;284.76;-16.70;586.22
300.68;285.37;-15.31;586.05
300.59;284.93;-15.66;585.52
301.49;282.25;-19.25;583.74
301.78;284.14;-17.64;585.92
300.34;283.04;-17.30;583.37
300.09;284.25;-15.84;584.34
301.52;282.94;-18.58;584.46
300.50;284.78;-15.72;585.28
303.11;281.34;-21.77;584.45
302.87;286.50;-16.37;589.37
301.34;286.10;-15.24;587.44
