300.41;283.48;-16.92;583.89
299.46;281.54;-17.92;581.00
299.34;280.19;-19.15;579.53
299.81;282.49;-17.32;582.30
300.97;282.24;-18.73;583.21
299.99;281.91;-18.08;581.90
299.62;283.09;-16.54;582.71
300.63;283.88;-16.75;584.51
299.83;283.16;-16.67;582.99
299.38;282.53;-16.85;581.91
299.38;285.35;-14.02;584.73
301.24;283.84;-17.40;585.08
302.12;284.95;-17.16;587.07
300.14;282.66;-17.48;582.79
300.94;284.01;-16.92;584.95
300.24;285.13;-15.11;585.36
300.02;282.78;-17.24;582.80
300.85;283.72;-17.14;584.57
300.02;284.48;-15.55;584.50
300.99;283.01;-17.99;584.00
300.80;280.06;-20.74;580.86
300.54;282.81;-17.73;583.34
299.38;283.81;-15.58;583.19
300.27;281.42;-18.85;581.69
299.52;282.38;-17.14;581.91
300.32;283.49;-16.83;583.81
299.94;282.98;-16.96;582.92
298.82;283.85;-14.97;582.68
301.40;284.22;-17.18;585.62
302.46;282.21;-20.26;584.67
300.25;283.63;-16.62;583.88
299.09;282.05;-17.05;581.14
300.06;281.16;-18.90;581.23
299.86;284.45;-15.41;584.32
300.77;283.43;-17.34;584.20
300.16;283.40;-16.76;583.56
301.16;284.12;-17.04;585.28
300.50;283.59;-16.91;584.09
301.57;284.04;-17.53;585.61
301.40;284.78;-16.62;586.18
300.34;282.66;-17.68;583.01
300.02;281.02;-19.00;581.04
300.12;283.32;-16.80;583.45
299.96;283.00;-16.96;582.96
300.71;283.35;-17.35;584.06
299.98;284.01;-15.97;583.98
299.48;280.93;-18.55;580.41
300.46;283.41;-17.06;583.87
301.45;282.51;-18.95;583.96
302.36;283.68;-18.68;586.04
300.20;283.19;-17.01;583.39
299.23;282.38;-16.85;581.61
301.46;284.11;-17.35;585.58
299.58;282.00;-17.58;581.58
300.44;281.82;-18.62;582.26
301.32;283.80;-17.52;585.12
302.24;282.17;-20.07;584.41
300.08;281.55;-18.52;581.63
300.99;285.30;-15.69;586.29
299.95;285.18;-14.77;585.12
299.87;279.56;-20.31;579.43
300.58;282.89;-17.68;583.47
301.54;283.72;-17.81;585.26
302.01;282.42;-19.59;584.44
300.16;279.72;-20.45;579.88
300.99;282.42;-18.57;583.42
300.01;283.10;-16.91;583.11
299.90;282.16;-17.74;582.06
300.53;283.38;-17.15;583.91
299.60;281.66;-17.94;581.26
300.61;279.48;-21.13;580.09
298.68;282.99;-15.69;581.66
301.32;282.81;-18.52;584.13
299.22;280.39;-18.82;579.61
300.25;284.68;-15.58;584.93
301.29;281.13;-20.16;582.42
301.35;282.01;-19.34;583.36
298.98;283.19;-15.78;582.17
300.97;282.53;-18.44;583.50
300.85;285.13;-15.72;585.98
299.78;282.25;-17.53;582.02
302.20;283.08;-19.12;585.28
301.51;282.82;-18.69;584.33
302.88;284.86;-18.01;587.74
300.21;283.21;-17.00;583.41
301.25;284.36;-16.89;585.62
300.12;285.18;-14.95;585.30
299.73;282.21;-17.52;581.94
301.79;283.46;-18.34;585.25
300.36;282.60;-17.76;582.96
301.26;283.83;-17.43;585.09
301.25;283.22;-18.03;584.46
300.72;283.99;-16.73;584.72
301.68;284.12;-17.56;585.81
299.51;283.86;-15.65;583.36
