[Connect DataFile][2.1]
Date:	3/17/2025
Time:	08:16:34
Unit:	°C
Resolution:	0.050/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:00.950	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:35:635		
000:00:01.000	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:35:685		
000:00:01.050	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:35:735		
000:00:01.100	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:35:785		
000:00:01.150	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:35:835		
000:00:01.200	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:35:885		
000:00:01.250	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:35:935		
000:00:01.300	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:35:985		
000:00:01.350	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:035		
000:00:01.400	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:085		
000:00:01.450	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:135		
000:00:01.500	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:185		
000:00:01.550	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:235		
000:00:01.600	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:285		
000:00:01.650	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:335		
000:00:01.700	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:385		
000:00:01.750	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:435		
000:00:01.800	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:485		
000:00:01.850	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:535		
000:00:01.900	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:585		
000:00:01.950	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:635		
000:00:02.000	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:685		
000:00:02.050	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:735		
000:00:02.100	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:785		
000:00:02.150	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:835		
000:00:02.200	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:885		
000:00:02.250	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:935		
000:00:02.300	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:36:985		
000:00:02.350	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:035		
000:00:02.400	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:085		
000:00:02.450	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:135		
000:00:02.500	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:185		
000:00:02.550	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:235		
000:00:02.600	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:285		
000:00:02.650	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:335		
000:00:02.700	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:385		
000:00:02.750	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:435		
000:00:02.800	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:485		
000:00:02.850	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:535		
000:00:02.900	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:585		
000:00:02.950	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:635		
000:00:03.000	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:685		
000:00:03.050	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:735		
000:00:03.100	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:785		
000:00:03.150	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:835		
000:00:03.200	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:885		
000:00:03.250	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:935		
000:00:03.300	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:37:985		
000:00:03.350	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:035		
000:00:03.400	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:085		
000:00:03.450	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:135		
000:00:03.500	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:185		
000:00:03.550	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:235		
000:00:03.600	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:285		
000:00:03.650	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:335		
000:00:03.700	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:385		
000:00:03.750	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:435		
000:00:03.800	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:485		
000:00:03.850	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:535		
000:00:03.900	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:585		
000:00:03.950	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:635		
000:00:04.000	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:685		
000:00:04.050	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:735		
000:00:04.100	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:785		
000:00:04.150	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:835		
000:00:04.200	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:885		
000:00:04.250	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:935		
000:00:04.300	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:38:985		
000:00:04.350	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:035		
000:00:04.400	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:085		
000:00:04.450	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:135		
000:00:04.500	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:185		
000:00:04.550	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:235		
000:00:04.600	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:285		
000:00:04.650	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:335		
000:00:04.700	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:385		
000:00:04.750	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:435		
000:00:04.800	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:485		
000:00:04.850	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:535		
000:00:04.900	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:585		
000:00:04.950	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:635		
000:00:05.000	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:685		
000:00:05.050	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:735		
000:00:05.100	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:785		
000:00:05.150	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:835		
000:00:05.200	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:885		
000:00:05.250	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:935		
000:00:05.300	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:39:985		
000:00:05.350	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:035		
000:00:05.400	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:085		
000:00:05.450	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:135		
000:00:05.500	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:185		
000:00:05.550	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:235		
000:00:05.600	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:285		
000:00:05.650	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:335		
000:00:05.700	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:385		
000:00:05.750	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:435		
000:00:05.800	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:485		
000:00:05.850	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:535		
000:00:05.900	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:585		
000:00:05.950	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:635		
000:00:06.000	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:685		
000:00:06.050	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:735		
000:00:06.100	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:785		
000:00:06.150	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:835		
000:00:06.200	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:885		
000:00:06.250	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:935		
000:00:06.300	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:40:985		
000:00:06.350	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:035		
000:00:06.400	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:085		
000:00:06.450	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:135		
000:00:06.500	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:185		
000:00:06.550	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:235		
000:00:06.600	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:285		
000:00:06.650	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:335		
000:00:06.700	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:385		
000:00:06.750	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:435		
000:00:06.800	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:485		
000:00:06.850	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:535		
000:00:06.900	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:585		
000:00:06.950	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:635		
000:00:07.000	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:685		
000:00:07.050	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:735		
000:00:07.100	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:785		
000:00:07.150	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:835		
000:00:07.200	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:885		
000:00:07.250	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:935		
000:00:07.300	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:41:985		
000:00:07.350	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:035		
000:00:07.400	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:085		
000:00:07.450	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:135		
000:00:07.500	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:185		
000:00:07.550	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:235		
000:00:07.600	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:285		
000:00:07.650	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:335		
000:00:07.700	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:385		
000:00:07.750	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:435		
000:00:07.800	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:485		
000:00:07.850	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:535		
000:00:07.900	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:585		
000:00:07.950	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:635		
000:00:08.000	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:685		
000:00:08.050	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:735		
000:00:08.100	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:785		
000:00:08.150	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:835		
000:00:08.200	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:885		
000:00:08.250	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:935		
000:00:08.300	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:42:985		
000:00:08.350	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:035		
000:00:08.400	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:085		
000:00:08.450	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:135		
000:00:08.500	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:185		
000:00:08.550	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:235		
000:00:08.600	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:285		
000:00:08.650	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:335		
000:00:08.700	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:385		
000:00:08.750	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:435		
000:00:08.800	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:485		
000:00:08.850	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:535		
000:00:08.900	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:585		
000:00:08.950	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:635		
000:00:09.000	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:685		
000:00:09.050	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:735		
000:00:09.100	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:785		
000:00:09.150	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:835		
000:00:09.200	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:885		
000:00:09.250	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:935		
000:00:09.300	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:43:985		
000:00:09.350	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:035		
000:00:09.400	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:085		
000:00:09.450	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:135		
000:00:09.500	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:185		
000:00:09.550	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:235		
000:00:09.600	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:285		
000:00:09.650	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:335		
000:00:09.700	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:385		
000:00:09.750	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:435		
000:00:09.800	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:485		
000:00:09.850	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:535		
000:00:09.900	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:585		
000:00:09.950	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:635		
000:00:10.000	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:685		
000:00:10.050	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:735		
000:00:10.100	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:785		
000:00:10.150	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:835		
000:00:10.200	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:885		
000:00:10.250	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:935		
000:00:10.300	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:44:985		
000:00:10.350	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:45:035		
000:00:10.400	800.0	21.9	20.8	800.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		08:16:45:085		
