Sample Name, Ga23_10_5_36G
Freq, 36, GHz, Power, 15, dBm,
SR850: f = 25 Hz; phase = -83.5 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
5.539641E+1,3.533500E+3,-9.238760E-7,-4.142550E-6,4.244322E-6,-1.025724E+2
5.559884E+1,3.545700E+3,-2.682230E-7,-4.678990E-6,4.686672E-6,-9.328089E+1
5.579154E+1,3.568600E+3,5.960500E-7,-4.261760E-6,4.303240E-6,-8.203826E+1
5.599365E+1,3.578900E+3,8.642710E-7,-2.950440E-6,3.074420E-6,-7.367314E+1
5.619570E+1,3.599000E+3,-1.281510E-6,-1.728540E-6,2.151771E-6,-1.265526E+2
5.639794E+1,3.608700E+3,-3.546490E-6,-1.668940E-6,3.919560E-6,-1.547988E+2
5.660061E+1,3.620700E+3,-4.351170E-6,-8.642710E-7,4.436175E-6,-1.687656E+2
5.679340E+1,3.644400E+3,-1.579530E-6,5.662480E-7,1.677961E-6,1.602777E+2
5.699459E+1,3.653800E+3,-2.086170E-7,1.043090E-6,1.063747E-6,1.013099E+2
5.719722E+1,3.663600E+3,2.086170E-7,1.370910E-6,1.386692E-6,8.134745E+1
5.739923E+1,3.687300E+3,-1.490130E-7,-1.668940E-6,1.675579E-6,-9.510218E+1
5.759944E+1,3.699400E+3,1.788150E-7,-1.847750E-6,1.856382E-6,-8.447245E+1
5.779129E+1,3.709500E+3,-8.940740E-8,-1.102690E-6,1.106309E-6,-9.463547E+1
5.799164E+1,3.732600E+3,-1.728540E-6,-4.470370E-7,1.785411E-6,-1.654998E+2
5.819400E+1,3.743000E+3,-1.966970E-6,-5.066430E-7,2.031172E-6,-1.655560E+2
5.839660E+1,3.765600E+3,-5.364450E-7,1.549730E-6,1.639950E-6,1.090935E+2
5.859896E+1,3.775100E+3,4.768410E-7,2.056370E-6,2.110932E-6,7.694471E+1
5.879235E+1,3.786300E+3,5.960510E-8,1.758340E-6,1.759350E-6,8.805850E+1
5.899568E+1,3.807500E+3,1.519930E-6,5.662480E-7,1.621982E-6,2.043281E+1
5.899568E+1,3.807500E+3,1.519930E-6,5.662480E-7,2.884848E-6,-1.993255E+1
5.939918E+1,3.840500E+3,2.264990E-6,-2.443800E-6,3.332017E-6,-4.717469E+1
5.959071E+1,3.850900E+3,2.861040E-6,-2.235190E-6,3.630651E-6,-3.799876E+1
5.979219E+1,3.864700E+3,3.099460E-6,-1.937170E-6,3.655035E-6,-3.200548E+1
6.000270E+1,3.886200E+3,7.748640E-7,-1.758340E-6,1.921503E-6,-6.621791E+1
6.019306E+1,3.897400E+3,4.172340E-7,-2.026570E-6,2.069075E-6,-7.836639E+1
6.039455E+1,3.910000E+3,2.175580E-6,-2.384200E-6,3.227624E-6,-4.761958E+1
6.059530E+1,3.921900E+3,3.129260E-6,-2.622620E-6,4.082941E-6,-3.996624E+1
6.079585E+1,3.945400E+3,2.205390E-6,-1.847750E-6,2.877138E-6,-3.995741E+1
6.099584E+1,3.957900E+3,1.579530E-6,-2.056370E-6,2.592985E-6,-5.247157E+1
6.119604E+1,3.970000E+3,1.579530E-6,-8.940730E-7,1.815016E-6,-2.951148E+1
6.139773E+1,3.992500E+3,2.741830E-6,5.662480E-7,2.799691E-6,1.166878E+1
6.159973E+1,4.002900E+3,2.890840E-6,4.470370E-7,2.925201E-6,8.790541E+0
6.179168E+1,4.011800E+3,2.592820E-6,1.788150E-7,2.598979E-6,3.945183E+0
6.199452E+1,4.035800E+3,4.619390E-6,1.639140E-6,4.901586E-6,1.953667E+1
6.219697E+1,4.044900E+3,4.977020E-6,1.937170E-6,5.340726E-6,2.126713E+1
6.239882E+1,4.066100E+3,3.129260E-6,2.115980E-6,3.777518E-6,3.406624E+1
6.259570E+1,4.078100E+3,2.712030E-6,2.026570E-6,3.385571E-6,3.676900E+1
6.279968E+1,4.087800E+3,2.920640E-6,5.662480E-7,2.975025E-6,1.097227E+1
6.299086E+1,4.099100E+3,2.175580E-6,-2.086170E-7,2.185559E-6,-5.477362E+0
6.319387E+1,4.121300E+3,3.129260E-6,-2.682230E-7,3.140734E-6,-4.899106E+0
6.339639E+1,4.134500E+3,2.801430E-6,-9.834840E-7,2.969049E-6,-1.934439E+1
6.359989E+1,4.147500E+3,2.950440E-6,-1.847750E-6,3.481275E-6,-3.205737E+1
6.380221E+1,4.171800E+3,3.039850E-6,2.682230E-7,3.051660E-6,5.042469E+0
6.399357E+1,4.181700E+3,2.682220E-6,7.748640E-7,2.791902E-6,1.611343E+1
6.419304E+1,4.195700E+3,3.933940E-6,7.152590E-7,3.998435E-6,1.030481E+1
6.439388E+1,4.217200E+3,5.006820E-6,6.556550E-7,5.049567E-6,7.460566E+0
6.459620E+1,4.228300E+3,4.798200E-6,8.642710E-7,4.875417E-6,1.021086E+1
6.479461E+1,4.241300E+3,5.155830E-6,1.043090E-6,5.260287E-6,1.143729E+1
6.499509E+1,4.253500E+3,5.245240E-6,6.854570E-7,5.289839E-6,7.445320E+0
6.519518E+1,4.273900E+3,3.308070E-6,1.460320E-6,3.616056E-6,2.381866E+1
6.539517E+1,4.286600E+3,2.533210E-6,2.175580E-6,3.339207E-6,4.065676E+1
6.559657E+1,4.296000E+3,1.668940E-6,3.099460E-6,3.520229E-6,6.169925E+1
6.579860E+1,4.322000E+3,2.264990E-6,1.758340E-6,2.867392E-6,3.782264E+1
6.599163E+1,4.331700E+3,3.248470E-6,1.609330E-6,3.625259E-6,2.635435E+1
6.619857E+1,4.343800E+3,2.831240E-6,1.251700E-6,3.095589E-6,2.385037E+1
6.639310E+1,4.354600E+3,3.010050E-6,-4.768410E-7,3.047586E-6,-9.001781E+0
6.659301E+1,4.379900E+3,1.788150E-6,-2.950440E-6,3.450011E-6,-5.878153E+1
6.680142E+1,4.391900E+3,1.072890E-6,-3.129260E-6,3.308075E-6,-7.107534E+1
6.699557E+1,4.404300E+3,-4.470370E-7,-2.324600E-6,2.367194E-6,-1.008855E+2
6.719580E+1,4.428000E+3,1.221900E-6,-1.728540E-6,2.116811E-6,-5.474362E+1
6.739689E+1,4.437700E+3,8.940730E-7,-2.980250E-8,8.945696E-7,-1.909157E+0
6.759030E+1,4.448900E+3,2.682220E-6,1.043090E-6,2.877906E-6,2.125059E+1
6.780232E+1,4.470300E+3,5.632670E-6,1.579530E-6,5.849948E-6,1.566472E+1
6.799473E+1,4.481500E+3,6.228710E-6,2.682230E-7,6.234482E-6,2.465769E+0
6.819077E+1,4.494400E+3,6.526740E-6,-1.311310E-6,6.657167E-6,-1.136025E+1
6.839074E+1,4.515800E+3,5.245240E-6,-3.993540E-6,6.592488E-6,-3.728436E+1
6.859502E+1,4.529800E+3,4.380970E-6,-4.023340E-6,5.948123E-6,-4.256335E+1
6.879587E+1,4.542700E+3,4.142550E-6,-3.457080E-6,5.395565E-6,-3.984599E+1
6.899780E+1,4.551800E+3,3.755110E-6,-1.937170E-6,4.225338E-6,-2.728811E+1
6.919910E+1,4.575400E+3,3.695500E-6,-1.162300E-6,3.873972E-6,-1.745928E+1
6.939089E+1,4.588200E+3,2.980250E-6,-1.013290E-6,3.147800E-6,-1.877812E+1
6.959130E+1,4.597300E+3,2.771630E-6,-5.960500E-7,2.834997E-6,-1.213684E+1
6.959130E+1,4.597300E+3,2.771630E-6,-5.960500E-7,3.197760E-6,-4.275851E+0
6.999249E+1,4.633200E+3,3.308070E-6,2.980250E-8,3.308204E-6,5.161654E-1
7.020394E+1,4.643000E+3,3.486890E-6,-1.370910E-6,3.746705E-6,-2.146283E+1
7.039472E+1,4.656200E+3,3.546490E-6,-1.251700E-6,3.760897E-6,-1.944000E+1
7.059519E+1,4.681800E+3,3.516690E-6,1.907360E-6,4.000641E-6,2.847424E+1
7.079540E+1,4.691500E+3,3.367680E-6,4.440580E-6,5.573152E-6,5.282378E+1
7.099619E+1,4.715000E+3,4.500180E-6,5.513460E-6,7.116872E-6,5.077809E+1
7.119817E+1,4.727000E+3,4.142550E-6,5.364450E-6,6.777761E-6,5.232387E+1
7.139019E+1,4.736900E+3,3.397480E-6,5.275040E-6,6.274466E-6,5.721575E+1
7.159298E+1,4.757100E+3,8.940730E-7,1.698740E-6,1.919657E-6,6.224148E+1
7.179498E+1,4.767600E+3,2.861040E-6,4.172340E-7,2.891303E-6,8.297126E+0
7.199620E+1,4.778200E+3,4.917410E-6,-2.086170E-7,4.921833E-6,-2.429269E+0
7.219792E+1,4.800000E+3,5.453850E-6,-4.172340E-7,5.469786E-6,-4.374758E+0
7.239041E+1,4.813000E+3,4.738600E-6,-2.384200E-7,4.744594E-6,-2.880376E+0
7.259227E+1,4.835400E+3,7.033380E-6,6.854570E-7,7.066703E-6,5.566336E+0
7.279423E+1,4.846400E+3,7.689060E-6,1.907360E-6,7.922100E-6,1.393166E+1
7.299600E+1,4.856600E+3,7.480410E-6,2.920640E-6,8.030359E-6,2.132759E+1
7.319761E+1,4.880600E+3,5.453850E-6,2.741830E-6,6.104270E-6,2.669018E+1
7.339976E+1,4.891700E+3,5.543260E-6,1.907360E-6,5.862231E-6,1.898764E+1
7.359150E+1,4.901700E+3,6.318120E-6,1.639140E-6,6.527283E-6,1.454388E+1
7.380383E+1,4.922300E+3,7.510210E-6,1.609330E-6,7.680703E-6,1.209475E+1
7.399597E+1,4.934800E+3,7.867870E-6,1.430520E-6,7.996860E-6,1.030483E+1
7.419886E+1,4.957500E+3,6.347920E-6,5.960500E-7,6.375842E-6,5.364168E+0
7.439039E+1,4.967900E+3,4.708800E-6,5.960500E-7,4.746375E-6,7.214255E+0
7.459034E+1,4.976900E+3,3.814730E-6,-6.854570E-7,3.875825E-6,-1.018660E+1
7.479079E+1,4.989700E+3,5.304840E-6,-1.460320E-6,5.502169E-6,-1.539120E+1
7.499284E+1,5.012800E+3,8.106290E-6,-1.847750E-6,8.314212E-6,-1.284063E+1
7.519579E+1,5.022100E+3,8.255300E-6,-1.341110E-6,8.363525E-6,-9.227342E+0
7.539753E+1,5.042900E+3,9.596410E-6,5.364450E-7,9.611392E-6,3.199538E+0
7.559788E+1,5.052600E+3,1.019250E-5,9.536820E-7,1.023702E-5,5.345433E+0
7.579944E+1,5.063900E+3,1.010300E-5,7.450620E-7,1.013044E-5,4.217734E+0
7.599152E+1,5.088100E+3,1.025210E-5,-8.940740E-8,1.025249E-5,-4.996573E-1
7.619411E+1,5.099200E+3,9.536800E-6,0.000000E+0,9.536800E-6,0.000000E+0
7.639456E+1,5.109200E+3,8.255300E-6,-3.576300E-7,8.263043E-6,-2.480574E+0
7.660280E+1,5.133200E+3,5.394250E-6,-1.311310E-6,5.551348E-6,-1.366324E+1
7.679675E+1,5.146100E+3,5.096230E-6,3.278270E-7,5.106763E-6,3.680615E+0
7.699011E+1,5.157100E+3,4.917410E-6,2.980250E-7,4.926433E-6,3.468231E+0
7.720319E+1,5.176800E+3,5.304840E-6,2.980250E-8,5.304924E-6,3.218833E-1
7.739536E+1,5.189900E+3,5.662470E-6,-2.980250E-7,5.670307E-6,-3.012790E+0
7.759764E+1,5.199600E+3,5.424050E-6,-2.384200E-7,5.429287E-6,-2.516878E+0
7.778993E+1,5.222600E+3,9.030160E-6,-5.662480E-7,9.047896E-6,-3.588109E+0
7.799083E+1,5.233100E+3,7.599620E-6,3.874320E-7,7.609489E-6,2.918438E+0
7.819876E+1,5.245200E+3,8.553320E-6,1.877550E-6,8.756967E-6,1.238071E+1
7.839859E+1,5.269400E+3,9.089770E-6,2.205390E-6,9.353484E-6,1.363777E+1
7.859626E+1,5.281800E+3,9.626210E-6,1.877550E-6,9.807605E-6,1.103673E+1
7.879909E+1,5.293600E+3,1.040110E-5,-4.172340E-7,1.040947E-5,-2.297155E+0
7.899311E+1,5.306500E+3,1.037130E-5,-1.460320E-6,1.047360E-5,-8.014783E+0
7.919602E+1,5.332600E+3,1.004340E-5,-7.748640E-7,1.007325E-5,-4.411719E+0
7.939703E+1,5.341800E+3,9.238780E-6,5.066430E-7,9.252661E-6,3.138884E+0
7.959252E+1,5.352000E+3,8.165890E-6,7.152590E-7,8.197155E-6,5.005823E+0
7.979631E+1,5.375400E+3,7.897670E-6,2.384200E-7,7.901268E-6,1.729157E+0
7.999707E+1,5.384700E+3,8.821550E-6,-6.556550E-7,8.845882E-6,-4.250650E+0
8.019760E+1,5.408500E+3,1.269580E-5,-1.370910E-6,1.276960E-5,-6.162998E+0
8.040095E+1,5.420700E+3,1.361970E-5,-1.311310E-6,1.368268E-5,-5.499508E+0
8.059145E+1,5.431400E+3,1.427540E-5,-1.311310E-6,1.433550E-5,-5.248348E+0
8.079421E+1,5.444600E+3,1.415620E-5,-1.937170E-6,1.428813E-5,-7.792101E+0
8.099604E+1,5.464000E+3,1.412640E-5,-3.159060E-6,1.447532E-5,-1.260555E+1
8.119601E+1,5.477200E+3,1.233820E-5,-2.890840E-6,1.267234E-5,-1.318654E+1
8.139585E+1,5.487500E+3,1.078850E-5,-2.473610E-6,1.106845E-5,-1.291369E+1
8.159826E+1,5.512300E+3,1.159320E-5,-2.354400E-6,1.182986E-5,-1.147977E+1
8.159826E+1,5.512300E+3,1.159320E-5,-2.354400E-6,1.176674E-5,-1.213528E+1
8.199246E+1,5.532700E+3,1.162300E-5,-2.324600E-6,1.185318E-5,-1.130993E+1
8.219326E+1,5.557700E+3,1.275550E-5,-2.920640E-6,1.308560E-5,-1.289676E+1
8.239504E+1,5.568700E+3,1.347070E-5,-3.010050E-6,1.380290E-5,-1.259592E+1
8.259746E+1,5.591100E+3,1.516940E-5,-2.801430E-6,1.542591E-5,-1.046329E+1
8.279836E+1,5.601900E+3,1.597420E-5,-1.341110E-6,1.603040E-5,-4.798999E+0
8.299007E+1,5.614000E+3,1.680860E-5,1.490130E-7,1.680926E-5,5.079300E-1
8.319180E+1,5.626100E+3,1.698740E-5,-6.258520E-7,1.699892E-5,-2.109944E+0
8.340353E+1,5.647200E+3,1.683840E-5,-1.966970E-6,1.695290E-5,-6.662784E+0
8.359595E+1,5.659200E+3,1.695760E-5,-1.370910E-6,1.701292E-5,-4.621934E+0
8.379776E+1,5.669000E+3,1.627220E-5,8.046660E-7,1.629208E-5,2.830990E+0
8.398992E+1,5.692400E+3,1.472240E-5,3.129260E-6,1.505129E-5,1.199969E+1
8.420191E+1,5.704300E+3,1.388790E-5,3.576290E-6,1.434098E-5,1.444057E+1
8.439232E+1,5.717100E+3,1.412640E-5,2.473610E-6,1.434134E-5,9.932109E+0
8.460204E+1,5.740500E+3,1.621260E-5,2.026570E-6,1.633877E-5,7.124999E+0
8.480223E+1,5.752500E+3,1.627220E-5,1.788150E-6,1.637015E-5,6.271064E+0
8.499190E+1,5.762600E+3,1.820930E-5,2.056370E-6,1.832504E-5,6.443096E+0
8.520395E+1,5.776600E+3,2.044450E-5,1.192100E-6,2.047923E-5,3.337086E+0
8.539041E+1,5.788900E+3,2.199420E-5,5.364450E-7,2.200074E-5,1.397184E+0
8.559439E+1,5.813100E+3,2.115980E-5,-5.960500E-7,2.116819E-5,-1.613537E+0
8.579468E+1,5.824200E+3,2.083190E-5,-1.817950E-6,2.091107E-5,-4.987430E+0
8.599658E+1,5.846400E+3,2.113000E-5,-3.069650E-6,2.135181E-5,-8.265790E+0
8.619832E+1,5.857600E+3,2.098100E-5,-3.755110E-6,2.131439E-5,-1.014717E+1
8.639916E+1,5.867300E+3,2.089150E-5,-3.546490E-6,2.119038E-5,-9.634544E+0
8.659950E+1,5.879300E+3,2.196440E-5,-2.682220E-6,2.212757E-5,-6.962300E+0
8.679175E+1,5.905600E+3,2.393140E-5,-2.503410E-6,2.406198E-5,-5.971863E+0
8.699428E+1,5.915400E+3,2.357380E-5,-1.400720E-6,2.361538E-5,-3.400432E+0
8.719685E+1,5.938000E+3,2.241150E-5,-1.758340E-6,2.248037E-5,-4.486068E+0
8.739863E+1,5.948600E+3,2.256050E-5,-3.874320E-7,2.256383E-5,-9.838451E-1
8.760233E+1,5.957600E+3,2.229230E-5,0.000000E+0,2.229230E-5,0.000000E+0
8.779398E+1,5.981700E+3,2.175580E-5,-8.940740E-8,2.175598E-5,-2.354608E-1
8.799620E+1,5.990800E+3,2.181540E-5,5.960500E-7,2.182354E-5,1.565071E+0
8.819840E+1,6.003100E+3,2.357380E-5,1.430520E-6,2.361716E-5,3.472600E+0
8.840016E+1,6.024000E+3,2.530230E-5,2.503410E-6,2.542584E-5,5.650456E+0
8.859153E+1,6.036400E+3,2.577910E-5,2.384200E-6,2.588912E-5,5.284013E+0
8.879191E+1,6.057100E+3,2.634540E-5,1.281510E-6,2.637655E-5,2.784823E+0
8.899224E+1,6.066200E+3,2.738850E-5,1.400720E-6,2.742429E-5,2.927706E+0
8.919494E+1,6.080100E+3,2.911700E-5,1.817950E-6,2.917370E-5,3.572684E+0
8.939725E+1,6.099600E+3,3.254440E-5,1.460320E-6,3.257715E-5,2.569231E+0
8.959935E+1,6.110800E+3,3.343840E-5,1.043090E-6,3.345467E-5,1.786727E+0
8.979557E+1,6.120600E+3,3.406430E-5,1.043090E-6,3.408027E-5,1.753918E+0
8.999230E+1,6.143300E+3,3.486900E-5,2.980250E-6,3.499613E-5,4.885192E+0
9.019403E+1,6.153900E+3,3.513720E-5,3.606100E-6,3.532176E-5,5.859700E+0
9.039515E+1,6.175800E+3,3.671670E-5,-2.980250E-8,3.671671E-5,-4.650628E-2
9.059801E+1,6.187000E+3,3.585240E-5,-1.490120E-6,3.588335E-5,-2.379993E+0
9.079988E+1,6.206600E+3,3.540540E-5,-5.066430E-7,3.540902E-5,-8.198333E-1
9.099128E+1,6.217400E+3,3.579280E-5,-7.450620E-7,3.580055E-5,-1.192495E+0
9.119358E+1,6.239200E+3,3.656770E-5,-6.556550E-7,3.657358E-5,-1.027197E+0
9.139660E+1,6.250400E+3,3.835580E-5,-1.192100E-7,3.835599E-5,-1.780750E-1
9.159914E+1,6.262800E+3,3.880290E-5,-6.854570E-7,3.880895E-5,-1.012030E+0
9.179087E+1,6.271900E+3,3.841540E-5,3.874320E-7,3.841735E-5,5.778273E-1
9.199139E+1,6.296000E+3,3.892210E-5,1.996770E-6,3.897329E-5,2.936796E+0
9.219278E+1,6.305100E+3,3.847500E-5,8.046660E-7,3.848341E-5,1.198109E+0
9.239341E+1,6.326400E+3,3.835580E-5,-2.086170E-7,3.835637E-5,-3.116284E-1
9.259446E+1,6.335600E+3,3.773000E-5,-4.470370E-7,3.773265E-5,-6.788268E-1
9.279479E+1,6.360000E+3,3.796840E-5,-1.519930E-6,3.799881E-5,-2.292409E+0
9.299535E+1,6.369100E+3,3.892210E-5,-1.817950E-6,3.896453E-5,-2.674193E+0
9.319550E+1,6.381900E+3,4.068040E-5,1.490130E-7,4.068067E-5,2.098745E-1
9.339576E+1,6.402200E+3,4.196190E-5,2.384200E-7,4.196258E-5,3.255409E-1
9.359741E+1,6.412600E+3,4.288580E-5,-1.788150E-7,4.288617E-5,-2.388969E-1
9.379823E+1,6.435500E+3,4.458450E-5,-2.294790E-6,4.464352E-5,-2.946447E+0
9.399968E+1,6.445100E+3,4.634280E-5,-2.920640E-6,4.643474E-5,-3.606155E+0
9.419185E+1,6.456300E+3,4.747530E-5,-3.010050E-6,4.757063E-5,-3.627837E+0
9.439400E+1,6.475600E+3,4.696870E-5,-3.010050E-6,4.706505E-5,-3.666860E+0
9.459443E+1,6.488900E+3,4.556800E-5,-3.278270E-6,4.568577E-5,-4.114905E+0
9.479648E+1,6.499000E+3,4.410770E-5,-3.129260E-6,4.421856E-5,-4.058101E+0
9.499908E+1,6.521700E+3,4.568720E-5,-1.430520E-6,4.570959E-5,-1.793412E+0
9.520172E+1,6.532600E+3,4.547860E-5,-1.311310E-6,4.549750E-5,-1.651584E+0
9.539392E+1,6.555600E+3,4.816080E-5,4.470370E-7,4.816287E-5,5.318142E-1
9.559464E+1,6.566200E+3,5.054500E-5,1.192100E-6,5.055906E-5,1.351066E+0
9.579485E+1,6.575300E+3,5.188610E-5,1.996770E-6,5.192451E-5,2.203867E+0
9.599509E+1,6.601600E+3,5.203510E-5,1.490120E-6,5.205643E-5,1.640321E+0
9.619514E+1,6.611900E+3,5.212450E-5,5.960510E-8,5.212453E-5,6.551850E-2
9.639517E+1,6.623900E+3,5.370400E-5,-4.768410E-7,5.370612E-5,-5.087193E-1
9.659701E+1,6.647100E+3,5.427030E-5,-7.748640E-7,5.427583E-5,-8.180058E-1
9.679881E+1,6.660100E+3,5.480670E-5,-4.172340E-7,5.480829E-5,-4.361745E-1
9.699093E+1,6.672100E+3,5.477690E-5,-3.278270E-7,5.477788E-5,-3.428978E-1
9.719283E+1,6.693300E+3,5.608820E-5,8.642710E-7,5.609486E-5,8.828089E-1
9.739445E+1,6.705300E+3,5.722070E-5,-8.940730E-7,5.722768E-5,-8.951733E-1
9.759470E+1,6.715700E+3,5.704190E-5,-1.132500E-6,5.705314E-5,-1.137391E+0
9.779486E+1,6.735400E+3,5.906840E-5,8.046660E-7,5.907388E-5,7.804700E-1
9.799493E+1,6.748200E+3,5.996250E-5,1.162300E-6,5.997376E-5,1.110470E+0
9.819619E+1,6.761200E+3,6.094600E-5,1.281510E-6,6.095947E-5,1.204579E+0
9.839748E+1,6.780800E+3,6.094600E-5,9.238760E-7,6.095300E-5,8.684761E-1
9.859932E+1,6.792000E+3,6.115480E-5,5.662480E-7,6.115742E-5,5.305012E-1
9.879190E+1,6.814300E+3,6.291320E-5,1.519930E-6,6.293156E-5,1.383949E+0
9.899204E+1,6.824800E+3,6.461190E-5,2.145780E-6,6.464752E-5,1.902110E+0
9.919375E+1,6.835600E+3,6.428410E-5,1.341110E-6,6.429809E-5,1.195145E+0
9.939630E+1,6.857500E+3,6.520790E-5,-2.384200E-7,6.520834E-5,-2.094899E-1
9.959727E+1,6.868800E+3,6.631060E-5,2.980250E-7,6.631127E-5,2.575072E-1
9.979772E+1,6.888200E+3,6.818820E-5,2.086170E-7,6.818852E-5,1.752919E-1
9.999867E+1,6.901400E+3,6.973790E-5,-5.960510E-8,6.973793E-5,-4.897079E-2
1.001905E+2,6.911200E+3,7.176450E-5,1.490130E-7,7.176465E-5,1.189697E-1
1.004024E+2,6.934600E+3,7.438710E-5,2.980250E-8,7.438711E-5,2.295502E-2
1.005928E+2,6.944200E+3,7.435730E-5,-1.043090E-6,7.436462E-5,-8.036970E-1
1.007934E+2,6.966900E+3,7.358240E-5,-1.311310E-6,7.359408E-5,-1.020959E+0
1.009955E+2,6.977400E+3,7.435730E-5,-7.748640E-7,7.436134E-5,-5.970474E-1
1.011918E+2,6.986600E+3,7.563880E-5,-1.370910E-6,7.565122E-5,-1.038340E+0
1.013961E+2,7.008000E+3,7.665200E-5,-1.430520E-6,7.666535E-5,-1.069160E+0
1.015970E+2,7.017600E+3,7.826140E-5,-8.046660E-7,7.826554E-5,-5.890815E-1
1.017983E+2,7.041700E+3,8.046670E-5,-1.251700E-6,8.047643E-5,-8.911928E-1
1.019988E+2,7.050900E+3,7.987070E-5,-8.940730E-7,7.987570E-5,-6.413425E-1
1.021903E+2,7.061900E+3,8.025810E-5,-1.907360E-6,8.028076E-5,-1.361397E+0
1.023918E+2,7.084100E+3,8.106280E-5,-5.960510E-8,8.106282E-5,-4.212931E-2
1.025937E+2,7.094300E+3,8.073500E-5,1.013290E-6,8.074136E-5,7.190710E-1
1.027955E+2,7.117300E+3,8.130120E-5,1.907360E-6,8.132357E-5,1.343936E+0
1.029974E+2,7.126700E+3,8.267210E-5,1.132500E-6,8.267986E-5,7.848284E-1
1.031995E+2,7.137800E+3,8.478810E-5,5.960500E-7,8.479020E-5,4.027757E-1
1.033914E+2,7.160100E+3,8.356620E-5,-6.258520E-7,8.356854E-5,-4.290970E-1
1.035940E+2,7.171300E+3,8.258270E-5,-1.728540E-6,8.260079E-5,-1.199084E+0
1.035940E+2,7.171300E+3,8.258270E-5,-1.728540E-6,8.289725E-5,-1.916014E+0
1.039981E+2,7.203900E+3,8.189720E-5,-2.890840E-6,8.194821E-5,-2.021610E+0
1.041994E+2,7.223500E+3,8.392380E-5,-3.218670E-6,8.398550E-5,-2.196348E+0
1.043996E+2,7.234900E+3,8.675500E-5,-3.337870E-6,8.681919E-5,-2.203349E+0
1.045912E+2,7.247600E+3,8.744050E-5,-2.264990E-6,8.746983E-5,-1.483813E+0
1.047928E+2,7.256800E+3,8.809610E-5,-1.877550E-6,8.811611E-5,-1.220933E+0
1.049953E+2,7.280900E+3,9.107640E-5,2.384200E-7,9.107671E-5,1.499887E-1
1.051973E+2,7.290100E+3,9.185120E-5,-4.172340E-7,9.185215E-5,-2.602642E-1
1.053979E+2,7.313500E+3,9.289430E-5,-2.205390E-6,9.292048E-5,-1.359995E+0
1.055901E+2,7.323400E+3,9.340090E-5,-2.026570E-6,9.342288E-5,-1.242983E+0
1.057900E+2,7.332800E+3,9.334130E-5,-1.728540E-6,9.335730E-5,-1.060910E+0
1.059903E+2,7.356200E+3,9.480170E-5,-2.980250E-6,9.484853E-5,-1.800596E+0
1.061906E+2,7.368400E+3,9.688780E-5,-3.337870E-6,9.694528E-5,-1.973110E+0
1.063906E+2,7.379200E+3,9.819910E-5,-4.410770E-6,9.829811E-5,-2.571803E+0
1.065911E+2,7.401600E+3,9.989790E-5,-4.977020E-6,1.000218E-4,-2.852179E+0
1.067912E+2,7.414000E+3,9.989790E-5,-2.712030E-6,9.993471E-5,-1.555085E+0
1.069911E+2,7.425100E+3,1.009410E-4,-2.086180E-6,1.009626E-4,-1.183982E+0
1.071979E+2,7.438100E+3,1.020140E-4,-1.698740E-6,1.020281E-4,-9.540028E-1
1.073922E+2,7.460600E+3,1.043680E-4,-8.046660E-7,1.043711E-4,-4.417355E-1
1.075933E+2,7.471900E+3,1.043380E-4,-5.364450E-7,1.043394E-4,-2.945788E-1
1.077940E+2,7.493600E+3,1.037420E-4,-1.192100E-7,1.037421E-4,-6.583859E-2
1.079942E+2,7.504800E+3,1.035340E-4,1.043090E-6,1.035393E-4,5.772271E-1
1.081946E+2,7.517500E+3,1.033850E-4,1.877550E-6,1.034020E-4,1.040420E+0
1.083968E+2,7.539000E+3,1.063650E-4,1.192100E-6,1.063717E-4,6.421233E-1
1.085982E+2,7.550200E+3,1.071990E-4,2.384200E-7,1.071993E-4,1.274306E-1
1.087981E+2,7.569500E+3,1.079150E-4,-1.251700E-6,1.079223E-4,-6.645407E-1
1.089981E+2,7.580600E+3,1.073480E-4,-1.937170E-6,1.073655E-4,-1.033830E+0
1.091993E+2,7.602100E+3,1.078550E-4,-2.026570E-6,1.078740E-4,-1.076448E+0
1.093915E+2,7.613500E+3,1.086600E-4,-2.533210E-6,1.086895E-4,-1.335505E+0
1.095939E+2,7.623300E+3,1.101200E-4,-2.324600E-6,1.101445E-4,-1.209317E+0
1.097968E+2,7.644600E+3,1.124450E-4,-1.102690E-6,1.124504E-4,-5.618521E-1
1.099991E+2,7.653800E+3,1.134280E-4,4.768410E-7,1.134290E-4,2.408648E-1
1.101995E+2,7.677600E+3,1.139350E-4,-1.639140E-6,1.139468E-4,-8.242360E-1
1.103996E+2,7.687600E+3,1.136670E-4,-2.354400E-6,1.136914E-4,-1.186606E+0
1.103996E+2,7.687600E+3,1.136670E-4,-2.354400E-6,1.132853E-4,-1.959885E+0
1.107999E+2,7.721000E+3,1.124150E-4,-2.533210E-6,1.124435E-4,-1.290910E+0
1.109923E+2,7.733300E+3,1.139650E-4,-1.251700E-6,1.139719E-4,-6.292655E-1
1.111964E+2,7.745800E+3,1.162890E-4,4.470370E-7,1.162899E-4,2.202548E-1
1.113987E+2,7.759000E+3,1.181370E-4,1.311310E-6,1.181443E-4,6.359519E-1
1.115907E+2,7.781600E+3,1.178090E-4,6.258520E-7,1.178107E-4,3.043769E-1
