Date  4.11.2024
time  09:38:03
#_Alloy  1
type_of_Glass  1
#_bobbin  0
time_seconds  length  Z  Phase  R  C  pressure  winding_Speed  speed_of_feeding_glass  power_of_generator_percent
3.397  2.96252  1992.98  90.007  0.243  0.36  0.4  53  2.5616  0
3.445  2.96252  1929.16  94.9032  164.89  0.38  0.4  53  2.5616  0
3.494  3.09133  1919.55  96.1818  206.706  0.38  0.4  53  2.5616  0
3.543  3.09133  1885.82  95.2638  173.008  0.39  0.4  53  2.5616  0
3.592  3.09133  2019.27  89.4677  18.758  0.36  0.4  53  2.5616  0
3.64  3.22013  1905.62  96.2109  206.167  0.38  0.4  53  2.5616  0
3.689  3.22013  2006.24  90.0353  1.235  0.36  0.4  53  2.5616  0
3.738  3.22013  2019.61  89.7758  7.902  0.36  0.4  53  2.5616  0
3.787  3.34894  1889.22  95.0291  165.613  0.38  0.4  53  2.5616  0
3.835  3.34894  2025.6  90.0137  0.483  0.36  0.4  53  2.5616  0
3.885  3.34894  1930.57  94.8687  163.851  0.38  0.4  53  2.5616  0
3.933  3.47774  1989.07  89.9518  1.673  0.36  0.4  53  2.5616  0
3.982  3.47774  1925.59  94.829  162.099  0.38  0.4  53  2.5616  0
4.031  3.47774  1916.9  96.292  210.083  0.38  0.4  53  2.5616  0
4.08  3.60655  1886.38  95.072  166.771  0.39  0.4  53  2.5616  0
4.128  3.60655  2016.13  89.4845  18.138  0.36  0.4  53  2.5616  0
4.177  3.60655  1896.66  94.9829  164.741  0.38  0.4  53  2.5616  0
4.226  3.73535  1897.34  93.961  131.063  0.38  0.4  53  2.5616  0
4.275  3.73535  1935.27  94.5496  153.51  0.37  0.4  53  2.5616  0
4.323  3.73535  1883.31  95.0659  166.298  0.39  0.4  53  2.5616  0
4.372  3.86416  1998.01  89.9077  3.218  0.36  0.4  53  2.5616  0
4.421  3.86416  1936.28  94.7367  159.894  0.37  0.4  53  2.5616  0
4.47  3.86416  1962.01  89.848  5.205  0.37  0.4  53  2.5616  0
4.519  3.99296  2019.97  89.9491  1.795  0.36  0.4  53  2.5616  0
4.568  3.99296  1919.76  96.2285  208.284  0.38  0.4  53  2.5616  0
4.616  3.99296  1882.56  94.061  133.32  0.39  0.4  53  2.5616  0
4.665  4.12177  2019.45  89.6219  13.327  0.36  0.4  53  2.5616  0
4.714  4.12177  1898.09  96.2525  206.722  0.38  0.4  53  2.5616  0
4.763  4.12177  1832.06  90.0037  0.117  0.39  0.4  53  2.5616  0
4.811  4.25057  1932.17  94.5692  153.922  0.38  0.4  53  2.5616  0
4.86  4.25057  1889.77  94.837  159.347  0.38  0.4  53  2.5616  0
4.909  4.25057  2007.73  89.8961  3.642  0.36  0.4  53  2.5616  0
4.958  4.37938  1935.93  95.947  200.579  0.38  0.4  53  2.5616  0
5.007  4.37938  1962.81  89.9187  2.785  0.37  0.4  53  2.5616  0
5.055  4.37938  1935.61  94.9119  165.735  0.38  0.4  53  2.5616  0
5.104  4.50819  1916.49  96.1987  206.936  0.38  0.4  53  2.5616  0
5.153  4.50819  1886.15  95.0263  165.253  0.39  0.4  53  2.5616  0
5.202  4.50819  2022.87  89.4874  18.096  0.36  0.4  53  2.5616  0
5.25  4.63699  1899.65  94.9643  164.387  0.38  0.4  53  2.5616  0
5.299  4.63699  1841.04  89.9931  0.222  0.39  0.4  53  2.5616  0
5.348  4.7658  1932.43  94.6159  155.511  0.38  0.4  53  2.5616  0
5.397  4.7658  1885.1  94.8194  158.377  0.39  0.4  53  2.5616  0
5.445  4.7658  2030.74  90.0262  0.928  0.36  0.4  53  2.5616  0
5.494  4.8946  1929.03  94.8782  164.039  0.38  0.4  53  2.5616  0
5.543  4.8946  1959.84  89.9342  2.25  0.37  0.4  53  2.5616  0
5.591  4.8946  2019.97  89.9491  1.795  0.36  0.4  53  2.5616  0
5.64  5.02341  1917.11  96.3386  211.657  0.38  0.4  53  2.5616  0
5.689  5.02341  1891.52  95.1818  170.836  0.38  0.4  53  2.5616  0
5.738  5.02341  2025.33  89.5521  15.832  0.36  0.4  53  2.5616  0
5.787  5.15221  1890.93  95.0657  166.965  0.38  0.4  53  2.5616  0
5.835  5.15221  1898.83  93.9509  130.833  0.38  0.4  53  2.5616  0
5.884  5.15221  1935.53  94.5964  155.105  0.37  0.4  53  2.5616  0
5.933  5.28102  1884.86  94.7738  156.863  0.39  0.4  53  2.5616  0
5.982  5.28102  2037.47  90.0309  1.1  0.36  0.4  53  2.5616  0
6.031  5.28102  1931.48  96.02  202.564  0.38  0.4  53  2.5616  0
6.079  5.40982  1957.15  89.8362  5.595  0.37  0.4  53  2.5616  0
6.128  5.40982  1930.7  94.8937  164.703  0.38  0.4  53  2.5616  0
6.177  5.40982  1912.32  96.3169  210.409  0.38  0.4  53  2.5616  0
6.225  5.53863  1884.03  94.0511  133.098  0.38  0.4  53  2.5616  0
6.275  5.53863  2020.59  89.5771  14.913  0.36  0.4  53  2.5616  0
6.323  5.53863  1891.16  95.1115  168.491  0.38  0.4  53  2.5616  0
6.372  5.66743  1842.72  90.0566  1.822  0.39  0.4  53  2.5616  0
6.421  5.66743  1935.78  94.6431  156.7  0.37  0.4  53  2.5616  0
6.47  5.66743  1880.92  94.8929  160.429  0.39  0.4  53  2.5616  0
6.518  5.79624  1920.74  94.811  161.092  0.38  0.4  53  2.5616  0
6.567  5.79624  1925.07  96.0075  201.476  0.38  0.4  53  2.5616  0
6.616  5.79624  1880.37  95.3909  176.661  0.39  0.4  53  2.5616  0
6.665  5.92504  1936.42  94.7618  160.75  0.37  0.4  53  2.5616  0
6.713  5.92504  1912.53  96.3635  211.976  0.38  0.4  53  2.5616  0
6.762  5.92504  1888.44  94.0212  132.428  0.38  0.4  53  2.5616  0
6.811  6.05385  2017.88  89.6301  13.026  0.36  0.4  53  2.5616  0
6.86  6.05385  1892.98  96.1392  202.443  0.38  0.4  53  2.5616  0
6.908  6.05385  1983.4  89.9071  3.216  0.36  0.4  53  2.5616  0
6.957  6.18265  1931.63  94.7657  160.481  0.38  0.4  53  2.5616  0
7.006  6.18265  1878.99  94.8112  157.597  0.39  0.4  53  2.5616  0
7.055  6.18265  2035.42  90.0027  0.095  0.36  0.4  53  2.5616  0
7.103  6.31146  1931.91  96.1139  205.759  0.38  0.4  53  2.5616  0
7.152  6.31146  1958.23  89.7931  7.072  0.37  0.4  53  2.5616  0
7.201  6.31146  1932.5  94.9309  166.108  0.38  0.4  53  2.5616  0
7.25  6.44026  1911.9  96.2239  207.277  0.38  0.4  53  2.5616  0
7.298  6.44026  1880.84  94.0256  132.039  0.39  0.4  53  2.5616  0
7.347  6.44026  2019.45  89.6219  13.327  0.36  0.4  53  2.5616  0
7.396  6.56907  1900.68  96.1434  203.407  0.38  0.4  53  2.5616  0
7.445  6.56907  1842.63  90.021  0.676  0.39  0.4  53  2.5616  0
7.493  6.56907  1932.12  94.8591  163.662  0.38  0.4  53  2.5616  0
7.542  6.69788  1989.99  90.0223  0.775  0.36  0.4  53  2.5616  0
7.591  6.69788  1854.73  89.9949  0.164  0.39  0.4  53  2.5616  0
7.64  6.69788  1925.07  96.0075  201.476  0.38  0.4  53  2.5616  0
7.688  6.82668  1886.27  95.3552  176.046  0.39  0.4  53  2.5616  0
7.737  6.82668  1938.97  94.9398  166.962  0.37  0.4  53  2.5616  0
7.786  6.82668  1910.8  96.3252  210.516  0.38  0.4  53  2.5616  0
7.835  6.95549  1885.37  95.1725  169.973  0.39  0.4  53  2.5616  0
7.883  6.95549  2020.76  89.7312  9.48  0.36  0.4  53  2.5616  0
7.932  6.95549  1887.97  95.084  167.306  0.38  0.4  53  2.5616  0
7.981  7.08429  1988.79  89.9551  1.56  0.36  0.4  53  2.5616  0
8.03  7.08429  1936.28  94.7367  159.894  0.37  0.4  53  2.5616  0
8.078  7.08429  1881.92  94.7926  157.232  0.39  0.4  53  2.5616  0
8.127  7.2131  1920.74  94.811  161.092  0.38  0.4  53  2.5616  0
8.176  7.2131  1920.88  96.1267  205.009  0.38  0.4  53  2.5616  0
8.225  7.2131  1882.87  95.2818  173.326  0.39  0.4  53  2.5616  0
8.273  7.3419  1935.11  94.8183  162.541  0.38  0.4  53  2.5616  0
8.322  7.3419  1903.7  96.1266  203.174  0.38  0.4  53  2.5616  0
8.371  7.3419  1888.44  94.0212  132.428  0.38  0.4  53  2.5616  0
8.42  7.47071  1941.25  94.4634  151.071  0.37  0.4  53  2.5616  0
8.469  7.47071  1887.03  96.1725  202.899  0.39  0.4  53  2.5616  0
8.517  7.47071  1842.63  90.021  0.676  0.39  0.4  53  2.5616  0
8.566  7.59951  1932.12  94.8591  163.662  0.38  0.4  53  2.5616  0
8.615  7.59951  1986.55  90.0024  0.084  0.36  0.4  53  2.5616  0
8.664  7.59951  2007.31  89.8599  4.909  0.36  0.4  53  2.5616  0
8.712  7.72832  1923.96  96.1097  204.77  0.38  0.4  53  2.5616  0
8.761  7.72832  1886.27  95.3552  176.046  0.39  0.4  53  2.5616  0
8.81  7.72832  1934.78  95.0619  170.71  0.38  0.4  53  2.5616  0
8.858  7.85712  1904.73  96.3583  210.94  0.38  0.4  53  2.5616  0
8.907  7.85712  1883.77  94.0057  131.592  0.38  0.4  53  2.5616  0
8.956  7.85712  2021.03  89.6136  13.63  0.36  0.4  53  2.5616  0
9.005  7.98593  1880.37  95.0841  166.636  0.39  0.4  53  2.5616  0
9.054  7.98593  2020.01  89.9654  1.221  0.36  0.4  53  2.5616  0
9.103  7.98593  1935.47  94.8868  164.879  0.38  0.4  53  2.5616  0
9.152  8.11473  1814.29  90.0057  0.182  0.4  0.4  53  2.5616  0
9.2  8.11473  1925.83  94.8755  163.679  0.38  0.4  53  2.5616  0
9.249  8.11473  1919.97  96.2753  209.863  0.38  0.4  53  2.5616  0
9.299  8.24354  1883.31  95.3731  176.355  0.39  0.4  53  2.5616  0
9.347  8.24354  2014.56  89.4929  17.829  0.36  0.4  53  2.5616  0
9.396  8.37234  1902.81  96.2739  207.941  0.38  0.4  53  2.5616  0
9.445  8.37234  1892.08  94.9894  164.558  0.38  0.4  53  2.5616  0
9.494  8.37234  2012.9  89.772  8.012  0.36  0.4  53  2.5616  0
9.542  8.50115  1887.05  94.9013  161.228  0.38  0.4  53  2.5616  0
9.591  8.50115  1996.47  89.9156  2.94  0.36  0.4  53  2.5616  0
9.64  8.50115  1932.12  94.8591  163.662  0.38  0.4  53  2.5616  0
9.689  8.62996  1962.81  89.9187  2.785  0.37  0.4  53  2.5616  0
9.738  8.62996  1930.21  94.8003  161.526  0.38  0.4  53  2.5616  0
9.786  8.62996  1916.7  96.2453  208.509  0.38  0.4  53  2.5616  0
9.835  8.75876  1886.04  95.3095  174.527  0.39  0.4  53  2.5616  0
9.884  8.75876  1933.23  95.0713  170.889  0.38  0.4  53  2.5616  0
9.933  8.75876  1895.86  95.1298  169.515  0.38  0.4  53  2.5616  0
9.981  8.88757  1889.92  94.0112  132.202  0.38  0.4  53  2.5616  0
10.03  8.88757  2014.9  89.8002  7.028  0.36  0.4  53  2.5616  0
10.079  8.88757  1889.91  95.1664  170.183  0.38  0.4  53  2.5616  0
10.128  9.01637  2021.56  89.9575  1.498  0.36  0.4  53  2.5616  0
10.176  9.01637  1929.03  94.8782  164.039  0.38  0.4  53  2.5616  0
10.225  9.01637  1955.28  89.8088  6.525  0.37  0.4  53  2.5616  0
10.274  9.14518  1930.7  94.8937  164.703  0.38  0.4  53  2.5616  0
10.323  9.14518  1922.84  96.2117  208.056  0.38  0.4  53  2.5616  0
10.371  9.14518  1886.38  95.072  166.771  0.39  0.4  53  2.5616  0
10.42  9.27398  2015  89.5293  16.554  0.36  0.4  53  2.5616  0
10.469  9.27398  1895.09  96.2691  206.94  0.38  0.4  53  2.5616  0
10.518  9.27398  1895.06  94.9709  164.206  0.38  0.4  53  2.5616  0
10.566  9.40279  2018.31  89.6666  11.746  0.36  0.4  53  2.5616  0
10.615  9.40279  1881.15  94.9384  161.938  0.39  0.4  53  2.5616  0
10.664  9.40279  1996.05  89.8797  4.192  0.36  0.4  53  2.5616  0
10.713  9.53159  1939.5  96.0239  203.536  0.38  0.4  53  2.5616  0
10.761  9.53159  1986.55  90.0024  0.084  0.36  0.4  53  2.5616  0
10.81  9.53159  1928.42  94.7632  160.132  0.38  0.4  53  2.5616  0
10.859  9.6604  1915.79  96.3936  213.337  0.38  0.4  53  2.5616  0
10.908  9.6604  1889.11  95.0079  164.907  0.38  0.4  53  2.5616  0
10.956  9.6604  2012.56  89.4649  18.794  0.36  0.4  53  2.5616  0
11.005  9.7892  1897.36  95.1207  169.346  0.38  0.4  53  2.5616  0
11.054  9.7892  1836.68  90.0517  1.657  0.39  0.4  53  2.5616  0
11.103  9.7892  1935.53  94.5964  155.105  0.37  0.4  53  2.5616  0
11.151  9.91801  1883.31  95.0659  166.298  0.39  0.4  53  2.5616  0
11.2  9.91801  2020.01  89.9654  1.221  0.36  0.4  53  2.5616  0
11.249  9.91801  1937.49  95.9383  200.448  0.38  0.4  53  2.5616  0
11.298  10.0468  1957.15  89.8362  5.595  0.37  0.4  53  2.5616  0
11.346  10.0468  1933.56  94.8279  162.733  0.38  0.4  53  2.5616  0
11.395  10.0468  1923.05  96.2585  209.64  0.38  0.4  53  2.5616  0
11.444  10.1756  1887.87  95.0628  166.6  0.38  0.4  53  2.5616  0
11.493  10.1756  2007.88  89.49  17.871  0.36  0.4  53  2.5616  0
11.541  10.1756  1894.37  95.139  169.683  0.38  0.4  53  2.5616  0
11.59  10.3044  1835.1  90.0238  0.763  0.39  0.4  53  2.5616  0
11.639  10.3044  1931.66  94.4758  150.744  0.38  0.4  53  2.5616  0
11.689  10.3044  1886.34  94.7644  156.677  0.38  0.4  53  2.5616  0
11.738  10.4332  1913.11  94.8585  162.031  0.38  0.4  53  2.5616  0
11.786  10.4332  1929.71  95.9817  201.095  0.38  0.4  53  2.5616  0
11.835  10.4332  1952.33  89.8244  5.982  0.37  0.4  53  2.5616  0
11.884  10.562  2046.93  89.9837  0.584  0.35  0.4  53  2.5616  0
11.933  10.562  1918.44  96.2836  209.973  0.38  0.4  53  2.5616  0
11.982  10.562  1885.37  95.1725  169.973  0.39  0.4  53  2.5616  0
12.03  10.6908  2020.32  89.6948  10.763  0.36  0.4  53  2.5616  0
12.079  10.6908  1889.91  95.1664  170.183  0.38  0.4  53  2.5616  0
12.128  10.6908  1836.58  90.0162  0.518  0.39  0.4  53  2.5616  0
12.177  10.8196  1934.23  94.6529  156.902  0.38  0.4  53  2.5616  0
12.225  10.8196  1989.99  90.0223  0.775  0.36  0.4  53  2.5616  0
12.274  10.8196  2003.78  89.8398  5.604  0.36  0.4  53  2.5616  0
12.323  10.9485  1932.6  95.9174  199.239  0.38  0.4  53  2.5616  0
12.372  10.9485  1883.76  95.4644  179.385  0.39  0.4  53  2.5616  0
12.42  10.9485  1932.5  94.9309  166.108  0.38  0.4  53  2.5616  0
12.469  11.0773  1911  96.3717  212.081  0.38  0.4  53  2.5616  0
12.518  11.0773  1885.49  94.0411  132.876  0.38  0.4  53  2.5616  0
12.567  11.0773  2021.29  89.4958  17.786  0.36  0.4  53  2.5616  0
12.615  11.2061  1894.68  96.1769  203.865  0.38  0.4  53  2.5616  0
12.664  11.2061  1841.23  90.0643  2.067  0.39  0.4  53  2.5616  0
12.713  11.2061  1936.28  94.7367  159.894  0.37  0.4  53  2.5616  0
12.762  11.3349  1877.52  94.8206  157.779  0.39  0.4  53  2.5616  0
12.81  11.3349  2030.26  89.9902  0.348  0.36  0.4  53  2.5616  0
12.859  11.3349  1929.49  95.9348  199.502  0.38  0.4  53  2.5616  0
12.908  11.4637  1888.78  95.2458  172.687  0.38  0.4  53  2.5616  0
12.957  11.4637  1936.67  94.8087  162.349  0.37  0.4  53  2.5616  0
13.005  11.4637  1913.64  96.2621  208.732  0.38  0.4  53  2.5616  0
13.054  11.5925  1892.31  95.0352  166.085  0.38  0.4  53  2.5616  0
13.103  11.5925  2017.17  89.7112  10.169  0.36  0.4  53  2.5616  0
13.152  11.5925  1886.72  95.1389  168.994  0.38  0.4  53  2.5616  0
13.2  11.7213  1986.44  89.8913  3.768  0.36  0.4  53  2.5616  0
13.249  11.7213  1938.64  94.5768  154.694  0.37  0.4  53  2.5616  0
13.298  11.8501  1989.53  89.9871  0.449  0.36  0.4  53  2.5616  0
13.347  11.8501  2006.59  89.9402  2.094  0.36  0.4  53  2.5616  0
13.395  11.8501  1923.53  96.0161  201.601  0.38  0.4  53  2.5616  0
13.445  11.9789  1883.76  95.4644  179.385  0.39  0.4  53  2.5616  0
13.493  11.9789  1931.19  94.9872  167.883  0.38  0.4  53  2.5616  0
13.542  11.9789  1908.45  96.1477  204.38  0.38  0.4  53  2.5616  0
13.591  12.1077  1877.92  94.0455  132.483  0.39  0.4  53  2.5616  0
13.64  12.1077  2017.88  89.6301  13.026  0.36  0.4  53  2.5616  0
13.688  12.1077  1888.99  94.9834  164.091  0.38  0.4  53  2.5616  0
13.737  12.2365  1841.04  89.9931  0.222  0.39  0.4  53  2.5616  0
13.786  12.2365  1925.7  94.8506  162.832  0.38  0.4  53  2.5616  0
13.835  12.2365  1988.49  90.03  1.041  0.36  0.4  53  2.5616  0
13.883  12.3653  2032.3  90.0184  0.651  0.36  0.4  53  2.5616  0
13.932  12.3653  1920.88  96.1267  205.009  0.38  0.4  53  2.5616  0
13.981  12.3653  1880.81  95.4821  179.682  0.39  0.4  53  2.5616  0
14.03  12.4941  1934.54  95.0151  169.113  0.38  0.4  53  2.5616  0
14.079  12.4941  1910.18  96.1858  205.826  0.38  0.4  53  2.5616  0
14.127  12.4941  1885.49  94.0411  132.876  0.38  0.4  53  2.5616  0
14.176  12.6229  2021.9  89.6865  11.062  0.36  0.4  53  2.5616  0
14.225  12.6229  1886.95  95.1846  170.513  0.38  0.4  53  2.5616  0
14.274  12.6229  1987.97  89.8834  4.045  0.36  0.4  53  2.5616  0
14.322  12.7517  1929.33  94.6353  155.915  0.38  0.4  53  2.5616  0
14.371  12.7517  1967.29  89.8953  3.595  0.37  0.4  53  2.5616  0
14.42  12.7517  2004.62  89.912  3.079  0.36  0.4  53  2.5616  0
14.469  12.8805  1924.38  96.2033  207.941  0.38  0.4  53  2.5616  0
14.517  12.8805  1886.04  95.3095  174.527  0.39  0.4  53  2.5616  0
14.566  12.8805  1929.89  95.0433  169.654  0.38  0.4  53  2.5616  0
14.615  13.0093  1901.1  96.2359  206.502  0.38  0.4  53  2.5616  0
14.664  13.0093  1891.14  93.9556  130.458  0.38  0.4  53  2.5616  0
14.712  13.0093  2023.92  89.7148  10.074  0.36  0.4  53  2.5616  0
14.761  13.1381  1886.03  95.0019  164.44  0.39  0.4  53  2.5616  0
14.81  13.1381  1905.79  94.9517  164.499  0.38  0.4  53  2.5616  0
14.859  13.1381  1932.37  94.9059  165.254  0.38  0.4  53  2.5616  0
14.907  13.2669  1959.84  89.9342  2.25  0.37  0.4  53  2.5616  0
14.956  13.2669  2034.94  89.9666  1.187  0.36  0.4  53  2.5616  0
15.005  13.2669  1917.17  96.0037  200.523  0.38  0.4  53  2.5616  0
15.054  13.3958  1886.04  95.3095  174.527  0.39  0.4  53  2.5616  0
15.102  13.3958  1939.7  95.0806  171.776  0.37  0.4  53  2.5616  0
15.151  13.3958  1910.8  96.3252  210.516  0.38  0.4  53  2.5616  0
15.2  13.5246  1892.31  95.0352  166.085  0.38  0.4  53  2.5616  0
15.249  13.5246  2017.17  89.7112  10.169  0.36  0.4  53  2.5616  0
15.297  13.5246  1884.33  94.9655  163.098  0.39  0.4  53  2.5616  0
15.346  13.6534  2023.1  89.9497  1.776  0.36  0.4  53  2.5616  0
15.395  13.6534  1929.03  94.8782  164.039  0.38  0.4  53  2.5616  0
15.444  13.6534  1957.96  89.9067  3.188  0.37  0.4  53  2.5616  0
15.492  13.7822  1925.83  94.8755  163.679  0.38  0.4  53  2.5616  0
15.541  13.7822  1917.38  96.0503  202.097  0.38  0.4  53  2.5616  0
15.59  13.7822  1882.42  95.1906  170.3  0.39  0.4  53  2.5616  0
15.639  13.911  1931.92  95.1275  172.659  0.38  0.4  53  2.5616  0
15.687  13.911  1908.87  96.2406  207.5  0.38  0.4  53  2.5616  0
15.736  13.911  1895.06  94.9709  164.206  0.38  0.4  53  2.5616  0
15.785  14.0398  2017.61  89.7476  8.89  0.36  0.4  53  2.5616  0
15.834  14.0398  1889.68  95.1206  168.659  0.38  0.4  53  2.5616  0
15.883  14.0398  2023.1  89.9497  1.776  0.36  0.4  53  2.5616  0
15.932  14.1686  1931.63  94.7657  160.481  0.38  0.4  53  2.5616  0
15.981  14.1686  1956.88  89.9497  1.718  0.37  0.4  53  2.5616  0
16.03  14.1686  1930.95  94.9404  166.293  0.38  0.4  53  2.5616  0
16.079  14.2974  1919.55  96.1818  206.706  0.38  0.4  53  2.5616  0
16.127  14.2974  1882.64  95.2362  171.813  0.39  0.4  53  2.5616  0
16.176  14.2974  1939.7  95.0806  171.776  0.37  0.4  53  2.5616  0
16.225  14.4262  1906.72  96.1098  202.939  0.38  0.4  53  2.5616  0
16.273  14.4262  1891.4  94.0012  131.976  0.38  0.4  53  2.5616  0
16.322  14.4262  1933.72  94.5594  153.716  0.38  0.4  53  2.5616  0
16.371  14.555  1885.47  95.1936  170.677  0.39  0.4  53  2.5616  0
16.42  14.555  1987.27  89.9629  1.286  0.36  0.4  53  2.5616  0
16.469  14.555  1933.04  96.0113  202.438  0.38  0.4  53  2.5616  0
16.518  14.6838  1954.6  89.887  3.854  0.37  0.4  53  2.5616  0
16.567  14.6838  1925.83  94.8755  163.679  0.38  0.4  53  2.5616  0
16.615  14.6838  1914.96  96.2071  207.05  0.38  0.4  53  2.5616  0
16.664  14.8126  1891.06  95.0902  167.783  0.38  0.4  53  2.5616  0
16.713  14.8126  2013.44  89.5376  16.249  0.36  0.4  53  2.5616  0
16.762  14.8126  1901.3  96.2822  208.05  0.38  0.4  53  2.5616  0
16.811  14.9414  1836.58  90.0162  0.518  0.39  0.4  53  2.5616  0
16.86  14.9414  1933.72  94.5594  153.716  0.38  0.4  53  2.5616  0
16.908  14.9414  1882.39  94.8836  160.251  0.39  0.4  53  2.5616  0
